Symbol	E2.5_wt_male_IB118	E2.5_wt_male_IB119	E2.5_wt_male_IB22	E2.5_wt_male_IB23	E2.5_wt_male_IB25	E2.5_wt_male_IB26	E2.5_wt_female_IB120	E2.5_wt_female_IB121	E2.5_wt_female_IB122	E2.5_wt_female_IB123	E2.5_wt_female_IB124	E2.5_wt_female_IB24	E2.5_KO_male_IB27	E2.5_KO_male_IB28	E2.5_KO_female_IB125	E2.5_KO_female_IB126	E2.5_KO_female_IB127	E2.5_KO_female_IB128	E2.5_KO_female_IB29	E2.5_KO_female_IB30
Tpo	0	0	0	0	0.054250381	1.787789579	0	0	0.490778263	0	0	0	0	2.54151969	0.9124642	0	0	0	0	0
Tpp1	0.476881945	0	0	0	0	0.559771551	1.609540899	0.462410945	0.276600045	0.081997009	0	0	0	6.63142182	0	0	0.170948535	0	2.800922003	0
Tpp2	19.17467523	26.53471683	14.53034367	19.20559496	38.56659439	23.34893952	14.71759951	78.54162793	37.00288641	40.17990993	18.1278664	21.03352999	46.06101571	16.1478616	26.08854676	38.33447055	36.87318347	50.80128949	55.36306407	51.41934946
Tppp	0	0	0	0	0	0.384251827	0.184143284	0.84645126	0	0.225145421	0	0	0	2.913343854	0	0	0	0	0.845977495	0
Tppp3	1.627173357	4.818746038	8.914638899	2.059704362	17.38767081	23.87502196	0.915321599	0	3.77515842	6.435003519	3.080794391	7.139667123	6.252721911	0	1.462259523	5.348746852	17.49885296	1.007160868	11.46846267	0
Tpr	30.23482064	35.83700364	18.70051156	20.57922013	17.66347842	17.74505473	14.02830368	70.61841958	104.4097148	111.4114968	39.87439827	22.87719564	22.33201729	45.05143807	68.22380008	50.55800102	36.39143355	41.79971058	27.0908886	26.01721581
Tpra1	0.455501782	10.34181763	2.329146405	0.768776113	6.035584715	1.069350355	0	0.588906084	0.528398335	1.566416337	0	0.499659591	3.111736704	3.54710366	1.637346913	1.382121406	2.28598101	0	1.177152939	0
Tprgl	24.39078685	35.87964903	5.58964576	12.10756181	20.64641178	7.297917161	19.36992848	20.713639	12.76012215	11.18360118	45.01587841	9.443049972	5.717503592	2.12814584	0	8.706888809	31.20193483	13.91292716	27.41546315	5.150592335
Tprkb	7.435187493	7.706553234	3.801881995	4.705794883	8.262906696	5.672901247	3.764214124	12.01594409	12.6501218	13.80711075	12.87071723	9.379375284	7.936421286	5.37639343	23.38571232	17.10835227	7.196315435	11.96548458	10.30609312	5.433617171
Tprn	65.5690597	103.6785472	124.835422	129.6929136	53.64319364	65.82159901	100.8053325	87.84117279	86.73184474	86.11251086	71.90275683	76.15644932	122.8771688	75.25360152	133.3114095	79.67206357	53.81603555	112.0215392	93.75168724	133.1744921
Tpst1	2.035954933	0	6.543792281	1.718098132	4.525213564	1.433901612	2.748649023	2.895454914	2.676684497	3.36067505	0.881087406	4.019988527	7.649686065	0.452985099	2.19553336	5.559897473	7.298315996	1.260181731	1.721950993	3.445595948
Tpst2	5.511220013	0	3.354865943	3.875665686	4.122430795	7.008253414	4.650277757	4.453318197	1.775892237	2.369053594	0	6.045495425	3.921834642	2.043676987	1.650886165	5.574200774	11.52441915	0.852810966	3.668559319	0
Tpt1	743.6509858	766.2848285	801.9000219	452.9690774	837.2719745	509.7440036	339.6887457	869.2777493	595.2870238	1034.147189	646.2716987	595.9625497	319.90063	648.9725989	891.0427248	894.4732097	646.734639	605.0716064	659.4340379	484.9618484
Tpte	0	0	0	0	0	0.383648842	0	1.478965201	0	0	0	0.358523888	0	0	0	0	0	0	0	0
Tpx2	39.12671604	64.05859566	39.73498612	51.86271094	79.70428631	47.04774087	59.90921407	39.72842742	45.38838806	47.58550339	58.64469327	50.03818938	49.38384963	34.60930692	49.0542008	47.19905021	47.34565559	48.79042576	63.40435267	59.53658263
Tra2a	165.4375992	132.7176152	156.8040116	238.4509674	255.6786605	223.6164858	153.822098	265.7419375	181.6922343	182.430605	168.1406859	166.9775978	177.0768413	113.0624045	285.8733366	163.4100233	187.8797342	233.5731672	205.2578772	178.9768447
Tra2b	192.7670739	217.252093	212.6441316	194.2843071	178.1331448	174.972264	152.7759636	555.7076415	193.2881111	393.7160683	187.4475282	190.4802995	290.8994669	194.9117441	448.1541206	490.1876445	577.4310022	367.6085276	304.9146402	364.7167345
Trabd	5.935841113	7.927571017	3.570837196	5.598436444	8.506987174	1.639431516	5.499602027	3.611430772	2.970339791	5.163199733	2.644370038	8.42636321	6.559621831	0	5.648023372	0	5.256989859	5.835285765	13.45325333	1.074402089
Tradd	6.616780032	14.84475314	6.15163722	8.121828222	5.013675245	7.76688079	4.737202324	2.721936677	2.32597005	7.860582544	11.71432743	10.55742835	4.109289843	0	1.081121842	3.34619742	7.331408721	0	0.847920995	4.627298529
Traf1	0.716656136	0	0	0.604770542	0.459483223	0.42061114	0	0.463272786	0.138557786	0	0	0	0.611974885	0	0	0	3.853510846	0	0	0
Traf2	11.67135953	14.53874722	18.47235293	13.60128546	19.71731711	17.28812798	13.4434425	8.802260201	15.15100271	10.98973249	6.01302479	14.02213476	17.79738502	0.618283865	4.495057961	14.05325801	15.54000871	11.86823854	10.70695879	6.092429659
Traf3	0.597213447	0	1.134257329	0.403180362	0.638171144	1.682444558	0.537513587	3.01127311	0.692788929	1.35547227	0	0.262043697	0.203991628	0.132875629	0.214674373	0.664442068	1.37013719	1.108959923	0	0.091882559
Traf3ip1	2.856386601	0	1.912657001	0.803480863	0.81394171	1.676435828	0	0.769363734	1.19654545	0.736707981	0.772587785	1.827754784	0.609789261	0.79440644	0	0.722257157	0.682621921	1.031332728	2.125051521	1.831088132
Traf3ip2	0.581173881	3.442201564	0	0.735660016	1.304166282	0.68219107	0.653846751	0	0	0.099929385	0	0.956272123	0	0	0	0	0	0	0	0
Traf4	25.68948493	38.17503492	15.94073007	27.50643208	25.56218215	14.26675052	23.92946863	15.17809754	15.48782942	11.68408435	15.39113045	13.63543854	23.11645849	16.90133065	11.41881177	31.57081186	29.70627558	17.43964494	19.01473139	17.95571337
Traf5	0	0	0.553751303	0	0	0	0	0.490040595	0.293127254	0	0	0	0	0	0	0	0	0	0	0
Traf6	1.065361584	0	2.112327541	0.770601851	0	1.250538235	0.17122567	0.098384109	0.058850357	1.046757574	0	0.333897476	0.779781663	0	0.273539231	1.154503129	0	0	0	0.058538623
Traf7	27.41504507	39.39097309	31.15180091	26.47667745	47.00252974	36.4709074	23.98912328	20.87268339	12.72097258	15.81759771	23.72847311	26.0630481	41.61876733	23.04311185	22.99409783	19.25578954	34.72386647	24.51064985	22.90058408	27.41610933
Trafd1	5.697070352	16.20980163	19.82879616	16.11971362	13.7512276	15.73484955	11.68783943	12.56483009	7.904649221	4.840264286	14.86542601	12.86633496	10.58832251	5.964971929	8.432402464	8.982213911	9.610525842	7.467413159	17.39983223	10.31183984
Traip	25.02118407	16.7712135	17.14924874	21.11483359	15.91026679	24.29391927	48.65424708	17.57241603	24.84484434	21.0331904	30.41270666	21.00867567	35.08304299	3.780082554	9.438269848	13.59086049	7.751314919	28.48879802	18.50602504	17.82204801
Trak1	3.581446864	1.683519598	5.481514435	3.022305193	2.113999068	2.402262189	3.453676091	3.638137617	5.473528906	5.161061253	4.151572029	2.806174182	4.077744629	7.01983173	3.371727998	5.51980905	6.235824613	5.594742539	5.449143587	5.444535337
Trak2	3.604814821	5.00820101	5.656605058	3.605362849	2.796294136	2.820925672	2.853925805	2.675511704	4.697974923	2.708871047	3.177845056	2.050365943	2.622224117	3.713171128	2.399605372	3.443453595	3.158767304	2.644442894	5.175511359	0.770289479
Tram1	13.84674945	27.05260933	12.85420139	19.47495168	21.26979343	16.59214823	12.98184649	40.27970797	31.56771436	26.38793205	26.68477547	11.0753839	15.02654745	7.060168039	23.33134309	19.25685634	35.77974146	28.39021881	35.37750701	7.101172812
Tram1l1	0.374601061	0	0.273638796	0.316117696	0	0	0.421443038	0.484311703	0.144850203	0.12882084	0	0	0	0.416729997	0	0	0.268567527	0	0	0
Tram2	0.59127946	0.583675886	29.37043462	9.48038989	7.834694424	12.49295684	6.652159808	1.146674125	2.972256263	2.033339588	1.919132184	3.242999971	24.23576905	9.866652025	2.125413416	4.186255111	10.17392501	1.097941159	20.00347328	0.682272015
Trank1	0.079193228	0	0	0.066829444	0.338497622	0.09295826	0	0.102386809	0	0.190635251	0	0.173740949	0	0	0	0	0.056777013	0.049017715	0	0
Trap1	27.56489754	38.3094156	24.90458516	26.32213103	33.25352301	34.91054147	49.37396924	26.9628997	14.8661586	14.34358642	37.86700398	37.39855238	40.57297576	3.227888597	28.03056653	15.04047338	42.90532864	24.9190102	29.4828196	42.26967706
Trap1a	7.805996886	0	10.36750736	3.593078819	29.42219022	15.82665851	10.37884252	3.211143354	2.195208531	4.148601632	5.758213901	9.341165844	13.33156532	48.9455416	8.928003631	0	5.596453145	4.392388111	15.50489263	0.27294755
Trappc1	73.8059625	24.28561761	35.94254767	39.63479427	81.97458247	43.31730159	64.16342975	28.19279187	22.05300597	39.22516764	84.08589652	23.30694019	30.55767212	32.3449602	48.23689939	45.24205908	61.733761	44.29885545	31.52672691	27.52776789
Trappc10	1.485637969	6.354977933	4.582080825	4.318291742	4.445070019	3.487730571	2.785682535	5.335393441	4.340397449	3.122125052	1.071550326	3.259320993	2.537264607	2.019988637	2.076773581	2.086965896	4.73385521	3.473876835	5.041548612	2.984089536
Trappc2	4.356145143	6.450190774	10.341758	0	0.69823431	2.556655946	0	6.335936635	0	9.737171565	8.836788392	0	3.719847341	0	0	0	10.15009719	10.78517886	3.070249876	10.05303288
Trappc2l	137.9416207	110.5520402	146.6560398	104.8805963	117.3377035	89.77634487	192.067483	82.10750672	81.85698695	98.6303034	141.8521835	194.7607556	107.2962524	22.79034869	100.6418096	79.42855351	153.7298138	80.30869607	174.8721215	119.7711745
Trappc3	38.47176751	55.65600519	27.13381385	45.33973423	41.39373148	44.38016821	63.43120377	36.44676926	24.10971662	38.54943122	47.36406007	47.29461024	48.71193404	47.22586056	41.72562207	50.65192512	38.04421536	42.28792637	47.06209055	44.64735195
Trappc4	120.5445687	100.6875884	172.4636625	89.68648764	129.5738756	138.1480723	149.2601138	97.29025988	115.2888562	72.60554298	143.1514325	114.234674	168.1097105	45.22947626	114.0963047	180.3581657	132.9593211	135.5390187	208.2966078	132.2365445
Trappc5	9.830239039	0.808652236	9.574398146	5.875996973	8.75367498	7.211806044	12.44189359	7.678507278	5.226571343	5.915878572	3.545142246	13.02971699	4.896701699	0	8.097783319	8.078343329	6.460409038	8.366268446	10.00774664	4.411175933
Trappc6a	2.169564475	0	4.754474079	6.407969126	3.01386294	3.820003514	3.661286394	0.701242987	6.291930701	2.611305776	0	0	4.63164586	0	0	8.777430732	4.66636079	0	0	4.589641477
Trappc6b	31.86407363	34.07550983	46.06725482	36.97292419	52.91837164	24.93503489	33.60798347	76.38463847	93.94880302	103.6413441	59.25225045	27.67118796	36.27962666	25.10872945	73.97285467	32.56391832	71.38974276	36.56916846	38.20993247	22.46912927
Trappc8	7.902565386	8.551032735	2.997348124	7.18178809	7.015458921	4.99485319	3.419515932	14.2448776	8.168262023	7.839225136	6.330183877	3.500807229	4.801636219	11.49633545	4.916520893	7.147473694	7.844797708	9.59466785	2.749195381	6.546758006
Trappc9	4.903285363	3.3001578	4.232982808	5.54838143	2.715044328	2.354544702	3.635819983	4.32226817	8.618160831	4.636998837	2.773021076	6.601040551	3.616103605	4.958841699	3.805473687	2.817794778	4.953483043	4.966289222	0.680703474	3.729041842
Trcg1	0	0.608959144	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0.221138164	0	0	0
Trdmt1	5.054912452	3.742431507	8.308159483	4.265730788	13.03132407	5.933535985	3.554377387	15.72571304	7.45201288	6.736006058	3.759907689	4.851832948	5.395683004	1.757314208	13.05996826	11.98284059	9.060207525	7.235364231	6.828598984	14.33901021
Trem1	0	0	0	0.23241182	0	0	0	0.178034583	0.106494827	0	0	0	0	0	0	0.13927824	0	0	0	0
Trerf1	0.733373907	0	1.339288473	3.713269835	2.11590811	2.367326121	0.206269656	2.48891877	3.190274721	2.711134367	0.099180504	1.005586919	3.131253539	0	4.942849093	1.112632065	0.788680697	1.475277891	1.938331719	0
Trex1	4.396373396	5.786450827	0	0	2.03574911	3.440354968	0.824352961	0.473662809	1.699983387	1.763837147	2.378238565	1.607523996	2.502799662	2.44540241	0	0	3.151948185	7.71005118	0.516433851	0
Trf	0	0	0	0	0.152701329	0	0	0	0	0.122854866	0	0	0	2.782012262	0	0	0.25612958	0	0	0
Trhr	0	0.206840876	0	0.176822373	0	0.245955961	0	0.135451362	0.08102285	0.072056727	0	0	0	0	0	0	0	0	0.049227472	0
Trhr2	0	0	0	0	0	0	0	0	0	0	0	0	0	3.458236991	0	0	0.891483852	0	0	0
Triap1	57.18219125	61.15076001	64.97630162	58.30789393	50.41065346	55.00222409	64.33253653	33.88427504	48.52164213	52.43806407	16.7553595	39.20351061	44.08231865	51.2438854	57.09642524	59.8438366	36.44120838	43.75053043	61.20011906	54.98501064
Trib1	13.45065308	7.353794251	27.51123402	57.975954	17.24774023	33.76328987	24.91057052	19.79783479	8.641793344	24.12386209	24.85099806	35.18405259	29.51000355	33.37980364	19.33988949	19.04610901	7.121242099	10.75905976	31.94077949	35.65755329
Trib2	0.198454683	0	0.579869159	0	0	0	0	0	0	0	1.717679687	0	0.677866416	0	0	0	0	0	0	0
Trib3	5.280578187	0	5.637679649	7.883984581	6.076783245	5.721623986	8.225844809	7.614862898	5.654454738	3.631855801	5.493371623	11.13941238	5.896710711	0.903761593	8.760724048	11.29810684	4.077093386	4.525594615	18.60899257	9.99911608
Tril	0	0	0	0	0	0.182516032	0	0	0.120248918	0.053470987	0	0	0	0	0	0	0	0.096242323	0	0
Trim11	2.219660991	3.286675805	1.891655762	0	1.581258873	0.86849103	0.832406143	0.956580131	2.145738356	2.798821517	0	1.623228049	4.738593277	13.58110477	3.324497673	0	1.060913288	4.808611745	6.779226246	0
Trim12c	1.114979602	0	0	0.564544236	1.858656374	1.570536777	1.003521753	1.153221871	3.104198787	0.613485113	0	0	2.856346911	13.14796526	0	1.917126198	0.159875316	4.41684252	0.052389837	1.629648833
Trim13	12.26608891	29.06004678	17.92027921	13.66343341	11.32471902	14.39812867	10.48792522	41.54926645	48.18922284	53.65501782	32.91157231	16.14624367	7.122587555	13.09975284	30.86418216	19.85002003	17.93993123	51.01999363	5.648229122	46.42423091
Trim14	5.236043874	4.59440963	2.54988554	2.454768699	4.476111011	2.048716968	3.927189875	4.889113115	3.374443281	3.601226162	1.573590112	3.829095217	7.452033562	13.59145097	2.09127619	0	4.171048751	2.160613258	5.330592705	1.566398716
Trim17	0	0	0	0	0.317945981	0	0	0	0	0.170534255	0	0	0	0	0.891281995	0	0	0	0	0
Trim2	0.289526589	0.285803414	0.211493547	0	0.030938271	0.509776316	0.325730432	0.374321191	0.391838047	0.896082687	0	0.317594228	0.37085359	1.449394895	0.780549306	0.219626416	0.726508995	0.537619146	0	0.055680352
Trim23	6.261063474	5.021696199	9.575944036	7.760251411	7.861285305	9.416335576	3.521988978	14.67175557	20.95694645	10.90009459	12.80690962	8.370412936	9.690560506	15.45404731	5.978161997	24.7367705	15.85116075	7.387423255	7.952329337	11.73994974
Trim24	9.497691919	10.59845473	10.55764257	9.583027646	8.516382051	10.42146188	10.6853305	18.41896821	20.51839924	22.86300135	17.08883763	12.45681699	7.228811144	43.87118589	17.81238664	3.967790249	14.65480147	13.29102897	7.324657463	8.179767926
Trim25	5.241586653	1.626171591	2.516119304	5.181534419	4.736897873	4.218964873	4.212157635	5.614986088	2.779624104	5.459058078	3.726605351	2.299889176	8.056715919	7.330492647	1.614977981	3.483833733	2.791596029	2.502784799	4.503548263	2.649696111
Trim26	1.560623338	0	2.850012561	0.658488063	2.445891027	2.137198344	2.048400006	1.68140685	3.11787462	2.057272433	1.969861665	1.426595991	2.221107724	8.6806823	0	2.499224736	1.305357249	0.160994806	1.344372604	1.300569935
Trim27	25.16777363	24.25725884	21.13501703	28.93123589	8.428139883	14.42223972	29.65258781	24.34000396	16.09201686	19.14981232	19.51072071	14.78203203	14.2148781	9.259256795	11.75372831	29.06323401	12.78698294	17.17252402	16.71420224	15.54944013
Trim28	80.43315652	71.53504297	78.46495408	62.23754837	54.7000463	68.47256144	131.2551974	84.72018911	88.13826577	61.41758046	118.2990293	62.86078296	64.07614892	182.3884003	69.74102916	79.53294423	64.48271542	80.64245733	72.20579943	50.60626053
Trim3	0.845799755	0	0	0	2.108880277	0	1.903125517	0.364503969	1.090175472	0.38781394	0	0.927794306	0.481503082	1.568202223	0	0	0.202130011	0.349012768	0	0
Trim30a	0	0	0	0	0	0	0	0	0	0	0.119542761	0	0	0	0.397176061	0	0.15843347	0	0	0
Trim32	0.782020737	0	0.761667938	0	1.169913871	2.141879317	7.625006958	0.337017906	2.419125296	2.599633571	0	1.429720575	0.222597248	0	0	0	0.373776083	0.806737116	1.224833727	0
Trim33	8.173298376	7.88271792	2.676402188	5.549526712	3.573844761	4.741835665	4.439123964	28.90753228	18.30875207	19.67489927	9.6558953	5.977096157	5.695858941	6.166175383	12.66368193	11.54487506	9.564250531	14.47912998	6.00339793	3.143698333
Trim34a	0	0	0	0	0	0	0.363290433	0	1.623220571	0.444182245	0	0	0	0	0	0	0.231509373	0.599612051	0	0
Trim35	0.226143528	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0.086981657
Trim36	0.858702081	4.577361728	0.125453037	0.289856011	0	0.20159161	0.772862764	0.444077191	0.464858372	0.472475857	0	0	0.586617855	0.19105494	0.617338178	0.17370302	0.985024417	0.850408352	0.080696116	0.132113141
Trim37	6.213947054	5.841941564	6.052223442	5.243814905	4.110542955	4.515351339	4.660646577	6.694871777	7.494448161	3.663261136	7.443240515	5.517995262	4.042881501	2.468853259	4.254601319	7.033167726	8.379726568	7.692412466	2.433136223	6.601152386
Trim38	0	0	0	0	4.27520584	3.453110521	0	0	0	0	0	0	0	0	0	0	0	0	0	0
Trim39	8.116434794	8.528968474	4.207604968	6.628338361	6.490814235	5.224593115	8.247674693	14.21702941	12.95876714	8.553509446	5.098788022	13.21130108	11.62598423	11.06809727	3.76456003	5.296249845	5.631309061	15.55750188	5.9050689	6.243653751
Trim40	0	0	8.31005028	0	1.134591027	0	0.426622356	0	0.733151688	1.304039818	2.666723124	0.831932082	0	0	0	2.109459912	0.271868084	0.469427733	0	1.020975404
Trim41	0.960360529	0	0.350762353	0.810427384	0.66704517	0.845464755	0.810336585	1.086421411	1.76391648	1.321026158	4.415847571	1.580191456	1.435142832	6.677287561	1.294542149	2.792588913	1.893439767	1.04024915	0	0.923459433
Trim43a	417.9176746	176.0364566	472.3399085	388.6663627	433.8750422	319.0493567	367.0539318	327.0633957	317.9357819	357.9658906	328.9249013	481.3286699	518.8412073	597.1749937	596.9841756	506.6814917	411.2090658	635.5953062	452.9684625	855.9040496
Trim43b	288.0168776	135.6122669	344.3735779	303.969385	184.5829627	181.5768248	246.1316774	215.9456387	220.4612408	252.9335116	205.0158347	349.4712396	344.388055	445.3756707	433.5838671	271.9373765	170.0519242	328.731608	242.5405783	467.0610411
Trim43c	5.861094784	0.413265992	5.810492945	15.54473027	7.605140037	3.439922762	14.1299897	12.44900113	36.58552187	11.08558351	20.15587061	16.53245533	36.82228282	8.383183539	48.90853963	3.175753833	7.203547912	30.05894384	8.360259554	25.76405412
Trim44	1.039164168	0	1.843502423	0.250550875	0	0.871276639	0.501045608	1.055613106	1.54988685	0.663661462	0.08030581	1.954121294	1.901516761	1.816621997	0.80043857	3.45341537	0.745021252	3.032250538	2.546004162	0.285495744
Trim45	0	0	0	0.48477556	0	0.505733959	0	0.278514712	0.166598958	0	0	0	0.858463304	0.159766853	0	0	0	0	0	0
Trim47	0	0	0	0	1.054508765	0	0	0	0	0	0	0	0	0	0	0	2.1769264	0	0	0
Trim50	0	0	1.257381575	0	0	0.673499242	0.645516058	0.370905382	0.665592669	0.197312361	0	0	0	0	0	0	1.234078887	0.355142124	0	0
Trim52	0	0	0	0	0	0.95159348	0	0	0.417965426	0	0	0	0	0	0	0	0.968689882	0	0	0
Trim54	5.438072837	1.61044254	2.780684579	11.93158593	2.556850183	7.021625258	7.341691777	7.030739085	5.046686975	3.36615918	5.000976198	4.772205701	4.179365037	0	4.886924778	7.150282999	3.898787083	2.692774748	1.788641001	0.627494301
Trim56	1.14532961	0	0	0.193303755	0.048955114	0.537762386	0	0.592306422	0.442874418	0.472638242	0	0	0.39121298	3.057929657	0	0	0.32845432	0.425350314	0.0538159	0
Trim59	6.562189537	10.70245695	15.21431705	6.259996453	17.68302303	7.367897188	4.172863397	16.78372256	20.85128596	22.66470328	7.717058356	4.068632224	4.38547071	13.96559267	20.51169523	12.98578793	30.06926186	19.60238576	9.250179206	1.097398709
Trim6	37.44327005	26.86174953	42.45855922	24.98411883	28.75221974	25.29766633	29.38978783	43.76547816	26.51587623	20.0630632	35.32868105	33.19282923	27.14069438	15.25708737	16.04167855	19.70621501	38.7062861	26.14039056	15.59894722	20.76541023
Trim60	1.834545023	0	1.507611929	0.774066342	0	1.345886182	0	1.185917124	0.088672406	1.892634504	0	0.503097931	2.937327845	0	4.533688761	0.463877429	0.164407977	0.851637265	0	1.58764867
Trim61	4.111368481	7.379087696	3.003274788	1.892451563	1.27806011	0	2.102488373	1.691288604	2.023353937	3.598892482	11.52469442	1.229983031	3.191659058	0	0	9.261784245	2.143720704	0	4.302688672	0.718798616
Trim62	0.260510556	0	0	0	0.055675344	0.305791401	0	0.336807138	0.2014677	0.895864753	0.140924393	0	0	0	0	1.976157013	0.560313491	1.128725625	0	0
Trim63	0	0.436054785	0	0	0	0	0	0.571107756	0.170809572	0.151907502	0	0	0	0	0	0	0.31669893	0.546836017	0.518898276	0.339809569
Trim65	0	0	0.399064054	0.691520415	0.058376967	0	0.921923918	0.353150567	0.105621919	0.281800867	0.147762691	0.299631932	0.699758168	0	0	0.138136615	0	0.169070939	0	0
Trim66	0.086341876	0	0.5045685	0.145724066	0	0.101349456	0	0.167443657	0.701117617	0.267227478	0	0	0.147460007	0	0	0.043664284	0.12380437	0.53442467	0	0
Trim67	0.378343669	0	0.069093175	0.079819	0.101072746	0.222052884	0.10641341	0.794869435	0.658338253	0.422850604	0	0.415021522	0.161539692	0.736563646	0	0.76533456	0.067812691	0.585452275	0.022221665	0.94589589
Trim68	1.743643279	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0.250018494	0.863401196	0	2.548500644
Trim69	0	0	0	0	0	0	0	0	0	0.162967888	0	0	0	0	0	0	0	0.293325577	0	0
Trim7	4.269245469	1.204098571	10.2468314	4.63207306	2.867565505	7.159010978	6.175405455	3.154053376	5.424141723	3.146019927	8.907948474	4.68311987	4.166446876	4.749379645	8.769275267	6.168618963	2.186289096	8.305021972	5.015003686	12.19831772
Trim71	4.171982227	5.227114346	3.164765489	3.791464013	1.920413318	3.013623727	3.610513547	2.489466628	2.171637099	3.31083453	2.170051079	4.576427617	1.918314957	4.462671001	2.30717065	2.028681987	1.150412521	3.277540451	1.244036629	1.110925966
Trim72	0.674039449	0.998057432	0.24618636	0	0	0.395599069	0	2.396480887	0.390954917	2.086147194	0.546937146	0.369691502	0	2.999377066	5.45153065	0.340871096	0.483247719	0.208602898	0	0.518512012
Trim75	1.330851052	2.299039643	0	1.123076287	1.137698077	0.78108698	0	0.430155442	0.900570273	3.318062656	0	0.364967009	1.420568698	0.740261592	0	0	0.238536015	0	0	0
Trim8	5.655193054	1.268743171	3.004369921	5.423061983	12.58049754	12.06937241	6.362346489	4.320401099	1.789152525	4.24309852	10.56815545	3.101712839	1.756052586	2.00174409	0.462003626	8.449732763	9.030365589	2.386607672	1.872132464	0.593225097
Trim9	0.112158422	0	0	0	0.023970079	0	0	0	0.086738517	0.077139889	0	0	0.191551105	0.374316443	0	0	0.080411171	0	0.026350085	0
Triml1	0	0	0	1.520098931	0.192486215	2.114423567	0.506642874	3.202216623	0.348266867	1.238908316	0.243608761	0	0	0	0	0	0	0	0	0
Triml2	13.06175422	4.484795221	9.541357661	5.271645065	13.22932696	13.33225494	12.7783138	7.342257859	11.63857065	7.616499231	4.915350598	13.70504609	18.42807809	30.32499022	6.124146224	0	8.143069953	6.678705467	1.601050549	6.116108962
Trio	0.507244439	0.214594935	0	0	0.061946507	0.425293946	0.163049372	0.281058336	0.280200793	0.348870633	1.175983843	0.079488335	0.309394105	2.176550654	0.130238649	1.062727979	0.311713063	0.44852254	0.578826355	0.222973244
Triobp	1.615394439	3.508166712	3.540042748	3.907829303	1.634117397	2.52823397	2.665507364	1.392333542	1.457489635	0.59254922	0.757341094	5.434120996	2.2070966	2.63569872	1.354896104	2.668629406	2.47071016	2.866294424	0.80963156	2.568162647
Trip10	4.745149967	3.011226165	2.228297046	3.71830546	4.998141858	12.7312729	8.389082576	5.915774848	1.048484465	3.380158215	4.950470958	6.32055153	3.762599859	6.409978735	6.091756517	8.741721087	15.79500479	4.615402772	8.440688989	5.475385587
Trip11	2.454891813	0	2.642685344	1.308397808	3.092675543	2.88159074	0.290722493	6.264205342	3.447291064	5.865024245	2.376394397	1.700764377	1.875644179	3.880862727	0	3.397715122	3.890563835	1.75940757	1.548100172	1.639971148
Trip12	13.23362251	20.83320546	17.8174311	17.29877949	15.8233581	18.57968486	14.10994092	31.87044538	31.13774077	27.21607728	21.75710514	17.45779071	14.55044626	24.24787099	24.56207359	24.53889688	16.9911343	18.41665587	18.85755634	20.82596604
Trip13	106.2062582	81.98599346	96.37300083	113.5045199	122.8362627	107.4116912	128.9961477	134.4604815	127.039826	98.70074326	176.7318698	156.8144267	149.0625858	97.30048002	111.6245188	139.1999072	147.0181531	145.578506	111.4624625	158.0292868
Trip4	6.048849964	4.593126634	5.948071453	6.773269635	10.51592347	3.140488787	5.234790935	7.068435313	8.006442283	6.520399375	5.034082189	6.124841498	3.774642635	4.658624754	8.989976449	8.471041779	10.00772155	5.976027399	5.247117911	10.78276207
Trip6	1.893438088	0	1.383119732	0	0	2.222547499	3.727855238	0	0	0	0	0	0	0	1.701538354	0	0.678743388	1.17196901	0	0
Trit1	5.260061127	4.793002372	5.615775114	8.877702595	11.24160631	13.29858435	4.552157926	5.754347502	12.20371756	8.348641515	8.098601115	9.320750475	3.455176319	27.4576291	5.090566422	2.046219889	7.542325745	1.252225265	8.745515066	0
Trmt1	30.87014339	19.18680947	43.98649761	49.20677063	40.72501123	31.7622982	33.01522296	23.89743712	21.66312316	22.80447088	23.50278486	27.59190661	27.33730446	16.11101808	29.45389356	12.52771449	15.57445943	11.08706273	38.50101771	19.78932165
Trmt11	11.65439637	1.045866033	10.83512194	9.238837821	6.717434366	5.389135945	4.37057333	9.360211603	12.42702989	21.37497603	3.629863481	12.39681074	13.57097761	30.64475882	19.0422266	5.000791396	10.38111972	7.432240943	12.61158173	6.248520332
Trmt112	171.9505984	162.5673082	235.2911823	207.7799956	182.0179121	157.30123	177.104086	126.2889695	162.9463728	134.0875152	179.48442	148.7707382	195.7785934	256.8478187	277.126518	169.8330784	137.7480766	198.8713304	245.7984929	306.157226
Trmt12	3.426788506	0.198983625	2.65044962	1.020632599	2.326321425	1.656289934	4.308854832	5.342545166	1.169175606	2.634141501	0.654260162	1.547820407	3.959031815	10.98803972	3.260629994	5.09698373	2.312292983	0.37430416	0	1.007918098
Trmt2a	16.50847757	23.43972014	23.62266383	23.85470126	16.04574286	30.26139591	21.62583929	22.07430692	3.060569983	9.798776071	7.095336608	20.34146203	25.68375867	7.29571604	20.72883858	21.38605273	22.37421199	26.59517079	40.48454488	20.70163429
