Symbol	E3_wt_male_IB130	E3_wt_male_IB131	E3_wt_male_IB132	E3_wt_male_IB133	E3_wt_male_IB134	E3_wt_male_IB32	E3_wt_male_IB34	E3_wt_male_IB35	E3_wt_male_IB36	E3_wt_female_IB129	E3_wt_female_IB135	E3_wt_female_IB31	E3_wt_female_IB33	E3_KO_male_IB136	E3_KO_male_IB138	E3_KO_male_IB139	E3_KO_male_IB38	E3_KO_female_IB137	E3_KO_female_IB37	E3_KO_female_IB39	E3_KO_female_IB40	E3_KO_female_IB41
Trabd	4.67630529	4.062118621	10.53636681	13.85636051	6.440521103	3.040196619	13.63734133	22.06268915	2.032604459	9.053071384	8.448379174	8.997521634	0.663615695	4.626866955	1.667016091	4.38950487	12.50647624	3.38607402	12.54317353	1.295165699	2.356170352	4.270259907
Tradd	5.754339568	12.59638055	12.85728371	11.01736501	9.078027579	1.904538007	3.91560727	6.00131974	4.201987788	11.14008681	4.851463949	7.070368637	3.429719237	7.970905815	4.594946302	6.980300108	5.38636323	2.916668813	4.801927322	2.231238525	5.350602276	2.758711228
Traf1	0.685570779	0	1.126333836	0	0	1.985429675	0.58313076	0.595829953	0	1.327227547	0	0	0	0.730501542	0	0	2.139100523	0	2.860502942	0	0.109908552	2.738935521
Traf2	12.5828993	4.364406368	13.45176217	5.938033901	6.989697686	2.529563801	7.461759101	9.703601548	15.20615939	6.999155275	0	18.71858962	10.03480784	12.74661838	16.98198967	12.09270637	12.44181633	9.431989372	18.85613389	23.70783963	10.22831426	8.921182575
Traf3	0	0	0.450533534	0.121537639	0	0.141816405	0	0.397219968	0	0.265445509	2.802435741	0.161992731	0.227008896	0.487001028	1.368602286	0.80853058	0.356516754	0	1.430251471	0.443048797	0.073272368	0.365191403
Traf3ip1	0	0.138460215	0.598565981	0.242207151	0	2.072545467	1.646303092	0.395801326	0.554262199	1.057989959	1.745266901	0.215218913	1.809585197	3.63946304	0.454571473	1.381102236	0	1.731251274	3.80038248	0.882932959	2.628384527	0.181943574
Traf3ip2	0.185321714	0	0.365361168	0	0	0	0.236445591	0.48318962	0	0	0.213060138	0.131368364	0	0	3.884548692	0	2.60206246	0.704497089	0	0	0.267391752	0
Traf4	20.08295036	72.62734075	31.43166024	29.51297353	28.25512673	30.50157717	25.39838013	27.55911087	28.94439532	30.2850795	19.64582603	45.70547549	16.27486687	15.76778859	37.98143611	20.30134807	16.49008195	10.71508304	13.23077455	14.34473309	16.52181366	21.53642436
Traf6	0.097061994	0	0.287036116	0.464591723	0	0.060234407	0	0	0.354387595	0.338232084	0.111589955	0.137608001	0	0.310269654	0	0.294352565	0.45427555	0	0	0	0.793594362	0.116332208
Traf7	28.75135953	43.76557793	67.21556747	66.95013036	26.56102158	34.59983249	65.93002168	62.80723048	57.4527727	44.00232461	39.53173109	62.6574259	25.47313715	36.32809542	8.434918566	37.41011235	48.18842083	35.4479237	48.63377945	53.10510852	33.54220148	46.7997456
Trafd1	9.831294553	0.779743768	5.477625131	4.432994929	4.495599606	9.416871726	2.863169686	3.900696895	10.14438055	4.468581885	3.931413776	12.42313519	5.095372639	4.099153866	4.479887812	3.888863898	1.00028333	8.937137844	4.012873697	2.48613464	5.653481959	9.733908015
Traip	21.27633451	32.34332046	19.41954889	10.05828734	13.46762959	27.50749241	13.19584694	11.30022324	14.02610125	13.27227547	9.286088259	12.56840151	20.54821901	18.26253855	10.02855123	12.24744598	17.51849566	13.48026576	16.02868028	21.77050122	21.792213	28.0977006
Trak1	4.785662958	7.341084056	4.931889611	3.991335864	3.145769366	10.8670268	3.399855263	4.253750174	2.581262031	3.158448358	2.000715383	2.235897617	2.917192104	6.084397439	3.419754688	2.968592318	2.545244993	4.134684038	0.680723576	1.897808817	4.446402802	1.825022542
Trak2	4.597938636	4.504394806	3.693075366	4.483161218	7.164141423	3.170414831	2.933175758	4.884086872	3.419726707	2.967119275	7.146084828	1.931451788	2.537479243	3.402275812	3.952003595	2.194860658	2.789572197	2.913163201	4.263249577	1.980939332	3.071362795	2.143085365
Tram1	17.47754452	37.58753752	38.62802451	46.67184204	44.98673985	28.2000056	27.58033839	12.47157917	20.48735793	21.58353246	74.45182903	22.82229649	13.15834112	77.92248313	47.10197834	77.55150481	17.22094431	57.34869755	16.12004342	8.560291849	30.26100607	27.56243545
Tram1l1	0	0	0	0	0	0	0	0	0.436132575	0.555000728	1.098639236	0.169349415	0	0	0	0	0	0	0	0	0	0.286332063
Tram2	14.32935375	17.19697486	24.53313373	4.813201023	10.90637569	32.29367896	26.46126542	20.64683991	2.065206915	9.636293686	13.00589245	2.94035776	7.866365744	0.602702656	3.952094074	1.143567027	1.764871794	1.433494076	0	2.193233043	4.171298683	0
Trank1	0	0	0.199142674	0	0	0.031342504	0	0	0	0.293327381	0.290324817	0	0	0.565062386	0	0.459492189	0	0.191995547	0.316096452	0.29375146	0.048581252	0.484260463
Trap1	26.13794555	48.94631883	49.02273628	43.91784005	31.01758226	55.2648715	66.54944893	56.69074278	53.20627549	43.79504219	19.14702913	31.64570658	32.39842893	29.94595187	37.40270287	30.5141221	51.96421819	27.25885404	52.11669488	40.36045308	41.71811894	27.72322632
Trap1a	12.21939399	0	27.21333838	24.55081007	4.759821388	9.549051824	11.54837323	18.87979066	14.87160073	18.39917234	30.69826364	25.66494709	5.394845137	28.9338345	17.61754859	14.41099011	42.36293625	17.20437098	25.49234415	15.79351972	11.97151291	13.0181092
Trappc1	21.39532967	72.20374956	99.12493684	55.75641138	35.62838117	57.5355819	103.2757842	44.62726357	76.81553291	82.01197331	62.31422762	69.26004631	51.0084418	55.8539518	44.8469843	57.31419792	73.43288037	37.95584448	66.95304705	62.22010787	44.9334193	59.83379275
Trappc10	0.105273896	1.728352195	2.594339378	6.550678854	2.491196393	5.945077464	0.604419019	4.117212126	4.228075025	2.323371384	8.109076448	0.820876577	5.019653807	4.543019051	2.521894444	1.915537081	0.985418806	4.402164589	3.294367615	2.449189901	1.468314673	3.659059391
Trappc2	0.694532488	0	4.107805754	26.59529507	10.95692218	3.017074506	12.40582107	1.810855739	3.803760187	12.10119234	59.08812123	7.384962717	2.06978699	22.20151745	36.39542843	9.478152597	19.50356359	21.1220199	26.08105624	4.039562559	11.02318129	7.491794219
Trappc2l	101.0373984	91.36104332	155.4063726	73.65479771	70.99546705	123.7813108	142.8013145	154.4274025	131.9780071	221.5708479	97.13411688	135.834888	103.8286589	66.82292794	104.3278792	54.14977345	163.0625809	112.5786347	141.7355761	111.4521932	122.7417273	78.2953904
Trappc3	38.07210335	58.64716101	54.20929966	37.7966574	18.90854205	34.38991374	61.79804836	35.29438573	53.28595581	26.04261376	30.63943883	50.3776756	28.99514498	35.83441581	53.20223455	46.18335501	59.39580473	33.77042692	34.41827286	54.12885181	54.32203955	55.77092034
Trappc4	132.3744434	138.163853	113.4482398	105.9656288	83.72476919	86.94754098	132.9081314	99.62807342	109.6186369	115.1892606	85.7691097	124.7919599	71.84889857	100.3345119	81.04838129	134.5037494	125.6126345	86.46374798	113.8813243	87.31057945	153.8037512	113.4031865
Trappc5	4.701923482	1.906040321	16.7371879	7.918768719	8.24193261	2.755798142	17.33050858	12.2593331	13.8293051	20.32928919	6.306642932	16.29484399	9.341516505	14.61272443	25.03048428	6.733495823	31.78678137	4.96507658	24.52311704	3.038609005	15.20158482	13.77547216
Trappc6a	3.459097353	0	4.773719578	2.207617266	0	2.146635042	2.648005893	5.41134625	1.26296725	1.607189607	0	0	2.061701885	3.317218916	8.286459152	3.147042855	6.475792599	0	0	4.023783018	5.656426481	12.437549
Trappc6b	38.52580013	24.71321761	47.15793737	124.2879726	83.48650861	61.47825922	42.13177822	37.53016555	26.27776958	47.70087529	81.77027394	36.01272656	41.63487854	106.2355878	74.16215872	124.5376385	39.62875471	86.90743446	37.09536684	64.0214337	58.43763296	26.89285494
Trappc8	11.04891979	5.569222427	8.311899914	16.54625652	11.4675923	4.811720429	9.768929438	7.075616549	5.838862089	8.668621363	17.1597749	7.419988078	8.087347197	10.0690483	6.094674079	11.16907439	4.082513539	7.368818507	4.852732098	5.073401718	1.911169786	3.717198153
Trappc9	1.705673687	2.722532312	2.522047674	1.474107195	3.737312941	5.557131614	2.901613734	4.447205907	3.503061649	3.384643282	5.06584962	2.770842753	4.024124385	1.363094771	2.447365143	2.155278145	1.995749886	2.431532688	1.779205281	2.893506889	3.691551302	4.003440062
Trdmt1	5.238623887	0	2.979210658	8.679778466	24.3694913	14.75439166	6.041108628	9.456004368	2.942613114	11.93598835	3.47464969	7.141317758	8.406302111	11.2712482	0.905005778	19.24744299	0.943005066	13.02104042	2.522058908	15.23452774	6.298797875	3.622312335
Trdn	0	0	0	1.126794458	0	0.292178239	0	0	0	0	0.541287918	0	0	0	0	0	0	0	0	0	0.113219931	0
Trem1	0	0	0.17313892	0	0	0.217998772	0	0	0	0	0.80772683	0	0	0	0	0	0	0	0	0	0.084475168	0
Treml2	0	0.107476325	0	0	0	0	0.45102429	0.614462027	0	0	0	0	0	0	0	0	0	0	0	0	0.05667274	0
Trerf1	0	1.066484929	0.23052167	0.746236822	0	0.435373868	1.491834306	0.609729155	0.64037776	0.27163768	1.88199996	0.580200636	2.439196596	1.121313437	0	0	0	2.222483663	0	0	0.393653541	0
Trex1	1.869190338	0	3.224464939	2.236741505	1.228678608	1.739963812	3.279148898	2.436771574	3.412344231	1.628392636	3.223448103	2.650013007	4.177802237	2.987539288	0.699648266	1.417138031	2.187075073	1.776423177	0	2.717911484	0.89898816	0
Trf	0	1.246854421	0	0	0	0	0.581380368	0	0	0	0.261939715	0	0	0	0	0	0	0	0	0	0.547893192	0
Trh	0	0	1.137752137	0	0	0	0	0	0.702359774	0	0	0	0	0	0	0	0	0	2.407917936	0	1.110227594	0
Trhr	0.133631125	0.487535967	0.790360011	0	0	0.165856711	0	0	0	0	0	0.094726634	0	0	0	0	0	4.063970126	0	0	0	0
Triap1	69.89684917	65.60031146	57.9165368	34.7494531	31.96204181	43.06203099	58.48331795	44.90024572	52.70510421	38.24161354	42.50864569	82.93827051	55.84873285	34.81024388	74.31745253	41.47256475	33.18766541	48.13615712	34.87004897	38.29690148	41.6557605	65.56212672
Trib1	10.6896934	27.3240538	16.651612	11.79150564	16.65582805	63.22560008	14.2279343	40.2584806	31.56100573	14.86949789	24.12421835	23.85530058	29.10348771	11.17934085	12.64580353	12.00660165	15.44153228	29.59955192	23.12701708	39.91400859	18.15292896	16.2917681
Trib3	7.771584887	3.780483678	21.96103856	12.81300631	3.40567425	7.073534016	32.39062498	24.99086869	8.039639401	60.48236112	22.33703372	22.77060177	1.544014674	2.07022926	5.817894285	1.178414877	0	4.923922849	9.727941502	3.013423069	4.609889434	6.520162204
Tril	0	0	0	0	0	0.184615421	0	0.258548832	0	0.230369843	0	0	0	0.158493476	0	0	0	0	0	0	0.047692681	0.356552356
Trim11	5.662351902	3.873442952	6.511930081	4.517184886	1.861022528	4.685231153	6.170841442	4.92115325	3.445679743	3.014551022	4.339917694	5.853533948	4.21861558	1.50836242	0.706483196	0.715491093	6.625322446	0.896888611	2.953227949	1.372231509	0.226942615	3.95880778
Trim12c	2.133233485	0	3.224341642	2.949792664	8.974352746	3.883249	4.536198532	3.337189979	3.634749429	2.477894041	5.395565501	2.721920145	1.695275212	2.273040799	2.768067725	4.097220676	3.328030458	1.081259718	1.780157746	2.481476465	2.325554356	2.727205604
Trim13	23.78098873	31.67950143	10.48724261	60.9083944	99.55118779	17.67067489	33.13594182	9.790138798	14.28090176	45.06945839	19.42611569	36.59862265	11.19001447	10.50257297	13.11778693	18.50416717	13.18041179	17.8426957	17.62544878	10.91966557	16.70474069	23.25191727
Trim14	1.855158357	1.353661317	3.291694904	1.775960259	3.902255803	2.532789502	8.047570982	4.836957542	4.064073384	10.34347725	0	3.419155224	11.05717212	2.965111881	3.333100888	0	6.946101559	1.410470079	9.28864433	12.94803921	8.030155241	1.778777957
Trim2	0	0.252620722	0.637048938	0.147302351	2.184720799	0.630226684	0.1766871	0.48142646	0.674167748	0.32171719	0.424565363	0.785334002	0.275132415	0.147560042	0.276455284	0.13999009	0	1.052889567	0.577816624	0.536970523	0.310818713	0.442608173
Trim23	8.85944859	0	7.74916621	14.13538684	17.71686453	4.181552299	8.119390545	11.71229851	15.49018357	9.131313053	26.6831553	11.14508465	13.75888228	24.530904	10.64901467	12.67686215	14.60018998	32.73032587	12.49538627	13.0635924	13.98314011	11.21657777
Trim24	12.24597618	23.41985045	11.68204982	18.27808615	27.00535094	11.11334507	11.00415435	10.29966275	11.77893024	4.741508076	21.04268519	8.494079794	18.05100476	16.20545707	7.688848343	15.37410378	3.697701648	16.51875441	14.01008411	6.892785184	9.309540404	11.36301874
Trim25	4.679947927	6.881943083	5.554731042	5.638293388	4.017997706	2.074475999	4.143131996	4.73140179	7.148717015	2.551626571	0.768632736	3.791381183	7.115706668	1.831834713	5.147942266	1.303395063	3.576062352	4.356914944	11.35742562	3.333020339	3.261397502	4.120958172
Trim26	4.478791303	0	0.490551265	0.529331895	0.436155972	0	0.529105143	3.460017833	0.605656477	1.926821134	0.762839108	0.23517521	0.988690008	0.795386865	0.496721872	2.263748591	2.329101803	0.630594178	2.076387556	0.964803421	0.079780638	0
Trim27	39.30535131	34.00574969	57.43257677	28.6339092	31.56891528	13.72539246	38.8609352	41.84911734	29.30180154	32.29671219	32.8379191	34.93979744	29.00114241	25.45200128	41.62940468	28.55394925	14.7877281	17.29604032	21.35681163	27.93294091	27.59609243	27.56851964
Trim28	115.8671712	102.8415167	65.58931674	61.18681588	61.62001344	81.76971206	64.50614232	63.24031052	72.40285045	60.34545852	100.8023526	65.63778553	93.77245933	94.56017994	88.57974348	94.67920169	48.32275588	101.5503652	55.38805435	52.4258466	70.93881743	51.26633397
Trim3	0	0	0.531721049	0.573756366	0	0	0.34410635	0.937600433	1.312973059	0	0.4134304	0.254912419	0.53583318	0.287380048	0	0	0	0	1.125324761	0	0	0
Trim30a	0	0	0	0	3.705590391	0.087459719	0	0	0	0	0.486082293	0	0	0	0	0.213698401	0	0	0	0	0	0
Trim30b	0	0	0	0	0	0	0.122318569	0	0.350039281	0.445442663	0	0	0	0.612925328	0	0.581481754	0	0	0	0	0	0
Trim32	7.647246013	0.151630398	1.966502755	3.978684435	2.622667542	4.848869741	1.272633621	2.167247559	3.945389556	3.862082661	3.631422057	2.710438444	1.981710948	1.062838602	9.956196227	2.016628212	1.556135393	0.631975329	4.161870676	0	1.599107538	0
Trim33	7.48925002	10.54689615	5.433531969	9.750558534	16.54102341	8.2170517	5.083406893	4.06156074	3.171944811	5.776313393	22.59321609	4.544400265	7.677677385	18.86490577	5.471978439	12.53706923	1.962892479	22.32067309	2.999850853	4.181685193	5.647871828	3.446833605
Trim35	0	0	0	0	0	0.626509771	0.368018191	0	0	0	0	0	0	0.461024996	0	0	0	0	0	0	0.208092333	0.172856273
Trim36	0.32858216	0.299697434	0.971698022	0.699010538	1.439917107	1.563313188	0.48909777	0.285570942	1.799552593	2.417244975	0.377763399	0	1.632021282	0.525175042	0.655947292	1.162543969	1.537850562	1.249099043	0	0.637036767	0.316063555	0.393817259
Trim37	1.6984039	8.520061162	3.255386819	5.269113134	6.698491314	9.368798221	2.28732031	3.198181552	3.961828005	3.616818807	0.216957349	2.073455169	3.936675309	5.7307593	3.107974024	5.007548211	5.740926417	7.891218143	2.362162792	4.390361012	3.630437003	10.29107233
Trim38	1.876120598	0	20.71308834	16.16424846	4.932936361	3.027119245	18.43131785	7.826579887	6.164992676	31.81690613	24.58903579	17.82091639	12.30032311	1.799169582	6.179732249	2.275827601	1.756147146	4.279222781	16.43880134	0	0	2.698315714
Trim39	15.69573577	4.416628471	8.723600686	6.12749079	9.21972317	11.81283414	1.810829926	9.142488196	9.449630509	7.370242222	1.343778727	7.101818326	21.89472976	11.20890565	6.250000617	6.076502608	7.033418989	6.982314482	7.315318256	14.5675614	11.40361678	10.40657776
Trim40	0	0	0	0	0	0	0.462828522	0	0	0	0	0	0	1.159592229	0	0.366701398	0	0.919341444	0	0	2.209927313	0.869552811
Trim41	1.224939143	1.536230048	3.018704517	1.954409292	1.207787531	1.235274021	0.683750225	1.197669718	0.838581136	1.956417551	0.352071133	1.411017372	2.281537533	2.447285425	3.66801189	2.786085202	0.716629498	0.582072955	3.833238813	3.562265542	0.883702771	0.550549719
Trim43a	330.4817089	387.4774419	230.2082808	294.1181069	294.4672835	656.5728805	366.0824879	233.9021996	357.1308176	149.2480388	246.8659119	161.0332148	434.655268	528.2111027	302.861958	476.54045	306.0975953	349.8334546	231.831611	509.9947731	818.3877022	515.7545372
Trim43b	173.8173482	169.2495551	84.51238297	101.5621057	170.457158	414.8506027	150.1426365	79.00278451	146.651603	37.10604335	88.30494998	49.95133933	230.2981161	218.8719226	119.5711878	225.8079768	87.94710373	224.1238202	99.96585216	234.9803897	357.7749323	301.2284192
Trim43c	40.85002768	8.279781684	2.895074156	2.555954865	4.914097006	10.93554141	4.087775931	2.78453194	3.411915545	2.791179539	1.841738941	0.946314318	4.7740313	3.413901679	4.397236615	2.429074284	0	3.044914301	5.013067342	1.552897165	3.980733126	10.88004286
Trim44	0	0.086352593	0.279977851	1.057390451	0.497864425	0.705038793	0.060396428	0.246846871	0.172836573	0.109971634	0	0	0.846429284	5.4475213	0.283499672	3.15825826	0.443104839	3.239155092	1.185080068	0	1.411557185	0.226943161
Trim45	0	0	0.631997351	1.315208632	0	0	0.409000738	0	0	0.212777386	0.737097726	0.844032112	0.272950706	0	0	0	0	0	0	0	0	0
Trim46	0	0	0	0	0	0	0.105854077	0	0.605845626	0	0	0	0	0	0	0	0	0.630791116	0	0	0.239416663	0
Trim47	0	0	0	0.386207303	0	0	0	0	0	0.843499967	0.278288572	3.088562995	0	0	0	0	1.132894924	0	1.514958847	1.407865767	0.931343543	0
Trim50	1.463684169	0	1.082118251	0	0	0	0	2.862199669	0.668015735	0	0	1.556335118	2.180973895	0	2.739325339	0	0	0	2.290175393	0	0	0.438569221
Trim52	0	0	0	1.099870295	0	0	0	0	0.629230521	0.200181904	0	0.122164482	0	0	0	0.783953588	0	0	0	1.002356587	0	0.61965862
Trim54	1.040438682	2.846930002	0.341870257	0	3.647539367	10.97642315	3.98237962	0.904245849	1.266264814	3.22277185	0.797445712	0	1.033542459	2.217253375	3.115535556	0	1.623175168	5.273611365	2.170583988	4.034288979	5.504395359	1.662669735
Trim56	0.584346828	1.465691027	0	0	0	3.082371966	0	1.14267636	0.266692012	1.187826688	0.167952548	0	0	0.233491351	0.218724245	0	0	0	0	0	0.210781456	0.175090049
Trim59	11.09943786	11.78334362	5.560308988	31.35421345	45.92901624	2.935890994	1.160769707	5.693032767	9.63315294	16.48580244	0	6.449196893	10.30286093	77.94101213	39.50257239	44.14482032	22.14188812	38.04404911	14.80457216	10.58310054	19.69038066	8.941405086
Trim6	20.26975009	30.64431719	27.09734943	44.96686207	33.21862805	21.1946415	23.64730844	29.68251384	35.22975695	14.51384187	7.980708328	29.52441327	18.20460677	41.93893913	27.43820496	60.62847546	19.49337098	42.22196295	25.198512	34.72208267	41.13170339	32.94666755
Trim60	0	11.73843824	0	0.700020669	0	2.268945379	7.743576826	0	0	0	3.362749328	0	0	0.467496858	0	0	0.68447684	0	0	0.850609787	0	0.175282826
Trim61	1.43019476	0.434823465	0.234968701	0.760632598	0	0.147924245	1.672674875	0	0	0	0	0.337939075	0	3.047853002	1.070659594	0.722873908	1.115614337	0	0	0	0.114642164	0.285689775
Trim62	0	0	0.818863717	1.060318987	0	0.515514607	0	0	0.303301703	0.578950102	0	0	0	0.265543478	0.248749243	0	0	1.263160196	0	0.966311869	0	0
Trim63	0.281716518	0	0	0.898966098	0	0.349653385	0	0.734519958	0	0	0.323883041	0	0	0.900538751	0	0	0	0	0	0	0	1.012941424
Trim65	0	0	0.171719749	0	0	0.324317845	0.111129428	0	0	0	2.603594886	1.234862618	0	0	0	0	0.815312904	0	0	0	0.083782749	0.417575415
Trim66	0.055064499	0	0	0	0	0.307545682	0	0	0	0	0	0.117100145	0	0	0	0	0	0	0	0	0.026483302	0
Trim67	0.723865604	0	0	0	0.317213346	0.598952121	0.153925865	0.157278002	0.22024497	0.140136424	0	0	0	0	0	0	0	0	0	0	0.174071788	0.216894587
Trim68	0	0	0.219231994	0	0	0	1.560649769	0	0	0.25833437	0	1.576530341	1.988347067	0	0	0	0	0	0	0	0.213928325	0
Trim69	0	0	0	0	0.794657325	1.500446609	0	0	0.551739959	0	0	0	0	0	0	0	0	0	0	0	0.290713748	0
Trim7	10.11292181	9.578689818	1.917076258	0	1.022699544	6.034464539	3.473811538	1.01413224	2.130217089	0.903602942	4.918944048	3.584355989	8.113989263	3.108374973	1.747071915	2.948912777	7.281711151	8.871712238	2.434359202	6.786819965	12.53367845	7.925067823
Trim71	1.330340061	1.586745527	1.614006883	2.12257808	2.152554048	2.032191941	0.848667528	1.067260894	1.494543679	0.83207351	1.647112445	0.870492524	1.829800132	1.799169582	2.757897037	1.396530573	1.436847665	1.556081011	1.280945559	0	1.47652572	3.556870714
Trim72	0.214934204	0.98019974	0.211871049	1.028792512	0	0.266766296	0.411340721	0.560398317	0.784756349	1.497963129	1.235524708	1.218877342	0.640528741	0.343530762	0.321804239	0	0	0.817068427	0	0	0.723609099	0
Trim75	0	0	0.209163432	0	0	6.978964276	0	0.553236677	0	0	0.731841153	0	1.89702921	0	0	0	0	0	0	0	0.612310027	0
Trim8	3.114788558	4.186701957	6.463995479	5.231255972	2.586252843	0.610410014	6.379398338	7.693762271	9.576884643	2.475498463	8.10437114	11.03984707	1.465646758	3.930305658	6.872570873	7.208776968	7.67264535	6.855206628	5.13010594	2.86047395	1.498059336	0.392966682
Trim9	0	0.065241081	0.07050959	0	0	0.221946111	0.091261377	0.372995326	0	0	0.246705741	0.10140902	0	0.114325262	0	0	0	0	0	0	0	0
Triml1	5.16957425	0.523903515	2.264844254	2.29114873	1.510278462	1.604058531	4.580334518	0.748813319	2.621510399	3.336004374	3.3018563	1.017927293	1.711769781	0.918062749	0.430000042	1.306448061	2.688329036	0	1.7974782	0	0.414384948	0
Triml2	16.66025784	17.50809123	36.05880614	9.823671107	14.28433106	14.83417001	10.62812454	6.610178923	25.12504173	17.66922562	17.90474906	1.540421671	10.79336774	19.68171333	8.133947634	6.040949338	15.25585496	15.1450066	18.13406773	10.53260176	3.832189816	13.45663106
Trio	0.415922082	0	0.546659372	0.29493782	0.243021236	1.204520482	0.50117951	0.963941647	0.843662562	0.966242895	0.106261358	1.015536754	0.550887031	0.295453785	0.06919197	0.280296763	0.865166342	1.054080101	0	0.268788846	0	0
Triobp	1.510985235	2.944248361	3.723628212	2.410800241	1.444682086	2.770424542	3.28604661	5.372174147	1.880737166	2.951777397	3.632212657	4.430404856	1.22806648	2.415017701	5.347208387	2.811835601	3.535903301	1.566540708	4.298519481	0.798931065	4.723609875	4.939006013
Trip10	10.15944492	20.89859221	12.99774583	9.311869738	5.115162	5.768142849	14.47892563	11.83539359	12.62761722	9.038970355	6.958346474	10.41946733	7.085946918	9.328159947	14.88730822	6.883035959	12.14013519	6.573777552	14.88148144	10.05782053	5.198075357	11.39923124
Trip11	2.224809017	0	1.868197949	2.629420069	1.949917524	0.409085785	1.261580971	0.644527593	3.459840803	1.052848775	0	1.168216807	1.227812537	5.004637968	0	3.623394254	0.771310285	3.13243355	2.062862699	2.396297579	3.725265842	1.185116331
Trip12	23.33339291	21.2822205	18.86831355	22.53089781	38.72518928	24.78400697	17.55953409	13.23173037	26.4845491	16.27479709	26.25510527	12.31721616	26.30211043	26.27325547	19.90401982	21.16151076	9.55233194	32.08350834	13.80952936	17.32499266	18.04042997	14.28045493
Trip13	168.0434682	79.52148195	86.636287	111.8084623	143.5830461	82.75803618	91.65114	65.99598638	106.537165	77.58748594	107.7800468	73.76492976	81.71869633	138.6003422	96.4986862	138.5975997	106.4006717	144.3345791	98.27852797	96.78378491	125.6833629	123.0346267
Trip4	5.118807231	5.954446542	3.290775693	12.19152166	7.21715727	7.043792347	5.158472245	5.996152449	6.365270294	4.653264968	9.467134755	5.784646864	3.97947038	10.90856464	2.554663754	8.211663902	6.596953756	7.614411495	6.500235323	5.177769379	9.990291493	6.757468675
Trip6	0	0	2.975825191	0	0.793754305	0	1.925822468	2.361314727	3.857790872	1.753297753	2.429490857	1.497972551	1.799303463	0.48250457	0.451988681	0.915503376	7.064501017	0	1.889394699	0	0	0
Trit1	3.096555727	4.23651944	5.34174352	12.76322289	4.74941867	2.722337747	6.420031772	10.76487336	8.950567317	5.695024466	1.186679777	6.585134312	1.538015588	2.887059883	4.249879002	3.130230095	8.454070183	4.904791532	4.84507237	7.50428693	1.489290245	0
Trmt1	31.35404327	34.58338392	67.08539132	53.51603576	19.8111779	76.17117425	66.5175204	78.58086704	39.9342618	63.80528037	35.20872386	74.08610814	63.01677637	28.35873152	29.11253718	29.11518513	43.22724868	18.47935181	24.33913757	45.2371873	36.82263318	45.15296836
Trmt11	10.13534587	4.72490347	10.21292105	15.81174283	33.16338463	5.590896861	5.459898543	8.808634845	9.86816971	6.278872158	18.9027424	21.23450704	8.054533519	13.31949876	21.24480922	22.88176305	6.324809728	13.6993177	14.09637418	13.09989554	11.59071647	8.63827057
Trmt112	176.5909421	170.9285984	182.7018257	95.286922	62.2697176	193.2969972	263.0763064	177.1901284	164.4794558	146.5158898	108.9100663	236.4905503	162.6347161	123.4314015	171.1250169	113.19596	154.2142238	131.1299818	141.7778348	134.7499429	232.2616926	180.7976114
Trmt12	2.185433101	0.117253993	0.380168328	5.538005278	4.394168523	0	0.984112522	0.335181379	1.408118337	1.493251414	2.069152629	0.4556413	2.298650444	1.027350644	0	2.144222763	3.610023264	2.443495225	0.804581338	0.747705143	2.596798972	1.232620389
Trmt2a	30.43104277	7.234959646	25.73232554	18.86901533	14.78916816	1.700526522	17.84888228	26.69832504	24.48593182	20.43800725	4.974294914	27.91010747	25.78806267	20.74612482	31.52633319	19.68183153	20.92503667	16.99608788	35.20305433	21.80969036	18.10403295	22.64417172
Trmt2b	0	0.133208013	2.159477324	2.097175721	0.768008564	0.271899238	2.795036457	1.142362265	0	1.526785949	1.511157432	1.242330177	1.740942328	0.700281508	3.061297719	0	2.734144429	1.11038656	1.828111418	0.849440725	0	2.100503052
Trmt5	19.4190285	42.10219231	37.65693711	37.58637042	30.13317722	43.66016445	29.65005041	47.31118303	31.96389252	26.62407326	6.953879505	21.66373725	33.2046415	33.07281172	18.58867769	27.99717933	26.81886066	7.261089824	21.91652569	18.51567021	21.74134728	16.78808291
Trmt6	16.7685264	15.2944528	28.23023955	37.87707582	35.17288581	18.12308052	26.56269174	12.2810695	18.57368006	31.73344586	43.97206147	26.31089377	29.19720797	46.37519098	36.67198944	44.28179449	20.28163129	51.56918688	24.76313052	39.45019605	46.21420785	23.93654819
Trmt61a	12.01087318	13.54440243	16.36031145	5.574846068	8.612870391	14.50077116	11.56285023	11.95700676	25.91340941	11.16114904	6.527714263	10.21692746	17.57149621	11.51823486	9.154953637	14.23865505	10.22073308	10.79215412	12.30086808	12.70146057	19.64056347	10.73115612
Trmt61b	6.134054335	5.594827013	1.600579661	6.33275065	3.794927205	9.96446848	0.805641182	5.174312747	4.940367645	2.514746931	4.355759499	2.685668954	3.763568534	2.595202847	2.160950977	0.820688935	3.377527142	15.7742759	3.387437695	4.197304391	12.06101747	12.75767335
Trmu	0	0	5.16853849	2.230855343	2.757251798	9.54461728	11.81846841	10.02523095	3.190654104	9.338617508	0.401870668	7.185763065	0	2.793447509	2.616776574	6.890367513	8.179948546	0	2.187720178	0	6.724668015	0
