Symbol	E4_WT_male_XK151	E4_WT_male_XK152	E4_WT_male_XK155	E4_WT_male_XK156	E4_WT_male_XK157	E4_WT_male_XK161	E4_WT_male_XK62	E4_WT_male_XK63	E4_WT_male_XK64	E4_WT_male_XK65	E4_WT_male_XK68	E4_WT_male_XK71	E4_Xist_female_XK150	E4_Xist_female_XK153	E4_Xist_female_XK154	E4_Xist_female_XK158	E4_Xist_female_XK159	E4_Xist_female_XK160
Ticam1	2.969189967	9.462615795	5.049404496	0	8.472886187	5.703124062	2.630011538	4.084260474	3.563978596	3.017075842	0.553610478	3.992340446	1.444264322	4.055443321	6.838419662	6.695572824	3.288935488	2.777335807
Tie1	12.90712262	1.706516678	1.944276015	0	2.363537319	3.388100551	4.157348307	0.5182177	0.288907778	12.9480379	4.038973068	2.831781682	2.107382332	1.284710695	0.554344695	1.294788944	0	2.210464834
Tifab	1.301178041	2.236460225	1.134760714	0.080138783	2.872988916	0.856889383	1.063884027	0	1.601877172	3.158832643	0.447889552	0.179441005	0.129828729	0.949760394	0.768404471	0.130528778	0.042917093	2.110779063
Tigd2	3.842321403	1.601010538	1.716066137	47.82406494	2.110804311	0	3.437780666	2.172610905	1.118064453	0.501085191	1.042046992	1.043705748	1.812334789	1.7074841	3.396720848	1.822107076	0	1.425738791
Tigd3	4.800658404	3.556618416	2.627494171	6.627079538	4.251465942	2.398355313	0.977532526	3.326516599	6.623364478	4.511977974	4.814971511	1.038721621	3.865028872	0.785404694	4.320939978	1.942934744	0.780786713	3.265791957
Tigd4	0.708533936	0.086987545	0	0.567296401	0.152914825	0.399946502	0.239084278	0	0	0.871213166	0	0.226830239	0.131292539	0.043657676	0.155413636	0.396001444	0	0.550858828
Tigit	3.272121342	4.374308257	3.297522724	18.63014509	3.478613786	8.379979801	3.005684122	1.043700135	1.745596993	8.86638072	3.253826902	2.93310578	2.829538271	1.09769815	0.558230289	4.978391985	1.247135957	4.699246242
Timd2	246.9649054	77.53428147	63.57597502	1215.406387	75.59898384	71.40557864	146.1411126	34.75021805	27.6525467	92.61428472	58.33523177	89.54336834	81.99766114	98.88959107	87.21309	113.6751751	807.5375309	63.97855365
Timeless	9.925797098	4.93152911	9.582809186	0	8.591002118	5.106736623	2.839066227	8.459172254	5.70885608	3.893444885	6.072549043	6.985858915	8.046793222	11.3049885	7.858250428	7.837364126	4.455507147	6.172043753
Timm10	253.9136683	185.6843188	109.0689062	3.367272846	156.9854362	56.08438991	260.142541	107.1485125	71.51443538	180.2384373	125.8549466	111.4470095	192.9757846	199.3085021	96.0533279	233.0938229	113.6073444	164.1494173
Timm13	193.7790325	124.285958	127.9926716	380.5561203	97.15084538	155.8459292	185.6513814	154.659746	122.5879332	121.7710644	133.650608	142.7021807	166.0858121	171.2290063	103.12678	104.7360782	134.682666	93.91001956
Timm17a	223.7388794	213.6088731	194.7902771	3589.511018	182.6556748	463.4012641	192.9949822	217.0190616	229.1452978	182.9367136	132.4107068	185.8411984	251.0898937	344.3466612	146.5582791	145.1427343	379.6483475	140.2572479
Timm17b	78.72831624	38.68846599	36.52518829	19.98664189	23.2072708	37.09339296	50.14366572	51.75474278	35.85334958	58.15254975	33.41567207	30.50447885	83.02392915	72.60718535	71.41469677	90.01021121	82.33491269	53.8475834
Timm22	31.9872253	25.2435196	23.42407517	84.90483318	19.24188183	28.85188191	35.13174753	24.65365903	22.30988379	31.42437706	21.16433374	30.12350728	27.60685838	31.2975255	15.86163837	30.59621466	38.10470296	29.38059804
Timm23	415.8015812	382.9743448	494.9785221	1563.50201	386.4574793	642.4982231	631.9873969	571.305915	373.2362783	537.6974711	349.8822986	525.5913526	574.9064138	633.1583386	304.8730043	428.1019276	977.2270796	281.2217279
Timm44	58.74577895	55.2138065	73.95277604	0.157309464	54.71373108	44.38003444	71.23644858	64.29825375	44.65084296	56.36974076	54.50981734	100.2992146	55.55707888	85.08190248	58.82563117	60.0843302	54.67478677	65.75946815
Timm50	146.9956801	139.3434226	158.2370399	0.475530898	124.5690339	201.82135	144.8464417	172.628799	144.4803537	151.6561178	147.5026798	194.853755	146.7579983	135.6417344	145.4509499	185.6952878	403.8959278	129.4926485
Timm8a1	118.9746639	80.62730685	110.3914024	533.8742785	77.79732391	101.9337869	149.9491927	115.9711419	77.20614665	123.122378	89.39428706	103.5971474	201.9257054	279.9400697	209.9408324	245.6629938	256.7209074	185.226863
Timm8a2	40.56000028	13.15365762	6.073388165	0	4.43185601	4.787774876	8.134352627	6.590709703	1.22477953	3.293471411	5.992909056	11.66190036	14.39353648	0.825201654	8.812717507	4.990050982	12.46931508	3.383943843
Timm8b	368.7190245	130.1762833	83.60581038	196.8129447	107.7268985	101.0654186	254.2178136	165.9245559	92.50339133	231.5897852	120.4024003	104.8126149	130.9856085	191.9885669	136.6890947	307.5698881	141.0083026	137.8447129
Timm9	81.80889232	46.33219865	39.44517643	0	40.88137467	24.97660535	83.66173181	35.09243147	29.59701115	46.76316614	21.03918066	50.99586463	42.28348507	39.3415073	37.53886293	59.47519807	25.13266453	40.72687457
Timp1	0	3.380785595	41.47792664	59.21481721	0	4.922262935	3.252217764	51.38346848	17.62856829	1.128661551	21.12428296	39.67107958	61.23247988	34.2746116	52.54954136	2.052088382	12.31354082	3.74661371
Timp3	4.188539005	5.142318615	1.780757372	0.359314844	1.732599124	0.147769168	0.265005079	1.503008461	1.795567085	3.218891627	0.836743032	0.368752991	4.07475272	13.45267323	1.722631172	4.243035767	4.93892215	3.867014853
Tinagl1	141.1736067	880.396983	365.7316566	90.09080444	530.3104418	346.2247686	343.3444795	394.4085225	861.5014745	315.9006923	211.4168419	390.1745421	142.6106803	358.1932899	396.6938425	306.702299	182.3575098	434.1950013
Tinf2	47.11177352	24.56950452	23.05397877	30.78905331	32.54500558	46.53811078	19.49781093	22.82966508	17.39975749	23.97188866	19.82046485	23.19076361	24.28700575	25.79099199	8.964748286	15.88480433	22.18623671	9.450404499
Tiparp	1.011411604	17.16680562	19.49340799	0	21.26425314	29.47333249	18.71384126	13.67048687	12.40995917	9.068146188	10.74902579	10.91724001	18.47612201	20.50330117	8.541165306	3.132596401	3.86693958	7.109778682
Tipin	202.3797593	105.5972049	155.0390486	593.5214623	136.1276564	87.96280036	146.4821593	160.5975268	85.60055941	81.7044714	101.5584936	101.5905771	118.504147	242.4171252	93.66514205	174.7558296	161.9008522	93.81561392
Tiprl	21.82754346	15.95161567	19.5985956	22.57911591	10.34998515	17.7320536	16.84091701	14.17864852	13.64187029	17.37034524	15.50676175	24.49326854	15.60302042	21.37187791	13.45468361	20.36213295	15.37105708	16.63720566
Tirap	5.681849158	6.922693265	4.729350715	7.83160706	6.265769776	3.552318589	6.625453608	5.368152007	5.525094181	5.571433252	5.954042026	4.126111007	4.291388877	2.48170752	5.521525964	2.110367186	1.726980995	5.186282683
Tjap1	2.293637272	7.072942195	6.883340426	0.540126136	4.484205152	11.90607601	7.807829159	8.908252132	7.773456206	6.58059702	3.018723802	4.777175945	7.350257219	4.713666324	11.60086436	9.32533805	1.561983719	4.864513314
Tjp1	9.990687049	9.727956303	6.974615159	0	11.67309302	9.334258877	7.904904577	9.32464059	10.39702499	9.884117884	10.79127987	8.999695384	7.022139186	8.851836293	9.294604927	9.980277325	7.301504192	8.202629819
Tjp2	37.58029315	66.53693268	56.42196773	48.78527779	73.67718651	52.47634871	47.57189135	60.12065171	66.45092648	73.17128361	58.44986659	52.98296747	57.26453521	32.92172783	46.16115389	62.09352988	58.91693928	60.06562711
Tjp3	33.96053882	70.28375517	37.06163686	1.294805841	66.13836099	74.92927124	44.47369854	34.48652454	52.68754237	63.79674702	81.92832333	84.44025427	24.12295734	22.37028844	68.992733	76.07317083	24.21993781	64.67177603
Tk1	159.841574	99.12443609	80.89559103	325.7836479	80.36372178	96.33715024	169.1438311	136.1891447	86.3630606	121.80311	82.39859096	92.15822645	79.61564222	147.4820407	103.6669121	131.4071059	85.31516789	74.1151582
Tk2	4.230580218	14.16690031	11.24661344	0	15.42719443	19.69444896	7.58076474	4.39723913	7.471155131	6.278179878	0.979198533	5.884543471	3.406056694	3.712375939	4.927777872	10.36839031	3.878203096	3.572663788
Tkt	32.31513163	27.58392139	62.13393438	6.643197786	34.47049189	31.41837302	54.53973101	73.17958657	55.38718842	38.36991756	29.31183635	57.0533432	39.79220168	29.24178095	45.92945444	51.46777794	20.92467225	32.45513097
Tlcd1	25.65159506	7.270138315	12.68473205	106.8426751	9.069768019	15.27543139	11.92467776	17.62616732	14.84913919	9.003780962	10.37965709	11.25233566	16.63649411	9.180770385	10.89397503	12.81155724	15.91337705	9.653339411
Tlcd2	4.299682255	1.319692623	2.437346566	6.885186847	2.474537452	5.663102139	1.088148049	0.440825978	3.440663547	7.48975845	3.435784327	0.963550978	3.186953631	1.05973265	0.943115382	1.20155175	1.448564824	4.596409552
Tle1	0.480819845	0.550954302	1.998778795	13.85907538	1.452778339	2.374825391	3.217869716	3.56575648	0.769517008	2.299173221	1.613694081	1.257093287	2.078923747	1.797349264	1.353475268	1.881120158	3.504840252	0.54515355
Tle2	0.449588422	0.289781622	0.63714173	0.359968494	0.39620403	0.962246889	0.265487164	0.806647857	0.53965005	1.128661551	0.251479559	0.100751948	0.291583238	0	0.17257649	0.366444354	0.096387795	0.993999556
Tle3	6.461213077	4.395931135	5.951800315	1.131648357	6.168505269	4.432317542	7.392378324	4.63706219	6.786083813	8.013670586	9.035280583	4.404169405	6.111084674	2.757810601	4.133608365	4.432483291	1.991264007	6.684722709
Tle4	10.37668338	25.43196892	23.87735843	14.58554008	26.59177061	26.47369262	13.16288858	21.51385618	26.94044413	33.41011641	20.9812902	8.784828891	15.45375156	9.647522208	5.192828493	3.157535553	10.74432953	3.189644948
Tle6	1.390042615	5.226375747	7.485703881	0.139119337	4.024961042	10.64165347	2.462508736	5.486806713	7.230150127	6.480701809	2.332582114	4.516837337	1.803040764	6.145397525	4.001804724	2.039358305	0	5.555506965
Tlk1	8.251330548	11.34588626	9.157865221	44.99394084	5.817250194	7.893461641	9.437275064	7.978829906	12.09359644	6.852887983	10.1053483	9.34286237	10.47757455	9.065958926	14.26956268	11.27032291	3.277328502	15.48065678
Tlk2	1.79055261	4.726307388	2.610011822	0.25600499	6.827011546	6.23273707	4.83356357	6.149824328	6.14067545	7.338876935	5.866248747	5.216374608	3.566768653	4.413133227	5.302117163	4.920326982	3.811367073	3.741236965
Tln1	20.36895535	27.34723787	26.52444841	4.388272458	29.28901265	18.63946936	17.0518901	18.78660242	23.43463964	28.45717047	37.06312205	24.08813122	15.54477588	12.13740526	20.28469311	26.13655792	15.27546682	26.01589285
Tln2	2.510316266	1.562227199	2.289908592	0.254127255	2.237667891	1.520152685	3.101051552	3.023367223	3.18635469	3.269993145	1.743092823	3.711585025	2.582472522	1.729903944	1.550614132	1.486343478	1.398055955	2.021781057
Tm2d1	115.0485828	98.87254911	90.57945439	529.9459085	128.0309616	108.9708193	172.7793697	72.88382446	64.78537158	143.1374074	111.2274196	89.44187777	81.984867	135.6962938	86.68818164	160.2231481	187.2743496	113.5329263
Tm2d2	104.4064697	39.93074634	42.76161055	80.74948977	45.41964234	55.97736792	86.18540283	45.50728128	45.92923237	59.98822928	57.48300523	57.57450807	70.90412061	81.69496371	54.5549179	68.61320101	99.84827492	50.94508862
Tm2d3	72.60651305	51.29828113	40.36670826	254.6126602	49.04358063	55.40096431	39.98916957	53.61111943	46.36883419	64.59702526	42.95586786	57.26136019	48.4477323	76.78571319	58.42049721	59.40673108	116.4471235	50.81755072
Tm4sf5	5.745509474	0	1.221351686	0	0	0	11.02656689	2.577136486	0	0.515132708	0	0.804723893	6.0552119	1.858608032	2.75679881	0	0	1.954277628
Tm6sf1	5.405984306	0.409931768	0.90131539	0	0.640547842	0.314126919	9.01354242	0	2.29020423	0.228090095	6.403478146	4.34704392	0.824960749	5.417774889	5.61500575	2.799255439	5.454095942	3.677583069
Tm7sf2	4.024333145	2.848180427	2.683835686	0	2.980236536	3.741487359	1.118313072	2.718277835	2.273170932	0.339590528	2.118617516	1.060994991	0.921178281	0.918936527	1.453889839	0.617430243	0.40601485	0.966237671
Tm7sf3	29.91639685	4.179026639	15.22080037	0	9.954745887	5.778152221	5.867851495	12.59388709	10.82776106	6.369167992	14.90084724	22.78957656	16.04302066	10.85170073	13.79647955	9.856932681	47.32169275	11.57807709
Tm9sf1	30.47520644	33.12659272	26.5046908	42.67275552	37.00003933	24.7431132	32.54064356	19.37461711	28.28408292	16.76842956	18.99240398	35.23865459	31.94870349	37.57291376	28.63082389	16.60491031	15.87161429	31.33417366
Tm9sf2	67.91949322	130.7917965	173.4502876	30.11988171	116.4273104	146.0070537	131.9352856	108.320531	126.6338835	88.9032918	58.58562093	133.0908721	114.054326	167.2868627	104.811474	79.77644374	149.3885696	96.84229079
Tm9sf3	18.23525956	26.20053811	17.96046953	119.8135856	22.0675456	44.65776345	17.0271083	21.75717278	31.09941284	29.42896818	18.74247192	17.06108958	20.4008604	41.9805224	25.11136806	12.52203101	29.02788103	23.53089105
Tm9sf4	17.34854373	10.73779168	17.93615313	23.89423728	13.53451277	36.28726423	13.37625894	14.06342388	12.65972371	12.25010708	9.854835046	22.52090578	20.4042763	14.57778572	14.62978983	12.95331398	29.67791346	15.22624361
Tmbim1	80.36466059	56.29469232	61.7155513	38.36416058	46.34935107	100.8552837	53.9031502	61.15816101	60.91143151	76.13210765	20.69505778	74.41692046	47.99063567	81.88259076	56.57466938	57.34560538	143.2972177	46.41832552
Tmbim4	86.6626197	174.2778238	82.04067172	273.3867153	83.57306175	85.32200297	142.7790299	113.1962548	119.2795807	156.643696	106.6453848	110.893542	138.8277233	147.2739842	121.7529276	128.5571148	105.1611124	162.4206062
Tmbim6	111.4178913	177.2277041	176.1657105	161.9147082	128.7578288	400.4319171	132.4722227	132.8517077	153.1280279	111.2736269	78.25204118	232.5545827	134.6382739	172.7235675	149.5929714	132.6765188	354.9845919	174.7032167
Tmc2	1.088672213	0.935602979	0.617131993	0.435829391	1.260929182	1.864054142	0.771448244	1.09384058	1.219638198	1.874083546	1.461490348	0.975877856	2.683046317	0.610433686	1.504409798	0.85184639	0.466803454	2.147745644
Tmc4	0.298479952	6.797598318	1.353586694	0	3.907997127	10.02474602	4.758908346	3.21318168	8.598516136	0.856358722	0	0.802665776	0.967904715	3.540347248	3.666330898	1.946247506	0	1.52287459
Tmc6	4.899856004	3.541007305	7.448924484	0	8.52393149	8.580340823	11.96824412	7.512549586	9.267654266	5.112003972	3.48823905	12.77729541	4.62229916	1.200794391	9.062186927	1.742708645	7.06690542	6.893816893
Tmc7	0	0	0.441730801	0	0	0.410539343	0	1.342198838	0	0.111785976	0.174350952	0.768365347	0.40430972	0.403325803	0.598237	0.050811225	0	0.318064882
Tmc8	4.936312355	4.035318707	1.774487921	0.289194083	1.212591427	3.726530416	3.697009189	1.728134852	3.468383572	2.936150149	2.155044915	0.485656958	0.624677981	3.479297619	2.957775889	2.512185226	0.825991696	1.638085185
Tmcc1	0.306099828	0.789184957	0.485849814	0	1.664763568	0.120949025	0.289208784	0.702978304	1.371693109	0.878220651	0.273949581	0.987788378	0.952909724	1.135427839	0.751985687	0.239511977	1.128751811	1.415988445
Tmcc3	0	8.634810008	4.785649542	0.047601539	4.999813637	5.833724676	6.810857035	2.816076293	11.79856389	9.125695322	9.710510161	6.741561094	0.694051288	2.230945072	10.40645908	6.31890944	0.764768165	10.43467773
Tmco1	50.39681212	33.29023456	27.32617429	140.1000757	27.62491422	29.52975589	40.75812472	23.47590467	22.41847511	25.59544054	20.48569126	27.81369675	23.34653672	32.60560973	27.27530159	28.26896227	42.44676986	25.6064861
Tmco3	7.028600376	9.492004913	9.194490686	10.38929584	8.595783224	10.52896885	4.196079394	7.095226858	10.38347172	9.1963632	9.33187219	8.723611763	10.8200345	8.761555347	7.827046257	10.07257147	12.35302197	9.562832699
Tmco4	17.07373611	6.611969902	8.722627558	0.084384547	5.678884678	13.74253263	7.343852876	3.47936699	5.90360693	4.535710929	13.4411358	22.62650068	7.108767733	9.228000069	13.91677184	12.91975572	27.65679782	17.13559392
Tmco6	0	3.647150521	3.717888741	0	0.582845598	0.254070698	2.2782163	3.876354054	3.395979605	0	5.179231911	1.64270084	0.500430736	1.164830103	5.33132993	0.503129107	3.639369474	3.411910321
Tmed1	8.240816695	7.891531137	24.82538985	0.188517461	9.841153905	23.41354602	4.727260521	17.23579177	16.58023667	7.768561516	7.902072898	24.06054089	21.98933709	16.65497783	11.56854376	8.290464662	30.18633036	9.930739962
Tmed10	89.16762656	96.25746667	79.92821938	313.9549799	57.75353558	149.0264073	86.07664599	92.92601613	75.80277221	80.05302533	47.09928282	88.65199919	104.1973857	84.3713693	73.94334868	86.17709075	184.4404788	74.64158604
Tmed2	199.079176	187.5420198	235.5508138	620.5483193	172.2043142	290.8089994	182.5664493	187.7851705	179.8751527	152.0750002	161.0347765	224.8541168	170.8489535	337.9608149	169.0301528	200.2058986	591.5265298	184.2710639
Tmed3	0	8.40855511	8.094683568	0	4.793949067	8.707294506	1.561541762	15.94165243	4.23214981	10.24234784	0	4.029697442	2.744053731	6.045038397	13.3987918	4.827987393	6.0094951	8.454944513
Tmed4	12.0655699	36.47711621	23.44995237	4.830223388	20.61480047	31.21551685	26.46376055	18.5553827	23.10311048	22.56281261	27.4778173	25.68678668	17.32722174	44.88538397	21.50303072	14.89184753	31.68771006	24.91703975
Tmed5	22.49485285	17.5672866	23.9158308	52.98607153	24.72393425	16.41214751	27.88977697	23.04376373	17.47784225	35.3492826	18.16907969	23.97116082	29.78370023	35.9111216	25.51012708	19.41510305	25.25412909	25.71632159
Tmed6	0	0.348655757	0	0	2.247298642	0	1.437414572	0	0	0.581986547	4.538579528	0.90916083	1.578705304	1.399878587	2.49166057	6.348871354	2.78329531	2.207903461
Tmed7	41.17830108	40.18257595	39.44095573	0.56844677	23.13696102	25.31451654	34.85730337	40.4711961	40.09361205	50.48733297	26.55069024	24.27459415	40.78322036	31.75974545	43.60405997	42.72261349	28.05039805	38.29332565
Tmed8	1.072931277	0.167650045	0.276458628	0	0.540303309	0.44964037	0.17279409	0.490011325	0.624417479	0.62965448	0.109118098	0.349733744	0.822375206	0.841409124	1.048343885	0.636007334	0	0.56400877
Tmed9	84.69404634	75.27432132	81.79521025	102.0067851	48.23941075	82.15317364	74.09305804	79.65856059	60.629119	26.65305861	30.77288292	131.3984896	87.00976438	163.0845289	71.5038754	50.9769302	84.21842076	65.65887963
Tmeff1	2.29396877	3.326792705	11.37827635	0.229586785	7.797528949	0	1.015961323	11.52429584	6.654284362	2.056733785	9.302787048	2.827408274	8.182718783	10.76006186	14.52907481	7.946380327	9.159899521	10.53365245
Tmem101	9.774839643	10.69151993	11.08206162	0	10.5159991	10.53361638	5.509785171	10.52276224	9.244132301	9.879369351	6.958771302	6.770709915	7.204011619	10.6359906	8.527534389	1.593428399	0	6.649628031
Tmem104	0.69011232	3.426692014	4.433618965	0	2.78019648	7.726036192	0.99615831	3.411911971	3.558861676	2.529971742	2.916579074	2.096406201	2.88438149	0.628389433	2.590159197	2.399945676	5.194829292	3.025470867
Tmem106a	0.456475859	1.307648492	6.037755509	0	0.996106178	1.102242826	0.359405701	5.241633531	5.113893669	0.218276571	2.383099429	3.682634766	2.171034253	4.725274658	1.869016142	0	2.87068909	1.552657013
Tmem106b	10.36189692	16.12793707	10.63812982	0.092182001	14.49447496	4.245929917	12.84952201	7.601747544	12.34546351	13.54319632	24.21431427	18.65406085	7.392296671	14.84793123	24.39508582	25.0741447	14.7112625	21.22529621
Tmem106c	0	0.920152654	1.699434303	0	0.754847434	4.08960587	0	0.614729804	0.685427076	1.535946147	0	1.535619907	0.833286041	3.602118778	1.315170074	7.819272549	0	1.31106928
Tmem107	4.151584786	2.616434069	5.648148113	14.18247409	2.926898548	2.734021643	2.614996101	6.753523678	3.543630892	0.794078087	1.238511979	3.597402069	6.462083846	4.536325928	7.224338383	7.760219601	5.696404394	3.765653531
Tmem109	25.22875102	112.9312082	62.96704259	0.290643302	52.64645777	114.2685928	89.38721607	49.23813645	56.93415263	62.74925248	45.88882706	110.1458007	42.61249432	136.9988748	71.06367072	54.32209855	49.65220639	114.2116469
Tmem11	78.08697781	65.5147472	52.80264651	58.99635851	46.2071967	51.72928176	93.31715696	58.86821034	60.81747724	56.50777388	62.73091861	67.71184369	58.60852021	63.26309355	35.22170815	68.14094602	45.40480728	46.02770024
Tmem110	10.11573949	9.57889252	6.371417302	0.074993436	7.169406262	6.9701217	5.641602243	8.738685116	6.445820037	8.464961633	4.400892284	6.464916672	6.560622845	10.01898123	6.183990909	8.794664492	13.69509921	11.08691812
Tmem115	12.86603523	22.52873525	23.88564448	0	15.06376095	18.53449827	22.98256651	14.31216358	16.21552963	10.61263296	12.23435926	19.02948371	17.94033843	24.13970699	19.01393391	10.80127136	7.171747838	19.47432719
Tmem116	7.23880738	44.99869897	22.43213124	0	27.94726568	33.84647193	27.07246352	15.23902898	22.01184575	21.46090434	29.1532575	28.01004841	7.824619099	22.89636015	22.22918406	15.41894802	24.72752157	27.90502384
Tmem120a	92.87140645	106.4180305	47.21030773	15.13494292	104.2965257	69.45941004	63.41570162	58.19730751	62.69807417	78.60006107	71.71594891	86.56448924	74.97944312	109.773128	69.40532215	85.20863465	214.4964063	112.1931977
Tmem120b	2.635289124	7.764901109	11.31063591	0	8.910330422	9.049219662	4.668506145	10.80734656	6.928893872	3.510380147	2.105803297	8.352255249	5.371558943	18.18637967	10.98273074	14.11500308	5.488403965	8.963672586
Tmem123	16.10294141	16.56467144	19.22458621	5.079067649	19.78121097	13.17538049	11.38195276	11.0314013	18.35248909	19.60017133	14.19326097	27.88494467	15.1907755	16.52185973	13.48622135	13.045419	36.61560751	14.93796706
Tmem125	22.75196295	77.72720223	49.24434899	16.41002987	57.94962707	106.6165658	50.41012389	39.40444456	51.1585542	45.31618558	39.54657879	37.83974247	36.34102738	56.12257605	18.47736259	47.5716407	62.64572549	22.00136668
Tmem126a	80.44463331	69.9195893	70.99305981	326.0704815	99.66393416	85.78617517	130.0947759	83.31956277	72.41948675	43.27518245	95.10753377	60.84279933	52.17284404	72.35165569	46.31853875	94.17906926	90.54475686	55.03581292
Tmem126b	10.96654125	25.830457	29.01064474	144.0651749	14.52211872	58.04351206	31.65980634	25.65177616	25.35165749	33.79437892	13.63153411	26.39625068	21.07382332	56.23529088	23.07459793	19.86323948	62.87095207	32.8806644
Tmem127	9.546475353	18.18603003	8.207561034	0	16.38516576	14.30251767	9.019686621	9.705984381	9.676342706	9.129823044	5.517864945	9.234851224	11.35094255	14.85756733	10.74907239	5.550453777	10.9156276	11.74381643
Tmem128	67.11920054	57.68212253	53.77887262	142.1004659	62.2368976	34.21348804	76.22050849	55.58063943	56.29188313	68.51027627	54.87121735	56.40484064	43.94911863	63.60593502	31.70953838	77.01005408	33.89896567	60.14807237
Tmem129	17.94271529	16.09036995	11.14401772	0	10.29265327	10.68591466	10.13471222	10.30165521	10.73728846	5.371704708	7.679988496	10.34952387	9.309483536	17.56421862	9.342894362	8.037117542	39.67180327	15.49640264
Tmem131	3.90325898	4.641093726	8.183690473	0	8.750917513	6.091701958	6.946332993	9.286428741	10.86786082	6.2896854	7.417264393	6.422552027	8.738813753	2.467665482	6.732011754	6.275667355	7.290688619	6.401841037
Tmem132a	1.20418567	1.897270907	1.13768787	0	1.212799955	0.660845969	1.5406854	1.008252022	3.37261947	1.727444162	0	1.978942679	0.780981758	0.346258303	2.157082474	0	0	2.38928504
Tmem134	26.54149843	46.61116066	17.2696069	0	23.70955957	38.30153457	17.17222432	25.83931836	30.28846675	17.87853465	45.95842819	31.03252984	26.04499515	25.28478791	33.66492943	23.02512153	27.70910839	24.1788716
Tmem135	3.507806226	10.75479804	8.061317992	0.379536237	8.498056116	4.932294482	10.74888731	8.981247381	6.220904963	6.800086518	7.848436659	7.60598091	6.394618578	8.014712405	9.60736547	8.407283296	4.02444492	9.158195828
Tmem136	0.900300815	0	0.340233684	0.24027897	0.050374512	0.131753805	0	0.861499911	0.160096181	0.287002509	0	0.493180786	0.519018163	0	0.153593077	0.326135475	0.042892569	1.020761082
Tmem138	11.44173149	6.227569109	9.512706486	18.32192578	10.75534252	12.05590371	2.702589925	14.23320478	3.662330947	11.48947951	0.853332055	9.914408752	15.33591249	10.52806293	8.198323258	8.455364165	11.77443065	2.075621663
Tmem139	15.87278391	46.16968227	15.9191	0.244398836	24.28692709	37.99265123	16.94361303	10.51525611	16.12128069	28.46254173	19.80593371	17.37487988	15.04564421	23.83012587	12.18567565	10.15086003	22.38117038	12.8744641
Tmem143	1.775604804	0.554891504	0.915028349	0	2.682460205	2.126041111	0.57191737	2.085234916	0.516677395	0.231560346	0	0.434083428	1.046890024	0	0.495689966	0.947281462	0	2.745246494
Tmem144	57.58905009	63.40743036	65.29062623	45.25323816	64.84729445	57.03870545	64.76664782	49.11401471	50.60631912	38.34839367	32.8108409	79.82987419	36.85436562	53.8292864	45.97070266	33.56691036	85.60735427	57.15430725
Tmem147	204.9071747	123.0598167	96.94830779	306.1619128	104.8114855	83.6742914	168.637875	143.5833185	131.0464711	113.4122817	171.4725542	137.7579762	125.0457066	182.3277349	134.393942	213.3031211	199.9347159	138.2966628
Tmem14a	4.407947635	8.388118217	3.569598003	0.252091245	5.549350514	4.768966408	1.859245767	3.615407301	6.550698069	4.065008554	0.704459376	4.797949113	7.351201497	7.469113888	6.768040243	4.516624383	16.20043066	5.140523436
Tmem14c	361.1500818	572.386178	266.0160421	125.1452966	267.2441964	112.1360508	377.8799842	361.0698157	504.4206892	304.4125873	668.1589991	409.775212	151.6983233	292.1889964	518.9413138	524.9342313	49.67337931	565.4215799
Tmem150a	46.83684151	166.5854115	78.07349105	0	71.34165219	34.81441599	47.64791323	51.58539755	56.77583121	45.9013946	48.76538391	72.43314435	20.45137794	97.80770911	69.77804669	56.84692517	87.58889795	89.90809532
Tmem150b	0.204866579	4.313518426	0.580660178	0	3.146564775	1.281689295	1.93561736	1.176223791	1.311495927	0.293887882	0.229186316	0.275461368	0.398602305	1.899798658	0.314555745	0	0	0.348416597
Tmem151a	0.266248657	0.228813626	0.100618326	0	0.670383245	0.116891842	0.419261099	0	0	0.381942502	0.39714009	0	0.115118097	0.076558633	0.272535244	0.115738825	0.076108487	0.543370918
Tmem158	1.414205935	0.173623726	1.145237443	0	1.220847964	0	0	0.869950862	0.969999945	0	4.972271836	0.181097703	2.882602318	1.219946126	1.240798079	1.449072797	3.5516928	1.099492606
Tmem159	50.61932293	140.7422721	53.45036613	0.198671484	45.23352745	117.1637751	75.31434333	34.90366992	65.92195704	118.5334599	31.6452538	90.19352241	88.18894723	78.0210326	61.72025117	59.86469738	153.42225	102.4619381
Tmem160	27.49384902	35.81143809	13.63717833	0.343957625	19.68623583	14.71116103	36.52973082	38.84677513	35.06401028	38.82457249	16.34000006	17.71379957	25.63249209	33.35232205	39.57613015	33.61396306	11.78887781	22.21042518
Tmem161a	10.29067954	8.944289479	9.678212675	0	8.008773517	4.774645233	7.043523442	10.40667339	14.78510159	4.697101846	4.186286314	10.90167038	8.1909179	9.98675909	8.977551234	7.777579462	2.105947767	11.2167801
Tmem161b	10.58255996	15.778641	12.86511199	0	12.19921732	6.129478722	9.637203404	10.61449878	20.60961403	8.962296111	21.11017959	15.31495654	8.269134969	19.96260766	14.29097999	10.30901647	5.412336158	21.33710347
Tmem164	2.122242665	3.009355143	1.323331498	0.042479992	6.438990942	3.074721314	3.258342998	1.066158904	1.188772979	1.293881593	3.086426654	1.997481039	4.335638161	2.929159499	5.539498745	3.321155314	0.864481232	5.702691099
