Symbol	E3.5_wt_male_IB140	E3.5_wt_male_IB141	E3.5_wt_male_IB142	E3.5_wt_male_IB144	E3.5_wt_male_IB145	E3.5_wt_male_IB44	E3.5_wt_male_IB45	E3.5_wt_male_IB46	E3.5_wt_male_IB47	E3.5_wt_male_IB48	E3.5_wt_male_IB49	E3.5_wt_male_IB50	E3.5_wt_female_IB146	E3.5_wt_female_IB147	E3.5_wt_female_IB148	E3.5_wt_female_IB42	E3.5_wt_female_IB43	E3.5_KO_male_IB152	E3.5_KO_male_IB153	E3.5_KO_male_IB154	E3.5_KO_male_IB51	E3.5_KO_male_IB52	E3.5_KO_female_IB151	E3.5_KO_female_IB53	E3.5_KO_female_IB54	E3.5_KO_female_IB55
Rpl23	984.1526939	2158.75002	2583.257619	1262.89517	1911.357402	947.7713595	890.0276648	1183.660919	992.6978452	1175.094723	818.2104093	952.5714538	2954.887779	3249.500628	2340.011606	1113.585398	828.9048204	776.2548794	2203.168823	1307.522793	856.5195763	1005.9274	1355.386527	1396.306141	1116.787759	1122.660406
Rpl23a	1192.01835	1980.768645	2509.452822	1689.357292	1647.080137	1477.010661	1182.353993	1497.831262	1414.461241	1546.162802	1473.35149	1498.775387	1976.829242	2552.600482	2123.929158	1436.771476	1583.873597	837.0176628	1717.443853	1645.365314	1083.518774	1184.955096	1441.20722	1635.022527	1412.650377	1503.487203
Rpl24	1678.760142	1840.192658	2543.217994	1582.230266	1299.228456	1237.461557	936.7628147	1423.841191	1270.344893	1328.111371	1062.117481	928.1845175	1681.412307	2138.50861	1579.739052	1264.238927	1101.617025	797.6292869	1659.45004	2986.602117	1168.975288	1070.838574	1635.360962	2121.798107	1259.534582	1947.447709
Rpl27	1520.710004	1561.711527	2104.684218	1179.254458	1260.218263	1442.84463	910.1399451	1449.473487	998.8822274	1138.476608	854.4245319	998.3322802	1572.056439	1669.964923	1383.277962	1259.855318	1199.314604	817.2515781	1362.7967	2731.454424	1558.023875	1018.382406	1472.79859	2020.921522	1171.184552	2162.030984
Rpl27a	736.1038711	865.3052958	994.0273191	771.3084323	735.5575505	650.6626774	495.3056672	743.921064	474.0310754	719.7518656	496.0320628	610.6165908	927.8639616	1023.157719	677.4338176	579.7974131	672.6600362	385.3177404	723.7709256	1324.621048	585.9761721	508.2100452	696.7536973	899.9337982	618.8508245	858.5560914
Rpl28	438.7154214	753.4911846	921.8479808	680.9687072	630.2738106	570.5570291	501.4905454	672.9812228	454.0828468	564.5507724	528.1071955	544.5598681	898.5527408	899.7989246	635.5692627	490.2360799	430.8744011	518.3145089	961.9982913	958.9704465	590.733502	491.8047961	564.1244314	522.7577068	532.5520738	504.6988291
Rpl29	811.4650504	612.8035937	859.7023423	830.7745526	585.0614234	583.4974978	575.5537366	693.4157085	533.1969515	487.5534851	508.4629047	508.9944558	636.3202739	699.4191839	530.4974684	659.0045059	537.5093132	267.9467005	461.5241081	984.4829623	566.6670415	355.1703274	543.0409298	959.9002465	472.1550686	563.2783041
Rpl3	1376.001082	1461.121928	1885.26964	1224.212882	1450.543903	1236.877503	1169.677875	1358.362371	1049.245352	1087.039578	1511.939291	1341.430845	1525.187304	1676.55304	1531.135036	1264.159193	1360.900386	1064.099814	1182.708698	1402.324977	1200.137362	1330.122765	1221.11914	1415.992012	1742.67495	1480.288649
Rpl30	12.60755801	0	3.545679135	6.292168868	6.840907918	9.321046291	17.0291632	7.133441323	15.30997839	3.522140111	8.04685331	3.995114404	0	10.04140455	13.08005287	17.65590297	0	10.95139495	9.183401064	23.14873637	0	9.397254252	11.7316008	16.07791829	9.278661828	7.205210236
Rpl31	252.8497433	360.5944162	503.0846124	300.2112781	293.9242767	244.4821918	252.3976586	311.8389852	214.1686362	300.9026419	231.1623982	235.5236319	438.5244657	506.6862283	333.2751541	285.209295	276.1473758	192.864291	357.8668054	405.459882	223.3713033	228.1710331	277.2309284	324.7442535	282.5525843	296.3777646
Rpl31-ps12	62.89638295	46.09986772	114.6485092	42.72564667	79.63156035	12.05573343	29.36709687	34.59866427	9.900874452	40.99945741	27.75388525	33.58702584	113.5270982	103.8994917	67.67035619	45.67188123	10.51326756	21.24661127	47.51081873	61.64181015	18.07103842	35.6526131	48.55525355	55.45331596	42.86040661	34.17016369
Rpl32	1823.200119	1831.692264	2435.38911	1822.912483	1588.90945	1140.367134	817.8503407	1300.232448	950.7982608	1356.16371	1071.098975	1089.199772	2083.5326	2095.306416	2030.782019	1418.123995	1241.817151	833.142581	1710.955079	3871.39921	1865.547875	1017.797217	1876.795425	3123.846555	1345.644419	2813.072286
Rpl34	7.554277398	9.343524278	14.87165922	24.7418198	14.34642666	4.886913717	0	7.479956898	8.026839589	22.15939407	5.625159321	6.283772906	10.22652439	21.05835594	13.71543233	37.02711979	8.523319093	17.22505839	0	32.84023119	10.98791783	15.76597966	29.52354613	23.28136943	14.82572814	28.96164628
Rpl34-ps1	5.459931727	0	0	7.152961946	0	0	0	0	0	0	0	3.027774354	0	0	0	0	0	4.149862735	0	2.063966525	0	1.899170674	3.556407796	5.802361839	0.669715474	5.460607273
Rpl35	1736.113335	1925.179431	2568.248357	1999.94917	1639.063376	1187.649774	1155.647239	1588.12972	1134.394881	1385.354331	1250.04543	1280.90262	2255.695255	2572.776683	2019.855333	1320.442796	1204.559956	1016.202228	1780.604578	3958.464046	1775.399565	1098.447544	2167.449584	2724.021462	1498.617278	2511.355836
Rpl35a	1295.558574	1462.261549	1751.137873	978.1266093	1126.194492	996.9303983	952.3400259	1232.322899	818.7376381	897.4554597	835.3361592	821.0796597	1697.603049	1990.014636	1789.863919	1104.642407	1090.984844	752.1608829	1550.348844	2684.33194	1270.93583	951.8710222	1626.255332	2088.900802	1215.709708	1963.095937
Rpl36	1041.599359	1281.451728	1597.890358	1137.151059	852.2729162	1218.606568	986.5757139	1461.99617	1259.819376	1229.737479	961.259566	1004.67802	1230.047359	926.6711422	865.0832021	1475.489784	1312.737733	892.7404954	1073.487688	2123.715059	1445.194667	1067.651225	1439.925728	2047.811739	1426.456113	1651.250073
Rpl36a	700.9257139	1351.744281	1579.589178	998.8206876	1234.804864	954.5971335	886.5380042	986.2529671	734.9728887	910.8009435	815.5186884	902.691606	2035.078354	2352.399228	1640.971541	1250.668584	1363.155862	525.734144	1575.338272	1155.732617	666.2632959	753.8814304	1198.46579	1643.648921	1360.337301	1412.786032
Rpl36al	638.9757044	1650.767604	1635.717114	1102.815172	1490.973896	756.1766413	694.1881836	788.1624796	528.3275133	908.3851415	737.2494836	725.6116876	1747.726865	2249.313464	1425.396864	798.1242223	610.2168915	779.0424134	1679.052551	1887.850696	587.885484	695.6052386	1004.293103	1166.205146	893.4418945	843.348721
Rpl37	715.2384613	881.4273439	1190.440299	656.4829519	731.0224185	609.0717826	561.4975373	803.4871347	547.1860441	732.4101458	481.2674155	520.6689294	845.0152333	949.7755727	708.3142819	654.402026	539.9478407	476.410943	934.927426	1632.080934	582.5877681	560.4492087	936.8447752	1026.544219	636.1308263	951.1680861
Rpl37a	1250.194367	1712.320001	2442.309616	1857.243861	1456.601482	1324.777482	1063.608325	1587.239221	1165.407011	1323.665778	973.7696081	1184.544626	1962.396984	2373.255226	1490.013778	1215.534853	1289.412931	734.5257041	1574.078673	3187.87001	1401.949931	987.1165669	1542.486036	1940.738069	1222.557625	1780.916389
Rpl38	1243.584531	1466.325603	1786.503404	1811.999693	882.0136453	1098.999352	1068.914575	1340.265366	1337.610822	1242.84775	957.8663064	1097.974368	1439.445665	1873.851266	1120.595424	1377.830303	1434.135056	873.2030954	1511.204551	3153.254223	1226.626828	897.0158809	1793.205385	2292.467562	1064.393867	1845.744452
Rpl39	2395.170888	1904.193648	2174.527217	1347.123012	2575.966448	1266.219189	1055.203021	1243.889304	1398.686985	1343.061752	858.7326816	958.4827008	4989.557588	5871.112394	4312.267685	1664.434819	1201.07411	809.0968415	1911.40606	4175.550957	1409.632728	1134.730376	4199.490271	4413.223399	1758.538551	4096.430233
Rpl39l	612.0583466	540.4851572	752.7322643	352.2989258	585.1738127	489.2680882	384.034073	554.7247538	261.9242513	586.1366185	313.9205759	246.9874019	568.8107199	687.1563899	706.9240502	508.0074839	385.5822502	315.1008817	535.6033292	1406.225262	942.5449568	358.5634232	823.8032094	828.163537	437.7376809	1184.112902
Rpl4	1113.204055	1745.602938	2300.761768	1497.168926	1900.281064	1263.834243	1184.472907	1643.172156	1108.702985	1274.539157	1879.847547	1762.266878	1932.036412	2316.3303	1848.371522	1691.829513	1560.162991	1405.344303	1431.138122	984.8966674	1099.448586	1477.427238	1092.301135	1443.217951	2074.63819	1290.968969
Rpl41	3636.047006	4845.106364	5813.460763	4276.642838	4263.333041	3287.858952	2959.863256	3274.559371	2924.308165	3250.817657	2989.863009	3194.409838	5969.261006	6635.914752	4969.400489	3643.171711	3116.516508	3030.80465	5223.862136	7688.849905	4913.752806	2764.467094	4908.527902	5585.849744	3885.847286	6409.074623
Rpl5	940.9593335	1569.26781	1957.948956	1339.790987	1474.132644	738.4032229	779.6753312	1016.854571	825.9653718	852.8952121	883.2168801	798.9635179	1983.672214	2210.501568	2157.541441	983.5477701	768.6818014	870.9532123	1531.876809	1196.087513	780.8496597	909.6449028	1151.612052	1280.678108	1140.618661	1124.822892
Rpl6	1046.297637	1606.48819	2015.392386	1637.793668	1243.611387	830.9004369	889.7760479	1050.29366	835.7288521	941.916068	1063.212488	933.3514113	1255.236328	1468.390736	1290.446624	1049.25971	903.7036581	806.2154128	1154.36086	1684.378313	864.1426005	982.3293183	1219.101028	1396.799316	1242.896016	1197.978603
Rpl7	1668.857685	1826.478735	2288.58577	1433.28593	1629.426545	1282.068457	1264.453393	1591.414945	1227.538642	1271.398203	1365.96413	1265.213765	1976.185411	2041.407859	1807.879205	1662.430369	1025.319659	914.8112199	1509.601523	2252.101608	1209.306918	1460.266835	1586.079735	1900.1485	1940.890714	1869.287412
Rpl7a	1037.434423	1113.679964	1361.557203	1026.89434	1095.384545	834.0502429	867.7909147	988.4646166	593.4565811	801.3031815	867.7345378	817.7268596	1356.718902	1229.537446	1014.037155	1014.860213	877.5171334	666.5140648	1037.979415	1820.267977	761.7653824	887.3951907	1131.347242	1295.81783	1049.706918	1144.146801
Rpl7l1	82.6354172	114.5155386	80.91386728	95.2227766	88.73754845	79.48642046	73.63185379	94.24573474	90.10327647	93.06775444	106.9578931	88.29110849	58.56902399	115.7805541	67.55350408	132.8912707	82.00832806	89.44339604	121.3294316	136.0728936	94.81400934	77.95417861	167.9590687	132.2328428	103.2711026	117.4058502
Rpl8	1461.009956	1672.778089	2085.698448	1561.62215	1237.029792	1316.592382	1418.069652	1780.774251	1339.765197	1555.167869	1326.535904	1333.158553	1444.858413	1626.171685	1415.346696	1876.291306	1611.530243	809.2280475	1367.17617	1336.971429	1263.253635	1273.443509	1208.945545	1601.846321	1591.529877	1325.580364
Rpl9	1471.161659	1669.578244	2005.289401	1556.543716	1299.489432	1444.659322	1303.737076	1895.542305	1262.450259	1566.21069	1493.828948	1486.766671	1439.993373	1725.376456	1366.567841	1834.47673	1551.091243	943.2323179	1403.502351	2072.845851	2563.594899	1421.58033	1471.835309	2107.488249	1833.140576	2607.772631
Rplp0	1791.526047	2079.476901	2795.710641	1784.813026	2040.441629	1660.393615	1306.403942	1774.721523	1264.953192	1595.280849	1750.101843	1661.47114	2509.431176	2528.233698	1767.067055	1880.024781	1504.077531	1400.099608	1897.952405	2991.611726	1821.627111	1614.853652	1830.055539	2144.40361	1943.875754	2036.893508
Rplp1	3486.020576	3194.287415	4268.452189	3547.532875	2580.425548	2612.024055	2255.054189	3017.57524	2262.899861	2930.390469	1942.816445	2289.857869	3000.436034	3505.608811	2475.679495	3227.609726	2642.065009	1556.420206	2604.161372	5298.47109	3424.732074	1828.491495	3478.976135	3931.48945	2426.094389	3577.207265
Rplp2	856.4726237	1157.357563	1469.663901	1185.688597	796.2754768	793.8741467	572.0923566	916.3964881	662.8422161	854.9456017	552.0883409	663.5151228	1038.305282	1297.094448	928.3574942	994.1487797	1049.991738	579.0705286	1068.939554	1886.530926	808.1974848	519.3478154	919.2467389	1132.436829	684.2684974	952.8904152
Rpn1	35.60124346	65.09296258	78.6182792	114.6411745	77.60542327	92.12275158	77.07854998	97.78318448	89.47215265	105.3392613	75.61066705	81.71665359	63.70096988	65.58619754	68.57151277	94.07755436	75.44611777	91.29470128	88.39464792	75.13076169	79.25058366	106.7131069	56.05785347	74.08892765	92.95694909	64.60619088
Rpn2	117.8951237	112.9582547	97.25030245	148.2887669	124.5619515	93.45412797	104.6662363	96.59430716	81.16092371	104.7227182	165.3762667	162.5243724	96.65872887	101.8337433	114.5612289	104.4489242	131.144884	129.3623448	88.89910927	138.4081057	58.77079616	139.4862544	62.7321004	87.87886369	126.3811785	93.27599176
Rpp14	32.44863762	42.96051718	37.78799992	23.1512026	19.0946461	37.84337238	40.33065432	36.20214242	25.25184518	51.83699358	54.10995118	34.46778069	37.12141302	35.67201843	34.85009629	59.73568576	28.87632792	40.98893606	37.28453387	74.28857218	42.54422017	43.87569249	49.41633678	57.11669066	64.13088961	69.17138123
Rpp21	248.0446984	200.8110238	346.2568416	246.181107	196.9907844	198.3891493	163.4572612	252.3026861	258.7692547	313.0900788	196.4558767	155.0583802	109.8942311	138.2902235	204.7028275	176.8415241	152.652645	270.7951429	229.9523626	659.7716672	139.9421215	146.6748503	289.3528947	173.4975818	199.6997783	210.4882084
Rpp25	19.26593294	37.29773844	9.89418338	17.55823646	25.45264997	28.17781379	23.75985772	21.56461571	21.36117341	31.12357688	15.59351836	42.73525794	9.07167171	9.340147471	21.29152738	27.37145928	15.12160921	50.93293639	17.08412798	40.53102762	34.11479096	28.84524195	55.65276182	37.03165613	50.75657147	21.22307344
Rpp30	100.458493	101.3319757	113.2838349	110.7389063	140.771209	88.33223367	76.8472907	94.64151346	62.18023228	62.9414969	102.4024732	85.45605005	121.4709398	54.37646408	134.5797136	89.23663991	39.61573831	91.92161349	104.4333827	148.2145788	88.9013802	79.38566274	146.1172909	134.7442938	125.6151017	111.2008268
Rpp38	5.489171868	29.87289383	34.57986584	0	8.339646264	14.2039313	20.75999253	19.56660585	23.33020075	10.73446791	14.71469378	13.39355296	23.77890968	18.36198417	31.891385	14.34936093	0	30.03902587	16.79301577	48.97046963	27.67842594	35.1318836	15.73199671	22.40039359	21.81498709	17.5675233
Rpp40	23.90117043	32.62037423	21.90389939	34.55173431	37.56498559	29.85732811	24.6765189	22.03388619	15.76323432	32.23479108	18.7181494	16.45356327	53.55469352	43.652217	101.7528675	26.93127499	31.61665405	41.97034055	35.71993937	23.05516993	12.78710906	31.67818072	45.89988812	38.18785423	39.02218619	27.20124873
Rpph1	405.8913246	171.6333537	102.4428525	402.9795351	118.5897699	116.6994996	317.0742859	137.4010544	117.957495	88.19438839	108.4963422	73.10444726	75.14135459	0	25.19419415	34.00798541	93.9400892	26.36758938	35.37728656	36.71955214	40.36791968	14.48044594	9.038747199	5.898770313	35.74426033	62.45254534
Rprd1a	16.53036579	24.66455571	16.52944948	5.729139096	19.93208451	18.33189719	22.32774156	20.78442759	15.61282878	30.7869636	20.71045684	21.24374424	22.73301396	27.79438346	19.05541796	11.1460506	18.94688014	21.13947996	25.41944898	31.54165459	25.44328193	27.47167838	17.77459014	12.15754819	21.1773166	9.796984331
Rprd1b	15.96125523	26.04225961	30.75342662	7.711697327	19.34823053	28.99912263	10.70306844	21.18438696	17.32056591	19.92343111	19.21872957	27.11864404	23.9060409	22.72019005	24.66299126	23.3036647	18.39188493	13.42205604	25.97353494	10.78360341	21.73423386	27.64151389	17.25393385	6.207478548	18.57835103	14.26501412
Rprd2	7.767383573	8.613266649	7.909235556	4.327687829	8.64721963	6.93072215	6.331070297	12.72987557	9.107063993	14.40400095	6.083009473	6.089714116	6.52656082	4.479809418	7.780603966	6.126473199	3.626384249	5.70008465	4.09702511	0.101249338	12.72635548	14.99959088	6.1061735	2.789461849	8.049074738	5.089605092
Rps10	1678.423986	1455.363974	1820.610323	1448.730703	919.2604326	1069.236253	818.5886061	1324.853099	995.202033	1146.680966	940.6532782	914.3931391	1512.99019	1524.856502	1207.496609	1118.761824	1074.518327	619.1551746	963.1512572	1951.784721	1060.861414	903.4484158	1327.81247	1692.936785	1135.332527	1349.989818
Rps11	2676.350604	3692.469222	4380.197715	2844.577708	3435.885775	2321.389547	1865.249694	2694.527114	1878.600471	2417.288054	2317.841292	2220.520422	3326.440365	4594.359583	3318.770093	2802.928365	2053.96416	2394.326035	3943.950406	4889.3687	2825.866138	2116.592591	3430.444794	3875.59988	2764.546539	3641.336115
Rps12	1340.782153	1103.771447	1478.301781	796.5241994	661.375808	934.9477282	960.3834383	1114.228386	749.3318185	1204.585517	565.6461487	649.3757673	990.038118	1213.497924	774.5512391	1322.897502	805.5030171	334.1761086	776.86609	2030.664146	2650.930632	644.2936511	968.3281416	1359.179738	717.6453812	2274.096956
Rps13	2516.479719	2439.213705	2894.626649	2480.4227	1891.02912	1819.670032	1727.865117	2282.639939	1432.66674	1879.055698	1304.05111	1430.951131	2129.489205	2278.915741	2011.855968	2120.629674	1722.369476	1195.602549	2034.801834	3481.439865	1871.004524	1378.016378	1755.236959	2859.180593	1670.96082	2535.520085
Rps14	2071.760576	2578.812701	3290.354602	2431.296159	2015.672945	1920.557091	1761.829048	2195.367349	1749.85103	2020.198092	1953.336574	1782.496914	2178.249695	2800.76134	2016.168552	2055.005148	1858.083562	1484.225864	2378.485493	3331.141711	2124.330781	1767.76047	2343.431474	3046.648172	2286.405262	2727.431558
Rps15	1041.079281	1132.714374	1560.519954	1156.390947	992.6655386	1296.661106	823.6851826	1539.839403	1147.515142	1313.623314	1177.307052	1008.521476	795.3179773	1204.19909	988.2205465	1164.545477	1306.223143	1021.112681	1057.252242	1670.543664	1252.475286	1036.043081	1399.858657	1613.192202	1362.297497	1666.220971
Rps15a	123.6402284	78.77115106	83.00784312	83.05135903	51.71587809	57.39505968	40.83593778	60.45084371	46.66949001	66.56666439	51.83851657	40.919185	70.16144694	75.9109843	80.54143193	60.99666257	60.45845567	28.70954901	61.58638462	204.7198304	90.29183436	46.97894968	108.2858288	172.6099801	52.68941486	131.4892392
Rps15a-ps4	54.99882447	16.0059799	28.66048242	31.08168926	24.5762316	12.55733496	30.58897035	27.22886749	6.875212675	28.47021146	15.65884559	26.91113648	43.79652124	18.03707101	52.86443177	21.14317601	21.90138378	9.83582961	24.74379799	96.61554634	28.2343771	16.88000333	54.79011035	82.5150797	26.98463324	46.37729534
Rps15a-ps6	42.41717591	30.46283734	45.79261814	32.26645577	46.77387768	21.24384094	12.93720408	18.96768196	5.815562178	29.4338068	9.169897158	16.69317827	7.40926585	22.88562833	34.77960661	26.82668752	12.35053762	10.39983804	20.9301301	61.03479649	26.53635496	16.18213265	34.75913857	56.41951885	19.13321841	38.31702822
Rps16	2172.453567	1705.170392	1916.430924	2211.226723	1490.138843	1508.554507	1253.807907	1804.366285	1153.202339	1588.216018	1429.291244	1504.631542	1995.369508	2115.74843	1591.023602	1875.047325	1356.9124	1156.529632	1374.105582	4223.281591	2332.368692	1250.508158	2247.377937	3209.194816	1660.454432	2848.069254
Rps17	1360.582734	1341.564505	1760.691502	1472.931686	957.6693794	1243.317453	1139.492923	1495.577141	1010.975366	1144.29428	997.1929982	1013.039642	1030.41942	1326.143301	1217.852265	1111.477582	955.4209143	719.5459253	1127.930893	2163.415747	1153.267747	927.4944561	1174.41739	1872.610681	1151.301654	1720.763307
Rps18	2153.82324	2794.364596	2977.815615	2317.109198	2075.823898	2856.242523	2475.186705	3319.323659	2560.623102	2903.345801	2896.78529	2708.557953	2551.615417	3046.991391	2437.682526	3128.756291	3194.829529	1674.643844	2468.477175	3427.566973	2591.366218	2157.731525	2148.535221	3928.409356	2912.138876	3354.153702
Rps19	1568.428321	1778.069699	2219.595138	1604.678122	1273.14843	1479.616072	1175.057383	1650.614813	1013.257695	1307.492324	1270.677881	1240.530659	1931.544956	1928.747877	1484.014139	1804.027207	1464.235757	901.9057002	1288.683749	2717.167632	1453.09536	982.629095	1433.769478	2359.801188	1302.930922	2074.764534
Rps19-ps3	26.46657046	19.64114082	10.42063445	27.73871628	10.05260178	20.54568654	25.02407551	20.96494961	11.24888083	10.35145404	15.76629162	8.806132453	14.3315377	0	9.610461384	8.648353096	0	8.046447462	13.49485696	24.01177957	15.39856091	13.80911071	12.06757622	16.87588338	12.3362848	7.058625364
Rps19bp1	33.96011752	36.96320719	37.43895414	45.08376899	25.7976407	45.69558718	42.81227376	44.38633459	46.18817575	31.87748978	32.36838665	22.59887003	7.355704892	30.29358674	9.865196505	35.51034621	36.78376987	33.03890717	62.33648385	28.75627577	23.7100733	44.88792855	48.66494162	57.16654663	50.65308263	32.60574656
Rps2	1102.646603	1437.794423	1813.002635	1344.508628	1457.476318	1244.093764	1308.967057	1411.403849	1227.985934	1123.396989	1517.754136	1436.977465	1827.292576	1925.416707	1315.50766	1493.593954	1395.623114	1245.532075	1340.813326	1568.312918	1146.923043	1084.674545	1047.565014	1461.813006	1517.520962	1207.00374
Rps20	1776.560634	1850.101564	1941.04037	1455.509015	1279.604091	1290.203631	1033.464409	1389.91978	878.2193976	1308.860943	1073.693881	1048.701614	1885.082539	2228.871765	1704.497647	1284.332118	1378.536502	863.774915	1591.801714	3895.313332	1803.288045	999.1964417	1664.831002	2431.700496	1139.979807	2081.521127
Rps21	873.7217346	770.3747715	1237.523632	843.6897272	657.1470624	783.4685073	554.3696727	882.25709	759.8604617	766.9077251	553.977487	591.654986	1139.85207	1318.274625	910.9537591	782.0676951	728.7764806	521.6197029	1132.118409	1905.405332	922.7321793	568.7093297	805.771949	1003.903573	557.4293674	1134.344565
Rps23	599.2889928	809.0734441	879.8395143	722.1312471	763.8890582	431.0522056	352.140594	406.3233883	423.0795288	385.3538592	369.1016703	414.5705022	1133.043624	1540.333365	1158.138519	305.3569861	458.4163512	311.8977014	694.0003738	1113.519237	539.7542413	361.087096	538.5586873	740.0698205	431.5839584	700.2728682
Rps24	588.8645567	749.0569934	895.4480958	536.8154881	577.5133555	493.4721696	393.9218469	503.9674388	334.0724769	415.7735452	375.1611614	365.8520308	851.2442028	897.988464	729.9117963	505.2614975	377.9970256	285.9753408	545.3156029	1409.656113	644.7333457	380.5254329	625.2876187	1013.872215	440.3352452	887.4870173
Rps25	1476.927497	1202.8763	1482.975114	1461.25043	1014.254611	1019.414488	805.2337747	1104.958589	819.6881849	973.4906905	884.9695551	824.5063371	1035.390741	1139.552612	1089.354228	1093.409765	959.6584405	801.8214313	1260.703743	3971.720355	1831.753373	852.0140552	1744.732589	2609.38659	993.5493415	2156.317172
Rps26	1283.510513	1687.121386	2284.003033	1633.147879	1223.545245	1458.743745	1269.078115	1946.195459	1454.721339	1614.272287	1219.978401	1250.470808	1839.747172	2034.505114	1434.747496	1529.600236	1658.28022	952.5880225	1565.523897	2768.456349	1449.595776	1201.922803	1676.985198	2193.111451	1597.198155	1958.224961
Rps27	1.960827655	0	0	15.413078	0	0	0	0	0	0	0	0	0	10.93203348	0	12.8146032	0	0	0	5.929865563	3.802775042	2.728199959	2.554428556	6.668175136	2.886182511	1.307380176
Rps27a	2568.06326	3373.347994	4182.355273	1935.865075	2686.285388	1979.342913	1666.341301	1990.725386	1494.224054	2016.869235	1376.420303	1541.384236	4015.623548	4586.194433	3106.695774	2373.862319	1530.864933	1039.608853	2898.912245	4192.526905	3486.301711	1562.982766	2374.047319	2962.048473	2001.168568	4093.843656
Rps27l	5508.594546	1803.259912	2190.893477	2928.706273	1919.700298	1326.702285	1164.050961	1397.885458	1352.920353	1330.51879	1425.79604	1199.266185	2828.934349	3630.660255	2479.374764	1707.117802	1151.474693	1108.120674	1548.709339	6011.017818	2893.469243	787.7383395	2975.578954	4185.393656	929.3269245	3455.752374
Rps28	1896.366196	2132.295105	2925.521421	1788.765475	2187.040353	2168.041162	1445.274281	2058.652266	1919.740195	1867.725197	1522.495817	1713.183248	2427.157669	3383.247057	1852.96749	1904.06585	1976.237096	1158.319332	2566.746556	5341.299205	2393.887591	1366.029326	2423.289506	3076.447736	1536.061049	2944.903833
Rps29	3367.972886	3861.750457	5634.35689	4332.787483	4238.48622	2730.46906	2050.049263	3457.926536	2285.426466	2962.426892	2094.582161	2718.972424	4586.75352	5238.26604	3600.670247	2919.018747	2478.974576	2096.223355	4127.350099	8146.057787	2713.621267	2154.97192	3570.305143	4070.151516	2443.942879	3837.747462
Rps3	739.0430431	813.8418606	965.6066177	660.6777312	716.0150288	581.0118855	556.285998	819.1568452	528.1942543	668.0325744	654.4774026	699.810873	848.4911346	970.6691065	752.1030403	843.5598084	541.8979232	488.2496915	630.5935397	1658.08498	1081.65461	660.9402158	986.627627	1182.365007	965.1281105	1189.660268
Rps4x	1419.641461	1321.292727	1743.24367	928.5186957	1143.930999	1132.358158	1066.836899	1390.381817	1012.014039	1185.489638	1272.750089	1213.356378	2188.406175	2518.673123	2056.375436	2001.916036	1893.636311	806.0776752	1246.887811	1639.639982	1120.755076	1229.811655	1763.058716	2348.776201	2261.680378	2165.12455
Rps5	1494.667378	1722.421882	2192.600062	1929.527595	1516.20404	1868.769013	2012.003303	2261.431036	1463.509799	2061.841783	1895.806017	1833.460577	1435.555271	2098.137911	1532.504952	2036.266423	1698.432581	1197.409245	1996.545851	2477.772289	2139.317905	1706.507508	1550.175681	2032.38544	2144.713124	2275.548198
Rps6	1324.824625	1390.519503	1791.280151	1907.991879	1271.819985	893.6636714	785.1169055	1112.379322	780.3366386	1020.182577	914.2356769	796.5696397	1581.054417	1727.04955	1339.232272	1104.730946	887.0060431	706.9502532	1340.289058	2559.700487	1480.736221	1020.677535	1507.254863	1912.286972	1469.07518	1999.077138
Rps6ka1	63.25653768	95.13149304	62.97225608	34.21579938	66.89130044	70.68187733	46.44251437	40.56988417	35.13437501	62.55419642	28.6364004	39.06475589	62.27845774	76.14438362	93.96623257	58.72168344	64.88264582	69.93252905	69.63810791	37.49879124	40.42797184	54.88252109	54.78137747	9.014099518	48.84674525	26.36015178
Rps6ka2	0.625564584	0.515820602	2.463024011	11.4735785	1.584023805	1.618728032	0.657188593	1.65176041	1.772525702	1.631115006	1.397446876	1.156344376	1.129135391	1.162552108	0	0	1.882160717	0.633953508	2.126432057	0.157650855	2.830806278	3.046330175	1.358236009	3.811508929	1.790408207	3.892883454
Rps6ka3	0	1.254629778	0	0	5.779228552	1.312410027	1.598478957	0	2.155655976	0	0	0.562514983	0	2.827673976	5.525042577	0	0	0.770982146	2.586058959	0	0.983623774	2.293442948	0	0.862393321	1.741923018	0.676332525
Rps6ka4	2.903994595	3.591811973	1.429230611	10.77934016	5.515013982	3.757227932	4.576199255	3.594280641	12.34262263	6.388840112	9.730837422	8.454567603	0	2.023798856	7.908673309	0	8.191277364	7.725211311	0	8.507715201	5.631926978	5.681919989	0	5.092104927	3.829194172	0.726088475
Rps6ka5	1.023582298	1.266019971	2.518832431	0.223496239	0	2.648649559	4.838972386	0.760134067	2.175226162	3.002532514	1.333836859	2.554298065	4.156991644	12.84005294	2.787600919	0.83617758	1.154884589	1.555963059	2.609536571	1.741208255	2.977660893	0.979111708	1.33345113	0.870222584	1.381079164	2.047417888
Rps6ka6	0	0	2.058039071	0	0	0	0	0	0	1.02218809	0.389223472	1.159453693	0	0	0.949016354	0	0	0.794572698	0	0.197593457	0	0.727267027	0	0.222195219	0.256460353	0
Rps6kb1	4.288611266	5.65800329	6.191339298	2.621936476	5.42970503	3.69910928	7.208659763	5.66189206	3.645510258	7.268461069	4.790158018	2.21967685	4.644530286	3.187989983	8.305427259	3.736983308	3.870993913	3.4768978	2.915587202	6.917048711	4.713088124	8.304025646	5.773131611	7.352895352	5.330551361	5.623541584
