Symbol	E4_wt_male_IB57	E4_wt_male_IB58	E4_wt_female_IB155	E4_wt_female_IB156	E4_wt_female_IB157	E4_wt_female_IB158	E4_wt_female_IB59	E4_KO_male_IB161	E4_KO_male_IB162	E4_KO_male_IB60	E4_KO_male_IB62	E4_KO_male_IB63	E4_KO_male_IB64	E4_KO_female_IB159	E4_KO_female_IB160	E4_KO_female_IB163	E4_KO_female_IB61
Gpaa1	55.992706	56.99239018	39.76477018	43.04531446	39.66165972	40.93858628	41.00421493	56.24315068	51.43550977	49.4145297	59.12157944	66.08696233	55.76204568	0.298340969	32.53863318	41.82857747	47.36821861
Gpam	3.021247126	1.515628349	1.90109711	3.093855384	1.917714904	1.749698311	0.545223234	3.156071463	2.202472482	0.759599049	0.359371655	1.331428067	0	0	1.01801981	1.326002985	1.65204949
Gpank1	11.30933185	9.799509387	13.01961683	8.843767326	6.852220897	13.89306188	12.98764493	15.68975934	14.91099767	14.47539593	18.83313209	10.78332457	10.38942906	13.22948191	5.820007217	12.28361197	16.72507353
Gpat2	3.772124592	0.946155467	2.423030735	1.802629895	3.631398954	3.398196415	2.382550845	0.999391301	0.844254652	1.106447929	0.26173415	1.163631653	0	0.462269568	1.482869038	3.648358289	3.008012485
Gpatch1	6.485537081	2.44013402	9.224705263	8.523131339	7.44427191	3.895086764	2.730931685	6.014001431	0.145155461	6.087526665	7.650137325	5.335119807	2.184600916	15.10110831	5.354044912	6.272741632	8.792016081
Gpatch2	3.995184938	7.834641485	7.398983028	9.893264006	12.10323036	3.108352447	8.717339253	19.28374837	4.68224484	16.10797494	7.560313774	12.10033671	6.01915421	4.272919496	6.510671955	8.182799692	5.908373963
Gpatch3	5.774005991	10.34488503	3.633249994	3.54766203	4.031509695	4.086997086	0	8.916386573	8.861512638	4.35508511	9.61529991	0.508907303	7.668570894	0.909768665	3.891143117	5.631485469	4.735930192
Gpatch4	24.31067055	16.41716276	40.1554315	40.21486727	19.11072904	23.58544473	28.34790547	18.43087957	21.34573902	14.81024699	22.96683842	20.19068845	7.936888795	1.375036134	24.70072106	23.61941254	30.42127126
Gpatch8	4.112935966	5.461626664	8.258873624	7.283902376	9.997278911	5.012949288	8.251880595	7.614984143	7.017710718	8.260397726	2.719520921	7.612594484	6.356584054	4.358425595	7.760861871	8.50656125	5.093315269
Gpbar1	0	0	0	0	0.74151643	0	0	0.530585927	2.24111235	0	2.084355597	0	0	0	0	0	0
Gpbp1	37.38400299	19.66875503	35.392983	36.60174343	87.91389327	56.67786537	17.27743825	49.71607706	49.1003969	27.60111298	24.48427643	19.68926406	18.61232961	64.86545145	110.1133374	65.98596754	34.46465166
Gpbp1l1	14.08517111	6.83038746	4.136061233	8.077257228	6.675544329	13.11188148	11.86197522	8.657642493	9.205182697	14.70811703	7.623090804	11.29704797	10.24806905	12.77330028	5.758537973	5.76975212	5.840621685
Gpc1	0	0.466684791	1.024408747	0	0	0	0	0	1.873903063	1.146070727	0	0	0.188015907	0.171008506	0.21942454	0.158781889	0
Gpc2	0	0	1.085962953	0	0.876364424	1.480710336	0	1.25415058	1.059467359	1.851329985	1.368558192	0.811254539	0	0	1.550728146	2.693163246	0.629133053
Gpc3	0.728479088	0	0	2.088761625	0	0	0	0	0	0	0	0	0	0	0	0.248674281	1.394189914
Gpc4	4.974337204	0	1.956290252	5.093883188	5.999107115	5.761587212	0	1.129634554	1.526848156	0	1.183376081	1.753705511	0	0	1.340896286	4.123821757	10.2000733
Gpc6	0	0.122572048	0.672637509	0.350289217	0.108562743	1.430740194	0	0.543768186	0.984339497	0.086002519	0	0.150745538	0.296287711	1.167774143	0.576305802	0	0
Gpcpd1	47.09331795	41.50723352	26.46916473	31.88214299	50.42223656	99.87549487	43.37827132	80.06050123	48.30901325	37.29649372	30.36178314	30.87078844	52.61229909	47.97336948	55.84745444	38.29170457	23.47107129
Gpd1	0	0.297605813	0	0	0	0.267219036	1.498825523	0.188610437	0.159332225	0.835258932	0	0	0	0	0	0.607533145	0.567688101
Gpd1l	54.91004403	95.46758194	38.30864306	68.47695689	38.10040713	21.34528383	98.82081137	32.64317289	38.7881298	88.29802052	40.08339651	70.53944087	37.09335989	84.20672141	104.321609	67.14511269	70.17919773
Gpd2	36.21392249	24.59525632	32.51578032	31.94949495	29.58189217	21.08016228	22.16965369	19.66146941	24.24074178	27.35663123	33.28432282	29.217337	12.7238362	22.94091646	31.53853177	39.65354805	40.78481511
Gpha2	67.43634985	138.1386981	37.1295905	52.36823787	61.17510545	41.76660798	70.99029048	38.41333829	33.95971265	28.68184	111.1301836	34.67147374	68.14617347	46.48639378	13.25503344	23.02013346	18.82156384
Gphn	2.916488211	0.243845893	1.338150879	2.787473589	1.295853955	4.597912713	3.684226902	3.554410579	1.697153042	1.197659083	0	1.199577909	1.571832892	0	2.522317043	1.493362585	1.395420443
Gpi1	83.88222439	79.22660627	78.99138372	82.93612333	99.21676767	56.28441289	65.03963378	72.2811858	56.55512931	73.91537062	90.55561713	77.80686608	54.7173687	49.76778628	57.30852694	71.48654189	88.57206511
Gpihbp1	0	0	0	0	0	0	0	0	1.113526337	0.729672562	0	0	0	0	0	0	0
Gpkow	6.473738595	6.031244586	14.00283325	6.62931901	9.656523783	11.45571671	11.09856598	17.34762049	8.445098428	10.25401315	9.24046814	8.558701327	17.00888819	13.60027343	25.95805206	14.9956229	15.92958551
Gpld1	0.354623432	1.601092444	1.952511198	1.525212931	2.048361548	2.236288948	0.895949577	3.720592882	2.190604345	3.370213319	1.328726363	2.187897249	0	0.521504368	2.174747277	2.178982368	2.714765164
Gpm6a	0	0	0	0	0.206556349	1.046996363	0	0	0.249713137	0	0	0	0	0	0	0	0
Gpm6b	0	0	0	0.460648713	0	1.15784522	0	0	0.086297208	0.339293484	0	0	0	0.472518251	0.303148956	0	0
Gpn1	37.57011586	47.11823487	46.78891278	52.57979587	50.4769143	24.98143526	28.25006145	45.50341681	36.51787617	45.96976644	34.2615246	46.91067292	39.0503032	17.43009055	35.86824967	40.30704472	42.79944132
Gpn2	25.58702212	29.33919252	24.15066285	12.22757358	14.07568798	12.07412266	32.32257031	21.30560747	17.34382965	24.44564514	8.116074892	13.53107958	7.880029499	10.75083561	10.92073994	27.45099985	30.31437715
Gpn3	121.3806197	110.5503704	101.8680242	94.61106862	83.25399515	98.7319064	105.6955295	107.9034661	98.4331072	105.359097	162.8830237	99.60753349	128.1361929	130.8427304	68.37782016	60.74392562	115.0236512
Gpnmb	0	0	0.239514209	0	0.193286273	0	0	0	0.350505723	0.306239616	0	0	0.175837941	0	0.205212208	2.524456447	0
Gpr1	0	0	0	0	0.457099169	0.92678084	0	0	0	0	0	0	0	0	0	0	0
Gpr101	0	0	0	0	0	0.137561001	0	0	0	0.3224856	0	0.18841799	0	0.224555346	0	0	0
Gpr107	10.52082636	8.655659637	15.06084383	16.89311235	15.14574694	10.4256943	6.910975298	7.760123264	15.93667208	14.22025141	12.78963992	9.087352645	24.4951299	4.950970654	14.29355822	12.78537978	14.09459951
Gpr108	23.67035202	32.85246975	19.11446923	16.96744758	24.89073059	23.10091976	35.88162533	27.59350882	10.3836065	22.21772805	17.73792586	22.87919886	36.03871657	15.95426058	26.05430642	17.50695441	32.46584937
Gpr110	0	0	0	0	0	0.212387276	0	0.149908695	0.126638198	0	0.392601226	0	0	0	0	0	0
Gpr113	0.53313668	0	1.467691138	0.764329036	0.710649821	0.2401436	0	0.508499582	2.863764087	0.750627985	0	0.328925888	0	0.784023507	1.00599673	2.183904239	1.020336471
Gpr114	0	0	0	0	0	0	0	0.186269528	1.101482878	0	0	0	6.867781029	0	0.276381548	0.199997613	0
Gpr115	0	0.270860192	0	0	0	0	0.682063575	0.171660153	0	0	0	0	0	0	0	0	0
Gpr116	0.774313097	1.165317664	2.451379525	0.832567902	1.376171089	0.959139445	0.733607923	6.646777659	3.483373924	3.951944211	2.256525568	1.433168827	1.877912127	2.348556883	1.36976444	1.189440991	2.778578844
Gpr119	0	0	0	0	0	0	0	0	1.173398621	0	0	0.449246949	0	0	0.686995122	0	0
Gpr12	0	0	0	0	0	0	0	1.146065602	0	0	0	0	0	0.662642413	0	0	0
Gpr123	0	0	0	0.497825911	0	1.094879173	0	0.110399342	0.932619263	0.122225522	0	0.214237354	0.14035992	0.255326697	0.32761495	0	0
Gpr124	0	0.150232407	0.824429008	0.858675252	0.133061676	0.809358363	0	0.285633533	0.563020068	0	0	0.369527398	0.121049937	0	0.423815099	1.124510779	1.146283388
Gpr125	0.369204597	0.926069485	0.813117289	0	0.820224878	0.166302797	0.932788621	0.939048166	1.189917976	0.389865273	0	0	1.641599441	0.135736807	0.696666786	0.504128062	0
Gpr126	1.015951158	0.764487799	0.419527272	0.364128468	1.692777707	1.830481205	0	0.403751013	0.272861027	0.178800625	0	0.156701203	2.155954266	0.46688871	0.958519252	2.340940551	1.458273355
Gpr128	0	0	0	0	0	0.551058878	0	0	0.328574784	0	0	0.37739405	0.49450759	0	0.288558299	0.417618119	0
Gpr133	0.320005921	0	0	0	0	0.288283949	0	0.101739312	0.085946203	0	0	0	0.1293497	0	0	0	0
Gpr137	6.56815912	5.391752583	4.931378573	4.280187355	4.510199318	2.151658879	3.017151485	4.176422657	3.528111817	1.681384985	3.977375336	3.31553016	3.137630105	9.000473688	2.535079038	2.649769608	2.856905244
Gpr137b	2.771201898	4.726651193	3.051576543	4.767505566	2.462600689	1.74754616	9.80194685	8.986676772	10.86650047	22.04462951	7.845176049	15.72952066	7.168950017	21.80281003	17.77890832	11.73015187	12.72870604
Gpr137b-ps	21.90936154	31.56382357	16.08401846	16.10782511	13.47890797	14.67660349	22.70916875	12.50241576	17.20040393	2.570600956	7.951876846	0.693193695	7.266453588	1.858823498	18.02071599	11.31438385	1.075152235
Gpr137c	0	0.339129373	0	0	0	0	0	0	3.268136013	0.475899371	0	0	0.546507774	0	0.637803573	0.692299431	0
Gpr139	0	0	0	0	0	0	0	0	1.709981678	0	0	0.982024401	0	0	0	0	0
Gpr141	0	0	0	0	0.427673327	0	0	0	0	0	0.200360427	0	0	0.884681346	0	0	0
Gpr143	0	0	0.550984232	0	0	0	0	0	0	0	0	0	0	0	0	0.683214137	0
Gpr146	1.565315558	1.766814235	0.646382023	4.488215409	1.391001924	0.35253672	2.471713098	1.244149853	1.786732395	2.203880745	0.65166968	2.172920879	0.15817918	0	0.923017487	0.267168768	0.748939537
Gpr149	0	0	0	0	0	0	0	0	0	0	0.206186255	0	0	0	0.467263769	0.169062731	0
Gpr150	0	0.386221896	0	0	0	0	0	0	0	0	0	0	0	0.283048561	0	0	0
Gpr151	0	0	0.557057543	0	0.449541498	0	0	0	0	0	0	0	0	0	0	0.690744972	0
Gpr153	0	0	0.240845901	0	0	0.197036011	1.105170527	0	0.234969682	0.15397115	0	0	0	0	0	0	0.418589188
Gpr155	0.3252984	0.163188066	0	0.932725214	0.578146301	0	0	0.620531681	0.786308763	0	0	0.200697249	0.394466923	0.478379376	0	0.111044156	0
Gpr156	1.081512484	0.723397066	0.396977948	0	0.320358396	0.324767626	2.277017827	0.229229792	1.065054047	0.888248576	0	0.44483584	1.311475562	0.927766852	0	0.861434189	2.069838135
Gpr157	7.979920861	1.566461507	3.820558452	8.455931667	3.699796382	7.188876666	3.944567589	2.647358595	2.795507635	2.198211375	5.055503391	1.498401784	3.225566464	3.444015062	3.76440723	2.368724358	1.66002873
Gpr158	0	0	0	0	0	0	0	0.294233339	0.434978535	0	0	0	0	0	0	0.078979592	0
Gpr160	7.489531148	3.005737765	3.29891194	3.22119993	3.993297908	2.698839583	0	8.572113527	10.86218189	14.23556107	4.36524155	6.006997854	18.46680984	0	4.946302597	4.090613017	6.450182348
Gpr161	3.401318726	5.545454685	2.340903158	3.657214126	4.156003047	1.915092679	7.519198034	5.677242112	12.33246178	9.577750393	3.186071088	5.246224025	7.561664952	8.128140769	8.824864262	5.224847583	8.136960176
Gpr165	0	0	0	0.741595392	0	0	0	0	0	0	0	0	0	0	0	0.353157965	0
Gpr17	0.318157245	0.159605659	0	0	0	0	0	0.30345469	0	0	0	0	0.257204891	0	0	0.108606445	0.608900968
Gpr171	1.48511512	1.490035395	9.812224367	8.516514812	2.639465224	11.37212158	5.628174041	9.915399033	9.772257088	3.136444216	0	6.413833076	6.002988764	10.64695113	11.2092903	2.788281333	0.710566904
Gpr173	0.514060539	0	0	0	0.228407363	0.231551031	0.649382246	0	0	0.180942449	0	0	0.623365744	0	0	0	0
Gpr174	0.613740925	0.153943571	0.337917893	0	0	0.9675771	0.387651289	0.292689488	0.164836644	0	0	0	0.248080423	0.338459628	2.605707169	0.104753579	0
Gpr176	0	0	0	0	0	0	0	0.537233513	1.13459536	0	0	0	0	0	0	0.144206921	0
Gpr179	0	0	0	0	0	0	0	0	0.334862195	0	0.222457098	0.219780364	0.287982967	0.458382437	0	0.060801344	0
Gpr18	0	3.796177963	3.47204186	0	2.801913227	5.112858881	1.593217206	1.603908604	2.03239807	2.219652793	0.525066677	0.778123151	1.019591603	0	1.189917506	2.583175281	0
Gpr180	1.722826456	0.288089047	1.580943635	0.823307502	2.296458599	0.258673971	0	1.643211891	2.159319929	1.414961148	0	2.125842186	0.46425617	0	1.625434758	4.116739195	5.495347106
Gpr183	0.56158755	0.281724061	0.927608736	0	1.746671944	1.770712136	2.128260918	1.249816613	1.508294512	1.581370582	0	1.039437112	2.042995411	0	0.529840902	0.383408069	0
Gpr19	2.014047832	1.010360246	4.435635761	6.737338389	6.264171708	2.11679606	0	0.853766872	1.262162421	0.708917958	6.987376545	1.242594061	2.98502946	0	5.383881117	3.437585959	3.85455838
Gpr20	15.43382131	10.83946814	11.47184686	4.425325889	9.600577035	12.8610862	12.67281131	10.0590765	1.658067241	2.444624608	0.963807586	7.141578665	0	0	2.912268908	2.370826449	4.43067173
Gpr21	0	0.360832472	0	2.062390668	1.278365286	0	0	0.228680918	0	0	0	0	0	0	1.017931171	0.491069456	0
Gpr22	0	0	0	0	0.320079034	0	0.91001288	1.030634535	0.580431976	0.507127998	0	0.44444793	0	0	1.019484587	1.352501846	0
Gpr25	0	0	0	0	0	0.379696436	2.129708714	0	0	0.593417379	0	0.520072106	0	0	0	0	0
Gpr27	0	0	0.797960498	2.077768142	0.643948478	0	0	0	1.167737488	0.51013073	0	0	0	5.86109152	0	0.494730938	0
Gpr3	0	0	0	0	0.342557753	0	0	0.490228715	1.449454838	0	0	0	0	0.283444803	0	0.526358628	0
Gpr33	0	0	0	0	0	0	0	0	0.639856158	0	0	0	0	0	0	0.406628168	0
Gpr35	0.375839529	3.393762374	1.034662156	1.616462022	0.834965043	1.523622642	0.949551656	0.716942768	1.312243674	0.793742991	0.156468914	0.927517132	0.759591106	0.829056704	0	0.641484611	0.359647717
Gpr37	0	0	0	0	0	0	0	0.163893937	0	0	0	0	0.625116225	0	0	0	0
Gpr37l1	0	0	0.807523273	0	0.651665571	0	0	0	0	0	0	0	0	0	0	0	0
Gpr4	4.583052902	6.609965444	0.315421279	2.463927547	4.58176934	8.257475893	4.342124563	5.099806484	6.154511031	11.69550757	15.7410766	7.422388311	9.957280687	0	4.323972074	7.822375446	5.482008884
Gpr45	0	0	0	0	0	0	0	0	0	0.451981113	0	0	0	0	0	0.292224492	0
Gpr50	0.917373999	0	0	0	0.407607588	0	0	0	0	0	0	0	0	0	0.432757338	0	0
Gpr55	0	0.325032231	0.356735281	0	0.287882849	0	0	0.205992183	0	0.228058444	1.348700681	0.799483395	0	0.238204789	0	0	0.620004456
Gpr56	5.558612171	5.577028185	8.946078872	9.195091934	7.029437583	7.51138602	14.04373138	5.165797768	4.249065496	10.08379532	8.722575054	7.914140746	2.246848473	6.759615714	4.437554674	2.919219822	4.909973175
Gpr61	0	0.224859519	0	0	0	0	0	0.142506801	0	0.157772391	0	0	0	0	0	0	0
Gpr62	0	0	0	0	0	0	1.053566148	0	0.223998105	0	0	0	0	0	0	0	0
Gpr64	0	0	1.15710193	0.502152996	0.466886537	1.893249985	0	0.445435716	0.282217667	0	0.145820934	0	0.141579924	1.158956945	0	0.47826438	0
Gpr68	0.471381047	0.236471381	0.519072735	0	1.047220065	0	0	0.449597776	0.253204134	0.829599189	0	0.290824915	1.333759629	0.17330163	0.44473379	0.482733184	0
Gpr75	0	0	0.311319291	0	0	0.254690286	0	0	0	0	0	0.348850557	0	4.781215222	0	0.579048532	0
Gpr82	0	0	0.364307156	0	0	0.894118961	0	0	1.777093494	0	0	0	0	0	0	0.4517367	0
Gpr85	0	0.280864856	0.924779702	0	0.49752712	0.504374798	0.707256706	1.246004905	4.210344585	3.350163856	5.127896183	2.417956386	0.905228736	0	0.792337479	1.146716238	2.678772217
Gpr87	0	2.138002206	4.693078077	0	1.26242694	8.958615829	7.178381909	3.161616917	0.381547932	5.500463756	0	1.752951553	4.019628117	0	0	0	0
Gpr89	26.21038867	22.54047879	31.95458809	21.47223281	28.28265499	16.86583603	18.92001849	27.67764663	14.58183242	28.33610013	48.32398359	20.79109791	16.27014023	18.92817091	22.07920585	26.20252018	25.97695723
Gpr97	0	1.019891947	1.119370345	0	0	0.305252262	0	0.646365957	1.638089503	0.954141151	0	0	0	0	0.319686615	0.231334401	0
Gpr98	0	0.04288246	0.047065137	0	0.037981233	0	0	0.190240091	0.04591683	0.030088423	0.035587611	0	0.103657776	0.471405897	0	0	0
Gprasp1	3.049856735	1.390891406	2.13717898	1.589968573	2.710224507	3.871514593	2.101474617	2.291874771	0.819121111	1.561467445	0	1.368473003	1.008641131	1.019335815	1.961896207	2.744723078	2.12251903
Gprasp2	0	0	0.238259551	0.620391745	0	0.194920119	0	0	0	0	0	0.266983061	0	0	0	0	0
Gprc5a	174.7125713	173.6905697	94.8767711	59.47373031	93.22483477	60.72942903	200.5484276	76.34442318	110.1315722	203.3034761	143.8114782	102.8693083	160.5893699	61.59278828	85.42872254	78.43073958	109.9302927
Gprc5b	0.730249976	0	0	0	0	0	0.461240782	0	0.39225657	0.128519123	0	0	0	0	0.172242203	0	0.349394776
Gprc5c	4.243640166	4.967316199	3.699448711	4.562906922	9.113414682	3.185809139	7.594380818	14.27880321	16.52628482	20.66291508	7.214047519	10.03632301	32.44819724	6.110625849	25.19023778	14.72756398	11.50564776
Gprin1	0	0	0	0	0.177276326	0	0	0.126848604	0	0.140436859	0	0	0	0	0	0	0
Gprin3	0	0	0	0	0	0	0	1.016671099	0	0	0.221883015	0	0	0	0	0	0
Gps1	101.3173359	103.253841	102.7831687	76.62961405	76.91935036	74.02522118	90.70029387	98.91802339	88.49093256	91.54272541	175.3636501	112.7132613	71.26556374	83.88351166	71.5042171	82.24334498	120.61796
Gps2	20.3138185	19.0223781	8.201987411	7.766084204	17.44994811	18.91012743	22.2397451	22.3889865	14.91258202	17.63714276	19.16923754	11.6973595	30.10720287	8.961967063	23.63741865	22.6521887	19.43866429
Gpsm1	3.648226489	1.830156641	1.255416737	2.61513186	1.013112428	0.616233796	2.304294276	2.609727083	0.36743603	1.444642916	0	0.562705674	0	0.167657249	2.581493678	0.778351186	1.309145484
Gpsm2	4.736784895	4.514854239	5.737628808	11.5444801	9.04998693	5.334038238	7.778809926	10.99353353	17.68345588	3.501298643	13.8040752	10.22848236	0	5.920973397	4.469013569	4.36577359	9.065432123
Gpsm3	2.460447612	0	0	0	0.546613005	0.554136273	3.108137811	1.955621995	0	0.866044723	2.048659262	0	0	2.713725445	0	0	0
Gpt	2.832326694	0.473618394	2.079257068	0	0.838972875	0.425260009	0	0.300160039	0.760697563	0	0	0.582480759	1.144855714	0	0.445369124	3.222818684	0
Gpt2	3.216166296	0.691461781	4.806402775	5.269534332	5.716027651	0.413907127	2.901994633	0.146073434	3.825346943	0.485163263	0.191278461	1.700791982	2.414299917	5.574230533	1.733917612	6.900918762	5.715558317
Gpx1	722.7347485	776.5848874	497.8450394	529.3843645	434.7113511	342.6044099	745.5404374	410.8924313	641.2406793	819.2787218	1037.997143	760.3682686	1084.988618	873.1331702	326.0510347	527.9020098	942.2646514
Gpx2	9.29066863	14.75896119	1.705107718	4.439841954	2.064014804	3.487371204	11.73635168	0	6.654024297	0.545031895	0	10.50867349	5.633076383	0	10.95683177	13.74304125	1.48173511
Gpx2-ps1	0	0	0	0	0	0	0	0	0.435894151	0.571266239	0	1.001317611	0.656024067	0	0.765614898	0	0
Gpx3	14.15852171	1.092725364	8.39515461	3.122815665	3.3874152	0.981153612	1.3758171	1.385049618	1.462558488	0.383354668	8.61497007	0	0	0	1.541323599	5.948511744	5.2109801
Gpx4	672.7070686	1149.047123	443.0972988	644.921239	462.7099566	475.8946307	764.6381329	371.7635784	608.895857	523.4425506	1147.731926	617.8855011	1243.358426	1096.495717	360.1704924	389.300933	477.8577223
Gpx5	1.014236078	0.508798151	0	0	0.450645344	0.456847769	0	0	0	0	1.688980595	0	0	0	0	0	0
Gpx7	4.082843257	0	4.495922409	1.951116707	3.628177589	0.613018958	0	0.865370787	5.482787216	7.185531693	1.133175201	4.198275651	2.200436573	0	4.494045935	9.756061502	0
Gramd1a	1.848777215	2.473203099	3.393043519	3.533988336	3.833426974	2.498263758	2.335450809	3.134830692	4.965388795	4.555214347	2.309039957	3.802093727	3.238277695	0.906262159	0.872132749	2.314034303	8.255934007
Gramd1b	2.348529597	4.712620831	2.262873053	3.366959037	2.869621151	2.380186615	4.450137612	1.680000217	1.103831456	0.619988307	0.733302076	0.724478556	0	1.511000528	0.830912544	0.200424048	0.561837726
Gramd1c	0.911553419	1.371860174	2.007558549	1.306844514	0.405021388	7.5960236	0	2.463382387	0.979288817	0.481281957	0	0	2.763444828	0	0.645017352	0	0
Gramd2	0	0	1.329934163	0	0	0	1.525668523	0.383976658	0	0.425108941	0	0	0	0	0	0.412275782	0
Gramd3	0.634238223	0.318169746	0.698406885	1.818545629	1.972632959	3.142516378	0.801195601	1.209858122	1.533075704	2.902164074	0	0	1.538193858	14.92323285	1.495961548	0.216504134	1.820742452
Gramd4	2.600704745	5.032261996	3.477507184	4.261130078	2.146012244	5.187846967	1.877323625	1.889921539	2.594388662	3.007786761	3.093489306	1.833759979	0	1.092731661	1.577369844	1.395081171	1.066569392
Grap	2.066529795	4.146752664	0	2.962671272	4.131902057	1.396257064	1.305262377	0	1.387555489	1.091086363	0	3.187433796	1.252969043	5.698144578	1.462281363	0	0.98875007
Grap2	0	0	0	0	0	0	0	0	0.456053695	0	0	0	0.457576225	0	0	0.193214549	0
Grasp	0.820352816	1.234606041	0	3.528285525	1.457996555	0	0	0.260814334	2.203278279	0	0.341527978	0	1.657975422	0	1.160967179	0.56007276	0.785010607
Grb10	0.960948374	0.321377351	0.176361956	1.377659373	0.569291404	0	1.213909194	0.101837935	0.516177098	0.225494002	0	0.197623367	0.258950175	0	1.359938677	1.421464231	0
Grb14	1.682475124	0	1.852698508	0	1.868893242	3.031384989	1.062685611	0.802362629	3.614991815	0.59220879	1.400890727	2.076051585	0	17.62885239	0	1.148662464	0
Grb2	6.330232074	3.175602256	4.530948113	6.352716389	9.56300499	6.843264505	7.996607433	5.635188467	8.500770983	7.575734512	3.426009775	8.982701359	4.861615901	4.654576338	10.75028919	5.402234384	6.663266278
Grb7	33.08516789	45.64282391	25.04737082	12.84627612	19.60053441	31.66829851	52.24316746	29.14570255	27.21310641	32.02522828	46.77408744	39.97416973	25.63228619	22.3000228	34.46640486	25.17617015	55.4046535
Grcc10	64.10615973	57.00962144	49.73531568	54.30780224	45.31489293	39.37592671	18.40489012	62.99655134	76.69584487	63.59089941	77.63948892	52.13562348	94.22680777	64.27748276	34.36490152	125.3318377	122.6887124
Greb1	0	0.10034288	0	0	0	0	0	0.190779686	0.214886317	0.070405452	0.24981986	0.12340694	0.080851392	0.147075596	0	0.273120227	0
Greb1l	0.196198857	1.574791001	0.86419662	0.562559241	0.871750701	1.767497957	3.222003209	0.124754796	1.949695889	3.038612682	0.163362391	0.605237696	0.079305605	0.432791031	1.388307742	1.875289342	0.563238818
Grem1	1.008047939	0	0	0	0	0	0	0.320488144	1.353692024	0	0	0	0	0	0	0	0
Grhl1	19.18974885	29.81917506	23.96594107	22.14324009	20.38014845	44.48364253	36.06628525	28.12406029	20.61569412	13.67381576	32.15103747	31.76417736	14.56745113	2.581114216	6.844553813	5.272458329	7.166057166
Grhl2	22.04702339	31.50433714	14.34586483	21.07174485	20.63082812	21.81757524	29.96060096	22.9398493	19.10971942	27.98396068	32.6813135	35.03599389	22.4141114	3.929945569	16.86117436	19.72722112	28.76890874
Grhl3	0.594527014	1.491241793	0.654677918	2.557023047	2.905762476	1.071183901	0.751030781	0.378035313	0	0	0	0.366801485	0	0	0	0	1.137827537
Grhpr	25.60491098	35.15438321	42.29320811	23.1842318	32.33398722	22.45969458	20.42852731	26.5639186	30.76502517	38.89642789	38.15084797	42.40326895	35.95183116	18.33166545	29.24324181	31.74187244	38.68706433
Gria1	0	0	0	0	0	0	0	0	0.371144401	0	0	0	0.335145115	0	0	0	0
Gria2	0	0	0	0	0	0.480194228	0	0.27114728	0.057264195	0.075048268	0	0.263089774	0.430915279	0.470323045	0.301740599	0	0
Gria3	0	0	0	0	0	0.143336867	0	0.101171045	0	0	0.132480229	0	0.25725443	0.81894366	0	0	0
Gria4	0	0	0	0	0.238654508	0.241939212	0.67851578	0	0.072129429	0	0	0	0	0	0.126689851	0.458382046	0
Grid1	0	0.241783019	0	0	0.214148561	0.651287936	0	0	1.0355665	0.169646742	0	0.594714894	0.194816949	0	0	0	0.922410363
Grid2	1.639077948	1.096338874	0.300818442	0.783285609	0.97103342	1.476597252	0	0	0.293478998	0.576933563	0.45491888	0	0	0	1.030947046	0.186505711	2.091284871
Grid2ip	0.782472447	0	0	0.560894076	0	0	0	0	0	0.275419859	0	0	0	0	0	0	0
Grifin	0	0	0	0	0	0	0	0.97454558	3.293063045	1.07894069	0	0	0	0	0	0	0
Grik2	0	0	0	0	0	0.15275144	0	0	0.546478135	0	0	0	0	0	0.319949083	0	0
Grik3	0	0	0.823049054	0.267886867	0.415121729	4.124185222	0	0.237629526	0.953524617	0.723483301	0.466752328	2.075112407	0.15105915	0.480881643	0	0.127571425	0.35761397
Grik4	0	0	0.782403928	0	0	0.21336153	0	0	0.381657321	0.333457014	0.197201074	0	0	0	0	0.323390636	0
Grik5	0	0.215954192	0.474035939	0.617158854	0	0.387808762	0.543802642	0	0.693705438	0	0	0	0	0.158265298	0.203073467	0	0
Grin1	0.390588788	0.195941416	0.215053184	0.559965882	0.520639195	0.351869983	0	0.124179685	0.314709394	0.687410203	0	0.240979037	5.21004078	0.430795895	3.316578581	4.533279236	1.495046205
Grin2a	0	0.183695077	0	0	0	0.164939055	0.462569712	0.349255364	0.098346686	0	0.152446221	0.225917848	0	0.269247434	0	0	0
Grin2b	0	0	0	0	0.097814959	0	0.278096541	0	0.236503795	0.232464636	0	0.271643259	0	0.323742685	0	0.150298007	0
Grin2c	0	0.169322204	0	0	0.149969615	0	0	0	0.181303471	0	0	0.208241334	0	0.12409034	0	0	0
Grin2d	0	0	0.207546194	0	0	0	0	0	0	0	0	0	0	0	0.177822488	0	0
Grin3a	1.480457501	0.742681173	0.815120938	3.53741888	7.674296383	2.44511803	1.870174319	4.393023267	2.650778049	7.29541796	0	1.217851049	6.782050478	7.25713515	4.190300895	3.200678651	4.72225616
Grin3b	0	1.265779152	0	0	0	0.681922738	1.274963067	0.641759399	2.439622607	0.355252921	0	0.311344327	2.447767257	0.185529081	0	0.34452857	0.482899011
Grina	14.63842798	11.25997657	3.76120778	11.19270257	11.27385287	10.54986436	7.396743792	20.47754547	21.75454245	21.64063142	38.19061467	25.28785338	24.06248228	14.35138127	23.4785554	28.98252479	23.34629891
Grip1	0	0	0	0	0.403685051	0	0	0	0.732043297	0	0	0	0.367243607	0	0	0	0
