Symbol	X8cell_wt_male_IB105	X8cell_wt_male_IB106	X8cell_wt_male_IB11	X8cell_wt_male_IB112	X8cell_wt_male_IB16	X8cell_wt_female_IB10	X8cell_wt_female_IB107	X8cell_wt_female_IB109	X8cell_wt_female_IB110	X8cell_wt_female_IB111	X8cell_wt_female_IB12	X8cell_wt_female_IB13	X8cell_wt_female_IB14	X8cell_wt_female_IB15	X8cell_KO_male_IB113	X8cell_KO_male_IB117	X8cell_KO_male_IB17	X8cell_KO_male_IB19	X8cell_KO_male_IB20	X8cell_KO_male_IB21	X8cell_KO_female_IB114	X8cell_KO_female_IB115	X8cell_KO_female_IB116	X8cell_KO_female_IB18
Ttc26	1.92684769	0	0.165934805	2.946710348	0.541604634	3.531721618	2.962626655	3.349026402	2.025580324	0.4235247	0.868771359	0.990039406	0.982506465	2.202122214	0.751845681	0.300649258	0	0.331683835	0.494490888	1.489778922	0.325905061	0.311772918	2.379933793	1.33489832
Ttc27	35.15764949	24.79992679	31.66883399	39.79939849	41.82340126	43.20723256	36.03778685	41.79157414	36.79983828	32.12479906	49.74178144	25.67783054	49.04170569	56.84520799	22.737733	19.19997334	46.55161544	57.36154357	46.2796126	43.49943136	17.22442917	27.46255064	13.97578142	29.88610122
Ttc28	0.105713616	0.478589785	0	0	0	0.226056393	0.162540079	0.160771908	0.388956519	0	0.111215629	0.380219215	0.188663115	0.211428246	0.115496888	0.173194053	0	0	0.427289668	0.063571271	0.25032411	0	0	0.256330197
Ttc3	2.499449544	1.650188951	0.282509976	3.01012824	0.491787402	1.670245316	1.921515613	1.900612653	2.442774901	7.210660419	7.066880392	1.311004888	0.836376306	1.770451924	2.816097517	0.853110299	2.453901593	1.882345548	1.192675417	1.972757284	1.109730187	0.648761192	2.836346045	1.799230669
Ttc30a1	0	0	1.080141653	0.852507396	1.880287787	0.851463283	1.836668816	1.81668885	6.95895127	4.901166341	0	1.432132473	0	0.796364951	2.610181232	0.217450721	0	0	0	0	0	0	0	0.482746248
Ttc30b	0.872248585	1.316289803	1.051618969	4.668725924	4.290553359	0	0	5.306149753	2.005812893	6.710265054	30.28231741	11.50309849	3.113338512	5.233516627	26.44494177	4.287099633	1.756622422	0	2.546259049	1.049059784	3.614515371	15.14836956	0.754146644	1.850619657
Ttc32	5.697963883	2.292976837	6.526215867	0	1.793794548	13.40288354	3.5043641	6.932484652	11.53061599	5.260176776	7.193426855	1.36625438	0	6.077857309	8.092866909	13.6915672	2.295027195	6.041952739	4.09438455	0	5.396987808	0	1.970585181	8.980528449
Ttc33	26.18320384	20.38341007	19.72972089	24.02503885	19.1351169	23.32906922	7.668192779	19.91003524	53.90281995	43.16337617	17.70810768	20.92730997	13.35090842	26.18332949	32.69294829	21.44839699	20.33886245	21.33373008	38.63683451	21.74360046	50.92890574	19.77063274	22.09901324	12.09295196
Ttc37	1.906027688	1.065311669	0	5.894515924	1.750124768	2.943648291	1.628119355	3.220816136	1.948035342	4.996347884	3.119245988	1.269517171	1.133871985	2.400194533	0.115690062	0.462623277	0	0.153113296	4.280043318	2.165038314	3.259656268	6.87627019	1.281740965	5.006798987
Ttc38	0.911431173	0	0.274714779	0	0.119554422	1.299327068	0.934247961	0.924084864	1.397277816	0	0.319622628	1.092712114	0	1.822871094	0	0	1.407241415	0.366081332	0	0.36539499	0.719406533	0.34410554	0.788023933	0.368333714
Ttc39a	0.466281823	0.23455164	0.140542163	0	0	1.994179964	0.716932099	0	0.428902544	0	0	1.118047774	0	0.310856041	0	0	0	0	0	0.280400288	0.552065038	0	0	0
Ttc39b	5.071213862	3.335857448	5.173439756	4.454360873	5.372787186	3.753763906	4.998237249	4.152846237	2.631359195	5.935338164	3.967164514	5.300393531	2.552678254	5.548021277	2.983362095	4.757764211	5.996819119	3.854405351	3.503866285	3.205982482	6.773946359	5.449266951	6.970349224	3.704708397
Ttc39c	1.433450033	1.201769831	0	1.023008875	0	0	0.734667526	0	0.439512712	0	0	0	0.85274146	0.318545981	0	0	1.058503109	0	0.42918077	0	1.131443985	0	0	0
Ttc4	32.59515907	36.11313991	42.5314575	45.93539491	21.26964933	26.02758636	26.6443324	36.39428945	18.59654347	34.28065965	32.55533515	28.1956914	40.49904456	31.08245275	24.56755119	34.69984445	33.9850153	39.67380592	38.91295961	23.81920246	18.07463332	25.8584142	37.45681462	19.75886335
Ttc5	9.046862994	11.14162027	6.487946386	8.014923082	7.242942674	10.00638345	9.113457145	9.014317574	7.460767386	4.639873665	0.656394457	11.59427478	7.237681079	8.318994401	5.964546354	8.177528126	1.633471313	1.202887338	4.203104862	15.00790154	5.540296819	5.771170191	5.933872704	11.34645301
Ttc7	0	0.993706105	0.893135547	0	0.97171969	0.264018192	0.759342167	0	0.227137122	0.379933317	0.259784285	0	0	0	1.75360063	2.697048596	0	0.476072313	0.332696469	0.296987347	1.169444812	0	0.640493558	1.64656743
Ttc7b	6.621689579	4.163598266	5.688160256	13.46822986	2.214882868	4.955902212	8.654007801	14.60212485	7.30903766	6.282734221	3.483162335	5.557106715	2.954370109	3.752308769	4.521558859	3.254558786	11.80185396	9.574696644	6.988526796	4.579273967	4.311945518	7.124944137	4.007581715	2.207701536
Ttc9b	0	0	0	0	0	0	0	1.917169428	3.478665324	0	0	0	2.24976591	0	1.377274831	0	6.854616621	0	2.264593225	3.032293381	0	4.283428805	0	0
Ttc9c	4.597780654	2.478000905	5.444287467	12.65641816	4.781728984	21.41933183	31.81195076	10.48862952	7.55214566	1.684334542	12.78370767	9.055864764	24.61645882	12.69869323	10.58477383	5.918544897	12.36801399	7.123077633	10.32445672	15.20690761	13.99795109	13.39096129	19.30832742	10.15311352
Ttf1	10.97609224	10.07628877	12.48886152	15.86242633	9.934330511	23.17772037	25.73636048	11.26758281	18.93037234	6.755183274	15.58893371	17.43594561	20.56805011	22.50109707	18.58740663	3.896205887	10.22345367	17.78873199	9.119445482	11.55089846	19.49309346	12.6390774	25.62282681	12.14281755
Ttf2	1.003825392	1.262374387	0.37820419	0	0.098755481	0.53664125	0.385858192	0	3.231739583	0	0.792053166	0	0.895744718	1.840355384	1.645086696	0	2.476466253	0	0.563530135	1.207308177	0	1.800195091	0	1.369145326
Tti1	14.19959186	11.85393646	28.32021453	22.63935999	40.89775482	23.25767895	25.08426053	14.70304274	21.39827995	15.02996192	18.11706127	24.26803909	19.94967396	31.42052427	11.71779	10.22940767	22.08629034	23.15314966	40.97640953	15.07946958	27.5429521	14.48603436	26.3824368	25.27353222
Tti2	1.346240728	3.273101412	2.772767645	8.166547521	8.741172489	13.19441183	11.03954038	7.507120612	5.15966636	3.682388415	7.317589831	12.91203194	7.608186509	10.91956053	5.025331202	2.328122722	5.96463063	7.407932174	6.952956634	5.936823269	5.313041748	6.353316992	4.655842128	5.168492905
Ttk	11.33377481	7.908085018	1.322367837	25.04845601	14.81880322	12.89979166	7.869922586	7.784310646	13.11558386	38.43924853	12.30829106	8.766470193	7.17730902	11.21196007	8.18853294	13.97628407	10.6762574	14.53790361	9.359156214	6.595748837	16.88181942	13.80322832	10.74749697	9.308314081
Ttl	13.98886354	26.26217443	16.6396745	12.30099778	12.09100885	8.012564389	18.82001764	14.43634463	9.420813355	15.88635394	20.49858595	11.67994757	10.25364595	12.82318645	9.961543256	3.274058554	23.39297776	12.82268476	12.67715514	6.609628536	13.01334193	12.07180364	19.43803883	8.479910855
Ttll1	2.197864564	1.934768305	0.993688657	1.176410881	1.081120147	0.587485033	2.534496697	2.506925501	2.021673708	3.099857738	1.734191624	0	0.980611564	0.366312519	0.300158256	0.600138827	2.213140978	1.853847163	2.220917367	0	1.301106029	3.941507188	0.475068751	3.330809454
Ttll10	3.951773824	0	0	0	3.110176937	3.168904962	2.278520221	3.75622272	0.908745399	0	1.559043532	2.368884923	3.526291085	1.975896395	4.587334115	1.888343192	2.387544546	0.952350985	1.331074301	0.891155142	8.187887875	1.118976922	0.854176498	5.38993405
Ttll11	0	0	0	0	0	1.150560867	1.103041895	0	0	0	0.754739991	1.290136336	0	0	0	0	0	0	1.610947651	0.431412215	0	0	0.620266031	0
Ttll12	9.975215285	12.31638752	6.286596326	9.707730112	5.590738977	3.878336206	3.253388422	12.87198742	4.170707497	5.426059156	4.770176959	7.610435536	4.315731317	3.828888889	7.595835091	3.301559488	4.017819492	5.026461767	6.244750971	7.998176494	3.93679482	2.054227926	4.704314755	5.68039955
Ttll13	0.378602251	0	0	0	0	0	0	0	0	0	0	0.45390511	0	0.252402712	0	0	0	0	0.170032581	0	0.448254801	0	0	0.229504944
Ttll3	3.16553549	0.723793194	0.954125127	3.080651727	0.792712237	4.307630155	2.654821288	4.376568594	2.117652157	1.180735528	2.119275589	2.070082393	4.1086634	2.685921791	1.100428678	3.928939163	0.347731393	0.693520746	0.775451619	1.038330764	1.362875709	0.325944414	2.736923862	1.744469396
Ttll4	3.751304696	3.774003729	4.845780094	3.442101342	14.55111966	10.88663776	8.239746297	4.075055638	5.668814909	7.970589466	5.91981989	10.27983545	13.38962491	7.681279812	0.878243438	8.633504313	6.367580742	6.005403723	5.41521587	6.445316756	9.20013205	3.439545099	13.20519108	9.745730741
Ttll5	4.472683899	2.960360511	5.889125963	9.072045244	2.59379505	13.08801608	8.686711258	5.728142658	4.980266434	1.086588882	3.467189147	6.208964336	3.781056692	10.51478103	4.372228797	5.399389891	6.54232086	4.311547278	6.977622916	5.379329799	7.803948493	1.866386937	3.052961961	5.850693061
Ttll6	3.554562622	5.185303203	5.571186018	9.89344672	4.476093695	4.180562551	11.477175	10.81173527	6.539225313	2.005335293	2.991651842	3.835399069	8.881171979	9.715851126	4.660223759	5.047081425	5.941586312	9.594208399	4.789127281	5.771383098	7.15445982	7.78362581	7.068536986	4.094007403
Ttll7	0	0	0	0	0	0.200566907	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0.444196527	0	0.486564242	0.341140682
Ttll9	0	0	2.091065641	0.781761028	0	1.171205343	2.245667478	0	0.33586601	0.561804633	0	0	1.30329278	0.243425878	0	0.797621228	0	0.351982333	0	1.317459092	0.432312384	0.827132253	0.631395444	1.770739842
Ttn	0.371416357	0.730842406	0.8132746	0.420990903	0.692103437	1.448303785	0.571071604	0.581472783	0.492366306	1.182150328	1.160749157	0.772709053	0.584870126	0.881207744	0.41175659	0.220731659	0.398197778	0.547583558	0.696657647	0.341598081	0.62081915	0.181469053	0.292792085	0.450297852
Ttpa	0	0	2.812684619	0	0	0	1.14784281	0	0.686693624	0	0.392697175	0.89502416	0	0	5.913304451	0	0	0	0	0	0	0	0	0
Ttpal	9.322337548	1.267398208	5.164046673	5.933813365	4.659979205	8.889818841	6.973087973	4.214975192	6.720958813	3.230511199	1.855478959	7.551704508	8.993094774	6.046950673	8.258167903	1.100763146	8.473790438	5.161155939	8.486591898	3.787852665	4.474619562	5.422077763	0.871362008	1.832792078
Ttyh1	1.172420552	1.03207548	0.265034757	7.530482	0.461366911	5.014172667	5.858633398	3.566092928	5.122561352	0.751625625	0.308360205	2.108417252	0	2.344852357	0.480345852	0.640271567	0.413199341	0.282545489	1.053082446	3.70145689	2.429199759	0.663960844	5.068377522	2.665161577
Ttyh2	77.81941414	55.40033736	92.53025969	36.00511706	56.57511741	76.5053064	79.09155087	56.16596362	40.03686109	52.25677159	63.48365714	65.62448698	62.3789261	76.50080815	38.72788429	36.91565755	61.89135837	73.74437266	65.89992494	69.79890135	62.46513667	54.27879897	53.5980923	36.1795684
Ttyh3	0	0.615332986	0.368704429	2.095213541	0.192549866	1.831066489	0.752332353	1.860370506	0.675120965	1.882129947	2.059088838	1.173254083	0	1.14171858	0.668235534	0	0	0.412717799	0.439500274	0	0.579324582	0	0	0.296612229
Tub	0.191818343	1.543832242	0	0.82136885	1.056771742	0.820362874	0	0	0.529323927	0.098378065	0.807207188	0.229970439	0	0.895156564	0.838280725	0	1.58384304	0	0	0.461402662	1.362646307	0.579359201	0	0.116278384
Tuba1a	2.148823589	5.044260798	0.863570196	0	1.409329469	3.063341189	0	4.357312792	0	2.93885147	1.507108078	7.728654567	2.556616446	1.910074579	1.173843288	0	0.432751828	5.005903361	0.321683261	3.015140244	3.392198497	0.270425284	1.857874149	2.605191253
Tuba1b	36.47864201	59.08599084	16.27265901	17.18222654	12.91945497	6.240430003	25.8003759	25.51970983	30.1989128	19.83136784	18.42106749	13.12024052	11.71837097	14.1051426	13.55055033	19.52295404	35.85061687	18.98879338	14.41684701	17.11052104	7.774150172	12.11962329	15.13893865	11.49875602
Tuba1c	22.48058588	20.8768756	12.68305935	22.21435054	10.66114615	6.163095387	19.49823222	16.65619732	21.73887229	14.48595864	26.68275009	18.65901277	8.229796189	10.37570482	7.557247026	20.4614859	12.42123975	12.08557245	1.812132767	19.06495029	5.459775223	12.40468271	9.96755276	10.83212256
Tuba3a	0.755197334	4.938485567	0	0	0.891547986	3.229805058	6.96692664	2.297045942	2.083971805	0	0	1.81080766	2.695544577	3.020803832	0.412543555	0	0	6.187914728	0	5.449688303	2.682399507	0	2.61177625	4.120138454
Tuba3b	6.545204205	2.194936347	3.0687879	10.89925538	0	0	1.118176165	4.424048916	26.08887995	5.967725194	1.53019078	3.487567019	6.489433258	0	0.397273914	1.191468979	0.439379808	0	0	3.935982602	0	3.569372142	0	0
Tuba4a	38.30097495	20.38325732	32.45791469	26.14577482	25.99385671	25.52025825	52.06191186	21.94892851	15.82823787	34.16253792	25.69498146	39.26400799	21.79412783	35.89577198	21.22599886	13.64124615	25.93503698	21.40354333	15.70544488	22.36482532	17.08739442	8.382788635	16.31755873	16.82440041
Tubal3	0.368085522	0	0	0.788073698	0	0	0	0.559793657	0	0	0	0.441296634	0	0	0	1.206092952	0	0	0.165309454	0	0	0	0	0
Tubb2a	11.36042643	4.285938013	2.140093742	10.64120447	0	0.759155114	5.458511059	3.239478809	1.959323024	5.826433258	0	2.553746504	1.267157871	0.946706746	5.042284678	5.816298723	1.572915834	0	0	2.561862819	0	0	4.29722625	0
Tubb3	6.614003346	9.315634278	0	11.32850223	0.780815967	0.707164224	3.050810302	1.005874151	0.608379465	0	12.52482911	3.964754439	5.901881553	2.645614035	2.529133817	2.167187336	3.995984668	0	0	0	2.349240195	3.995325611	3.431082729	5.212146517
Tubb4b	644.5821642	607.2805842	863.0061771	430.0281746	789.2696013	593.2299021	801.6232879	331.4594224	392.434033	516.8854262	696.1139113	1098.980867	728.3504647	711.2992383	269.2434568	461.7014279	345.6884712	496.0580516	229.3495096	413.3205397	262.2598763	285.5761985	221.0750249	364.4022121
Tubb5	56.44107891	74.33752884	27.27102442	48.88976821	60.35830428	75.54813199	52.99605444	72.73211686	40.02722858	72.25699667	71.16370613	194.7364465	30.75672413	26.99993323	23.30067832	37.64651575	39.7399794	84.41497812	55.72697308	26.6864746	22.95505211	47.00993388	40.60374002	114.3949821
Tubb6	14.37559695	25.63821578	16.74095693	6.995057821	9.51410526	14.67163023	33.1548209	13.91266989	9.616860713	15.41591053	20.62335681	36.81992881	8.163141446	9.148151054	6.425176621	32.47322286	2.500316324	10.07831983	0.880386586	4.715355304	20.11492016	0	13.55907234	9.110451408
Tubd1	9.358974493	0	0	0	1.299851122	2.354481078	0.846464758	0.8372566	1.012790162	5.364646202	1.158361812	1.980078811	2.947519396	3.30318332	0	12.92791808	4.32396428	5.970309031	0.741736332	3.972743792	6.518101217	0.207848612	0.951973517	7.341940761
Tube1	0.389072303	0	0	3.332026177	1.07174478	1.66397263	1.794655565	1.183421757	3.220942424	2.194982912	0	2.798745742	0.694362712	0.518765561	0.21253951	0	0.078355316	1.969040124	1.747347452	1.637790416	0.921302118	0	0.672784288	3.066073216
Tubg1	38.24612177	87.28703001	42.90894604	56.10653712	50.72570041	81.78492696	63.16131691	56.01137382	57.33059537	63.93143516	46.19768645	57.74101791	40.44824628	49.57854393	76.22004977	87.80116824	50.20817728	94.04813716	87.15517143	91.1459522	65.40786964	63.37380393	71.64650905	78.99876821
Tubg2	0	1.290364005	0	0	5.047255342	0.685674709	0	0.975307351	4.129242951	3.289049444	0.67467894	3.075417849	0	2.565218335	0	1.050665104	0.645758918	0	0	1.54259607	1.518567194	0	0.554469663	0.388750636
Tubgcp2	14.77591931	14.86532796	0	18.19032475	3.052648745	5.924362843	3.407809498	19.10084912	12.23227275	8.904315089	2.331742903	3.100090975	5.274005532	5.41786308	8.878846627	5.648502747	3.570868893	12.73020836	2.156685541	4.887054357	10.05921553	0.836784363	6.707016012	3.358881106
Tubgcp3	19.36277121	22.30766723	12.33119786	14.04149069	17.08258716	13.69038155	12.9648987	9.974114668	8.330747249	14.89590573	4.599797934	13.47907856	11.14709993	8.119910766	19.27807325	11.42697877	11.19525461	18.13835185	15.84904954	16.71459278	8.13467606	23.34580216	13.50085764	10.41231665
Tubgcp4	2.667794249	0.447322832	2.41230231	6.663727342	2.974493496	2.852385388	6.152804702	4.733456161	0.817977228	1.596273353	3.274417218	3.731478992	3.17407473	1.482115029	4.372028103	1.214092789	0	0	1.79718401	9.35834594	2.632163387	1.846552046	5.382011808	5.390635043
Tubgcp5	7.739695575	7.163605984	4.4790226	5.965467404	9.868062919	26.81172524	5.236077846	6.591604532	11.10602415	13.65496099	3.908409049	8.907934015	7.735136475	10.31964363	7.103011518	5.579285736	7.544099173	12.08659139	5.005360086	9.86710408	3.298892303	13.44155449	10.17145298	23.08329675
Tubgcp6	1.1466364	1.730361994	3.505453247	2.104248528	2.771782578	7.53098896	2.518588544	2.989428483	2.109433585	0.420054683	1.550976036	2.749397918	2.923369819	4.258955639	1.968610166	0.805102152	2.012313625	0.434235499	2.501241101	3.644679783	2.327290991	0.618437008	1.274634658	2.681021529
Tufm	162.8905826	151.6177706	169.5196314	157.8985702	178.1681136	98.73715811	167.6257448	112.1603454	103.8209656	132.2197876	119.4181723	172.992254	194.5661368	158.188464	153.7928476	120.1260436	158.0817831	169.0770015	166.4711782	200.9231381	113.133256	173.8419122	156.9149145	110.4051807
Tuft1	4.444589612	13.86159944	12.05680737	7.612718153	25.1858829	12.83072811	8.88391835	9.463220079	0.817658204	0.683850335	17.76847507	17.05153672	23.79627593	15.704292	12.13978595	15.5343267	13.42644615	17.24497218	25.54998159	15.76934475	13.15568401	10.90718827	4.611353777	11.85477174
Tug1	3.243784682	1.202309952	3.807924101	5.117343274	3.291982505	13.87291997	3.674988569	5.192872399	9.422362406	10.50721953	1.257278102	2.865552257	3.960936177	11.15412016	28.25858454	10.90850093	1.306532335	5.554399862	6.133909438	1.745329014	20.01130311	5.092057454	11.95635952	9.624766877
Tulp1	13.05310451	10.84824699	4.9606904	10.93569996	4.019957902	6.674742798	10.47120747	7.76797334	7.308431	5.239219896	9.553023712	14.28851692	18.23117076	9.458816779	2.480192127	12.70722236	17.25842163	7.795891573	10.45006017	7.508248352	8.73516453	21.85515733	14.22982327	5.848490026
Tulp2	0	0	0.178526531	0	0	0.63328688	1.821395062	0	0	0	2.492524898	0	1.057062569	1.579484748	0	0	0	0	0	0.7123683	0	0	0	1.795243973
Tulp3	1.013271586	0.339800954	0.203607022	1.446281072	0.797478311	1.444509731	1.557956772	1.02733916	0.93204311	0.692903481	0.710672481	0.404936094	1.808347703	2.026552897	2.952119615	1.475622913	0.680209601	0	1.213510536	0.203111531	1.199686087	0.127518265	0.584050142	2.86643104
Tulp4	2.773012941	0.581206742	2.054711314	2.473766773	2.50072747	2.594273864	2.487128531	2.987231042	3.082114642	4.799917974	4.132895891	1.800801676	3.093057462	2.927083263	4.67069741	2.14536092	1.372874424	1.837763177	1.764284126	2.153933634	3.009574465	2.573714993	3.49642509	3.922270437
Tusc2	31.56006485	26.9193548	8.271765096	5.875680116	5.939717048	0	9.494062884	27.1289285	22.08809369	22.51998887	15.87952948	11.51569014	8.571052788	3.659155514	30.7328804	16.11125251	20.44936934	17.19564022	20.02822063	6.188726407	4.873860152	16.05977776	2.965962042	11.64519967
Tusc3	3.017456602	6.071430284	8.79176198	4.30693057	9.895159689	15.05579472	4.639493513	3.05934892	7.401502684	7.221974587	15.87252174	4.823492955	14.36037693	0.670549129	7.142865763	1.647865746	6.076859297	3.635934008	1.35515817	9.677645954	13.09948497	19.74653538	6.957052712	7.316609504
Tut1	21.13426604	32.5185806	24.60601963	32.82742481	37.01739659	15.95053909	23.57481304	34.66242326	15.62827292	11.47674933	14.38685371	27.32508759	20.70766354	31.49435151	18.33628586	6.789206874	29.12598149	12.28363945	13.0275872	20.43434943	14.2284224	22.05991795	19.34756359	25.37156289
Twf1	24.14878739	20.0529424	26.45747576	22.15831031	22.02270468	39.34430541	15.32348917	13.40793365	16.92412218	45.0192653	31.45460784	29.87101738	8.893121083	21.21014786	51.30151861	23.23584929	13.58643748	20.59987556	13.94404425	19.13210873	24.50700821	29.08831886	27.17591403	23.23612111
Twf2	15.01345565	5.394393438	8.619449075	4.591987769	18.56813679	2.293181853	10.99235916	4.349112078	3.945688147	2.199990287	5.264950647	11.14260159	2.551804747	3.336339489	0.390544682	3.513861776	4.031415398	5.341066925	10.91664638	6.878778461	6.771628366	5.398326558	7.41751009	2.166906778
Twistnb	37.75759199	40.69935221	44.93091819	50.39331156	52.29327911	63.43877751	61.07002842	41.76195574	88.40559908	57.08835954	80.47723676	69.95880859	63.8840585	81.07296755	71.78896901	40.43629022	38.90880872	44.43307444	59.01974287	37.44960612	49.92910408	54.61392206	87.33660654	45.77655836
Twsg1	0.844768552	0	0	1.205770283	0.33243042	0.301073377	0	1.284745117	0	4.04373472	0.296245237	0.337596832	0	0.563181737	1.8458954	1.384011779	0.680512141	0	2.149880694	1.862683802	1.000183063	0	2.921549563	2.389754962
Txk	7.298843573	4.650572151	1.906620663	1.041791703	7.276280192	4.682320932	6.733406683	4.440105456	7.161317286	2.745134478	1.023829612	0.583370785	0.868398114	1.297578418	0.797431542	11.95793269	2.057880917	2.579826105	0.874121381	2.048286989	1.728326582	4.960144714	12.20046333	5.309384224
Txlna	27.8679721	40.78050963	34.77890215	25.14827902	37.06861208	39.15371652	36.12016352	21.36628758	24.15099257	34.37329205	23.74548073	57.43349049	34.11569034	55.88975497	31.45352788	32.82776363	19.66636076	47.12296865	31.23747307	39.19551739	31.63149685	40.17258317	22.70075895	46.91029101
Txlng	25.44402049	12.94956711	35.18759333	51.27136681	32.04045949	48.00803617	47.40602867	43.70360695	108.4858682	80.29280722	52.59181704	42.70666435	55.02500748	73.0396564	35.32075028	25.82882748	17.36190786	21.56964287	31.72690944	23.401308	100.6530429	86.23014871	71.17296095	40.64654932
Txn1	103.0079103	111.8126193	50.32987348	92.85922619	24.32119155	5.796593521	38.34461194	118.7295183	66.82391416	98.43020291	52.47345945	28.59904505	5.805295099	19.51738194	30.80063524	67.50448319	63.76288685	31.61821129	115.897184	54.77170081	14.121519	92.10798383	106.8728404	31.5498328
Txn2	173.3389949	229.8342618	201.2147186	175.0925175	176.6509842	116.9021894	69.70459013	150.0596327	134.0959455	177.3451868	112.2219478	120.4264781	134.8455636	115.5598845	96.14710476	162.6249826	272.2883278	237.573592	247.1162282	142.7259339	103.1405626	120.4824797	113.7467265	121.780837
Txndc11	6.890382928	14.24926822	2.076832657	9.834905615	6.176148512	1.637143377	7.062876923	1.746511081	4.577457719	9.816326607	7.651724904	4.589366408	4.099002452	2.04160474	8.364504182	0.62715213	4.856792518	3.597828149	5.329439077	6.215335644	4.53223699	5.780942246	9.929048609	1.160245013
Txndc12	26.83499474	10.798949	22.10814265	11.49078258	6.688009502	3.825569727	4.126017386	8.162266074	18.10143798	13.30412755	6.58738723	4.289652683	12.77104165	1.192672156	3.420484746	15.63187349	13.51075664	21.77241425	16.06901315	11.83403665	6.35438125	13.1708151	17.78785681	5.42236955
Txndc15	67.86841797	73.15616545	62.71749197	46.30655031	73.66531932	15.15080838	40.13506005	35.16148956	39.78913182	62.3479359	66.69298458	59.90775094	55.90256027	52.70393282	24.44482554	92.04825637	35.4467551	55.17847129	53.92636719	39.91593525	45.91678109	68.14115423	50.2963495	67.81510609
Txndc16	0.848753309	0	0	0.605728939	0	0	1.305001527	1.721073647	0.52047558	0	0	0.67837854	1.51473812	0.943063758	0	0.15450446	0	1.431806982	0.127060097	0	0.334966969	0	0	0.171501956
Txndc17	28.37160439	50.34717468	21.85382033	62.43113293	23.25978408	12.63946015	42.41104547	27.56693413	26.09720708	54.97034282	43.11413053	15.11761416	9.845448604	15.23667548	25.40052919	41.31744155	26.98164752	23.36100173	21.23643439	27.01383357	32.65812125	31.8370602	49.06021196	34.39717248
Txndc2	0	1.466097722	0	1.2480185	0	1.246489983	0.896256803	0	0.536183027	1.793751671	3.679502228	0	2.080601926	0	0	0	0	0	0	0	1.380303787	0	0	0
Txndc5	0.870915381	3.504741058	0	1.864635971	5.826233726	7.449408991	7.364922641	2.649019737	2.002747072	0.446667242	0	8.353102818	1.554289937	0.29030652	6.422721453	10.70136735	0	3.253213862	5.475867759	9.165242891	3.093420601	3.452494903	1.50598791	3.69558209
Txndc9	51.82221286	50.38961283	48.8023792	49.9017319	52.20191925	42.15243458	36.59910287	62.59750067	65.9139968	94.86732121	52.17164821	41.02330383	22.12563515	32.06876409	72.87210278	63.37183962	67.81216123	36.6298464	64.47586636	49.80192201	69.28248057	70.39718522	35.80153668	41.63497323
Txnip	0	1.227941898	1.839441515	0	0	0.435003198	1.876667672	0.618750861	0.748473986	1.251975908	0	1.951095151	0.726093675	2.44112441	0	0	1.80259187	0	0	0	0.96340375	1.843255809	2.462352064	1.233148662
Txnl1	92.66430708	57.59333925	122.3279424	69.6289915	94.14265759	52.39594816	64.38823796	117.8901808	145.0649677	170.4496514	82.02043912	61.95680533	62.01543936	80.7846554	38.93843464	107.7788803	111.611174	93.62042058	88.03406968	92.6947667	106.0197957	137.752927	102.8432844	71.02540994
Txnl4a	115.1759247	108.1207939	99.68400523	89.86732505	88.73218585	76.96576604	99.14482063	92.82374912	93.63263069	75.18995272	102.8241917	78.03694944	102.0513032	102.0636626	71.3359744	79.73089923	113.6487666	96.41517918	111.466341	105.7212864	68.90282477	93.7815156	105.3666987	78.42290105
Txnl4b	16.49744554	13.0863099	4.398750584	13.58505662	9.488334193	3.39210456	5.853614867	10.61488463	8.754770192	12.0407412	2.002624403	0.760720701	3.397196631	5.07616145	7.279004844	4.158200201	10.98955115	5.046174337	11.11365517	7.631384233	12.02001739	16.52951962	9.326266166	6.923484328
Txnrd1	15.02822024	6.846410064	4.529660965	5.463768478	4.35170362	2.425367421	9.591441926	11.21203042	7.30297559	8.14381409	1.193236602	2.719590703	2.530216948	4.725878102	4.491992657	13.3171388	5.824652248	5.330049466	3.565649645	6.65007063	4.364322064	4.924445093	11.27729762	10.3131607
Txnrd2	16.15170864	11.43479263	21.45654616	12.80774891	7.29758937	2.55841251	11.95714785	13.64662333	7.703585012	1.840831768	12.58692363	9.323520701	25.62253081	10.76785744	0	5.553725658	6.626062767	24.94053505	23.37345511	4.676576354	3.541330583	6.775537428	6.723781456	14.14256449
Txnrd3	0.401831021	0.808524978	0	0	0	0	0.617835702	0.611114656	1.47847365	0	0	0.481754013	1.434265432	1.339443166	8.12184213	6.80277252	0	0	1.804647633	0	0	0	0.347423339	2.679445941
Tyk2	12.16064527	17.17497528	9.092873155	12.51732079	5.705687564	10.25163191	7.910528443	14.22631778	11.18579243	11.87398821	10.0872324	15.98122299	16.2769848	6.859884096	2.044008122	11.23871717	9.701941352	4.790459329	9.767539584	16.73517303	8.583348145	7.504814953	11.92946087	10.63220625
Tymp	0	0	0	0	1.322207284	2.394975839	0	0	0	0.287205939	0	0	0.999404611	0	0	0	0	0.134955388	0	0.336755923	0	0.211423404	0	1.018392945
