Symbol	X8cell_WT_male_XK113	X8cell_WT_male_XK114	X8cell_WT_male_XK120	X8cell_WT_male_XK18	X8cell_WT_male_XK21	X8cell_WT_male_XK23	X8cell_Xist_female_XK112	X8cell_Xist_female_XK115	X8cell_Xist_female_XK116	X8cell_Xist_female_XK117	X8cell_Xist_female_XK121	X8cell_Xist_female_XK14	X8cell_Xist_female_XK16	X8cell_Xist_female_XK17	X8cell_Xist_female_XK19	X8cell_Xist_female_XK20	X8cell_Xist_female_XK22	X8cell_Xist_female_XK24
Tm2d1	81.59999582	22.7827749	19.48082076	81.06393846	63.2266275	29.06445617	66.78369966	28.5348265	48.36993818	27.56073552	32.45564257	79.1641523	72.52406759	83.78295839	111.0297984	43.50885786	45.87597294	26.56465416
Tm2d2	22.68082111	4.04680527	17.80609369	0	22.72026237	7.399716643	37.90407695	6.935865631	22.91131162	29.85646741	17.70340421	11.812174	0	9.759414231	14.63494904	47.54432893	0	0
Tm2d3	93.58643589	96.47777428	108.91925	76.20244721	108.5473308	56.04475968	146.5559771	107.775607	102.4156188	141.488823	82.90417706	90.14886438	52.89617614	66.96568801	203.2966867	108.3690372	50.95535097	99.23474197
Tm4sf5	0	1.77229318	0	6.637209455	0	0.904380395	7.504128532	6.075106922	0	7.225990372	1.809076075	0	4.534603818	0	0	0	2.108797637	5.37287159
Tm7sf2	0	2.336694862	0.811700865	0	1.579147277	3.27906685	0	0	2.48050965	0	1.022224963	0	0	0	0	0.150289664	0	0
Tm7sf3	0	4.695613723	2.174828949	14.6805688	1.410361608	6.18996772	4.016537834	9.836280456	2.215382713	3.646656632	9.814378163	6.574410119	0.812557001	9.695800544	4.891736298	3.355652381	0	6.326750966
Tm9sf1	26.64864728	14.42277538	12.883009	0	15.06673937	11.91582278	13.74690405	11.77112331	8.748824577	18.8014427	23.93595006	15.40188127	32.08889651	15.6862071	8.555150168	9.453016801	22.18116979	0
Tm9sf2	14.59786557	35.55294205	46.26376825	51.5787697	79.26794877	82.0000848	56.91258338	65.77067096	41.93454672	69.35555049	87.47651726	102.7505867	74.07863136	131.2929381	29.10119804	75.06070536	62.25596831	34.21652384
Tm9sf3	2.910069295	5.906201636	2.34473746	12.98081769	9.766584618	5.27426433	14.18183027	7.230504454	5.374033847	5.242068908	9.555823506	4.745379974	13.79759876	8.81746556	35.78720026	8.718928664	6.597347519	5.968399837
Tm9sf4	6.885545219	8.872841336	9.554729902	9.744076539	24.07745048	17.77124891	14.51522119	17.48835337	10.36082452	14.98733745	10.02738389	12.4598668	19.79033016	14.9786337	9.329266852	9.359091105	15.23299815	0
Tmbim1	0.967922572	26.94131252	24.43644965	9.771341509	8.947905005	24.44059622	23.04508152	7.695837049	28.59944907	36.17912955	26.30004645	31.32760882	14.56901682	26.11643415	7.417594913	11.74446361	8.268579487	63.52507337
Tmbim4	67.76715825	87.68245032	68.34561468	58.87703865	103.6148525	107.4931092	112.7772242	100.7975274	54.48525405	94.66865038	110.0846461	54.81065527	95.63807396	135.3088501	114.0058237	89.95673427	65.43387293	45.38347599
Tmbim6	120.7964262	72.12784319	75.80787998	146.6958899	79.73421814	57.56834537	86.13818606	65.50842195	68.05959193	72.1733583	78.65898917	82.02760997	63.91590515	103.8953351	72.99355113	53.68622408	146.1815599	42.98488955
Tmc2	0.694941921	1.074618066	1.493166144	0.815762306	1.173142347	0.548364979	0.206821724	0.460450035	3.42227031	0.938878013	0.8618666	0.057378484	0.17931695	0.533561771	2.231007237	0.967629911	0.09133252	0
Tmc4	10.00289804	6.629101727	0.511724458	0	1.99109874	3.476718112	0	5.049641303	3.127599124	5.577239555	0.859261563	4.719417035	2.94978676	0	0	7.011339564	16.15114011	0
Tmc6	0	10.44266258	12.21888631	22.64124408	26.5716102	17.45872698	13.96283458	12.245862	7.001285826	6.082400565	15.54828879	0	31.48769142	25.10591417	4.637814109	26.08801993	28.49435193	13.32964326
Tmc8	0	0.594217968	2.889800226	0.060144236	2.038764182	0	0	0	3.784739105	0.346106338	1.819651829	1.840215604	1.718680204	0	0.159180886	0.076436869	0.60603587	0
Tmcc1	0	0.302148251	1.049576482	2.385409371	1.413643415	0.539639465	2.093459692	0	0.641488682	0.175988325	0.969317358	0	8.23497181	4.67206748	3.763727544	0.116599972	0.051359571	0
Tmcc3	1.138529403	2.053982162	2.038555917	5.99926754	0.701671342	0.636360378	0.225891888	0.251453101	2.491882338	2.221804041	0.085575973	1.692066077	1.730017293	3.954437868	0.235811522	1.396553117	1.945201226	1.779096553
Tmco1	50.95288072	31.28450019	24.14964286	35.37863024	24.09365725	22.17237922	23.63814211	46.668268	32.79994432	31.49459371	21.40183555	40.58487679	29.08766219	33.69627093	43.86874374	24.19525872	50.02654079	36.29750644
Tmco2	4.662586688	4.806636579	3.339375743	0	1.998980483	1.532981373	0	2.059537291	0	0	0	0	0	6.477798221	8.691409233	0	6.536308989	0
Tmco3	3.697771706	8.386430334	8.209943298	4.591447863	7.1340187	4.571280788	12.3255345	1.633363459	14.56786409	7.993201036	5.781107245	1.953982328	8.184416438	2.757954915	12.61149464	1.912388735	3.175059315	3.46694229
Tmco4	0.672767375	2.600821569	0	0.789732563	0	0.26543374	0.600667067	0	3.313070836	0.302973278	2.123840064	3.443952672	0.115730145	0.590327567	0	1.338220432	4.509330116	1.57692649
Tmco6	0	0	0	6.649069557	1.484779925	0.728736269	0	0	0	0.554532909	1.665973245	0	1.376838026	0	0	0	3.074811195	0
Tmed1	48.84689281	36.02391483	51.66937263	49.98807081	53.76461	57.66793452	67.98996445	48.79593699	39.47463373	21.65922755	71.67914307	100.3928229	71.48753	85.55769872	35.95475524	68.61183047	73.08567082	63.41216974
Tmed10	111.2395859	49.00697249	64.00880572	117.9058324	54.46817882	75.27312438	127.3308562	66.35495046	37.45668061	73.07378644	88.47116426	71.48805884	76.43316344	92.3248206	156.0935176	116.9388705	71.22382426	57.94198588
Tmed2	261.4023157	149.6129521	178.1003214	417.6332917	229.7807823	192.0921132	254.6049777	162.7013604	154.1771763	198.7474025	228.8857444	269.5527896	313.5989249	282.8654668	199.9250679	433.0771322	279.2993789	259.9381673
Tmed3	12.6601202	1.305125264	0	0	0.814161802	3.496447998	9.54504127	14.53964884	2.770901641	0	3.616004994	0	15.68021089	0	0	0	0	0
Tmed4	13.06576343	22.33089406	28.07336125	35.08751809	30.7354013	23.87564244	67.12784069	17.31405473	24.83409938	12.38741207	32.87349668	52.12240344	31.70279539	53.40139498	26.77686995	53.62039273	29.10140739	16.11861477
Tmed5	122.1437776	61.2695596	58.88910335	78.14754963	85.25510537	68.64225502	85.82434391	101.4576058	41.07819207	51.78621847	71.81150802	99.61920615	51.14457878	66.33178486	83.48453985	109.8058919	72.82447566	86.5876
Tmed6	68.6277292	44.05062422	23.64842973	14.5918419	20.19335108	20.9458901	47.78516483	48.04473319	21.2553521	26.82384276	24.52629209	22.66523273	45.88519204	17.32693494	15.82328102	9.014767649	51.39343356	0
Tmed7	0	3.504026927	5.216565381	6.941258126	11.97028543	12.13329	10.59751639	13.72706663	3.188302815	9.038468755	16.3508614	2.40550819	5.290161704	13.4922854	1.944386227	4.958122207	5.5307503	22.76310747
Tmed9	175.5908938	85.74430132	52.95131433	162.4841095	97.44392689	77.02581651	93.5136373	106.1364304	45.51077044	90.17370086	90.47606766	204.8770165	75.11588277	143.7688679	121.0680894	111.6753712	103.4415381	104.6987899
Tmeff1	0.915206068	12.02938553	0.983215053	15.04049224	0	5.77736862	5.447491117	0	1.502323412	6.594445408	2.992373115	8.236561614	8.265321829	6.12331894	7.203163257	0	0	0
Tmem101	14.18104834	31.79669394	24.37574781	43.72485958	12.19761782	16.50522914	4.642465304	36.64434339	13.96703213	15.32706442	16.30825015	15.57257894	23.2966397	24.57556885	0	28.77207894	21.99212909	9.971858756
Tmem104	0	4.541355717	1.314614082	0.689485302	1.96734966	1.834608719	2.330753098	2.918805477	0	3.306429798	1.545202955	4.647581843	0.126299455	6.066598336	0	0	0	0
Tmem106a	7.284658471	17.27234878	10.95637426	0	2.03003809	2.87409024	1.156260174	10.94034086	11.16067641	1.749634473	11.71738136	0	6.68327755	5.43320714	2.414070496	9.273675671	3.701884472	0
Tmem106b	2.756001174	1.988803182	2.368639749	7.505549721	2.658542154	1.631029672	6.014900788	1.947789954	3.016009349	1.654845824	3.148694911	3.337423983	5.657476312	0	7.002074585	4.678006734	5.602128359	1.722640513
Tmem107	8.833728138	15.02596391	6.643113879	10.50779234	7.101121381	7.319046876	3.154807899	2.341197332	8.700412109	3.978170871	5.975773596	0	6.686183323	0.19378144	0	1.932855772	18.11113047	0
Tmem109	0	5.374761587	1.244692151	0	5.494994238	0.799947667	13.44759354	0	0	2.608805678	0.783758797	0	0	15.5035198	0	0	0	0
Tmem11	110.9331512	76.62147714	51.64319171	143.8782276	81.80341443	85.78446074	56.34530057	115.6421329	89.83516187	87.92521139	54.69816855	89.76106317	47.45265282	93.44600183	19.45335812	63.84436238	101.083521	90.14049954
Tmem110	0	0.462275508	0.321162541	0	0.144188099	0	1.067638307	0	0.981453658	1.077022183	2.696398644	0	0.0514253	0	2.848222153	0	4.557536742	0
Tmem115	8.212891939	2.381239114	3.30869705	0	4.621437194	9.518427107	10.38801774	5.441643775	1.685196956	3.236261191	13.77374182	0	6.622454199	6.53088851	0	0	0	4.812631879
Tmem116	0	8.336251517	0	17.96003881	2.476338676	1.215397499	5.500802194	0	0	1.387287706	0	0	0	2.196234175	0	0	0.809718498	14.44121241
Tmem120a	144.273858	162.2521925	169.0852929	209.3866515	152.5268642	175.5952194	161.3403648	172.644984	140.661201	182.7094816	203.4755585	300.1848352	250.4375884	193.5365601	46.7244478	250.8024042	308.6644697	159.8618484
Tmem120b	7.810250496	18.58049301	14.19952836	10.24948321	13.81244465	19.19984993	13.94645589	7.961329636	15.77924203	9.198985439	31.70051509	9.226460303	49.60716659	4.876312	7.092792207	5.855721652	46.58547776	8.449273871
Tmem123	26.08719959	14.45005589	10.03907105	19.92756667	18.1536333	19.5863742	20.16274003	0	7.669701267	9.117912192	10.7112792	1.800284937	20.69630003	15.88670213	0.241932762	6.195913972	27.22332838	12.77695073
Tmem126a	0	18.04684961	4.70171898	6.393190957	22.0468497	4.028979242	6.078290675	0	19.15756539	19.70908415	15.78977253	12.28588709	13.55130497	56.32310692	6.345207814	0.580361394	28.75901291	0
Tmem126b	10.37091981	2.004623956	0	25.76824672	9.795758044	5.881882358	2.314867745	0	8.512004113	1.167606996	16.36982991	0	0	0	0	16.24540611	0	0
Tmem127	1.015647907	2.35580893	3.27336218	0	4.857838251	2.454372495	7.556676498	5.720000979	0.833600039	2.973007043	4.007837249	0.503147119	0.087356406	0.222798021	0	5.808229398	0	4.761235901
Tmem128	78.27415882	65.29716116	55.32283777	43.68456017	76.49969343	44.29171729	42.29914093	75.06396514	67.625323	40.81566649	47.37659398	83.84598948	51.02451421	34.11535654	48.63628942	16.1843269	46.83363284	24.14078249
Tmem129	2.489898862	2.310141511	12.30464721	12.93819374	4.003083131	16.60196966	0	0	4.904644081	5.382231179	18.75240718	10.03233651	41.71788068	0	2.681673008	3.367854754	22.51371045	14.00681765
Tmem131	0	0.263895212	0.366678552	3.418926101	1.31698256	0.134662628	1.320525756	2.261465046	0	0.922245477	1.26989752	0	2.289823779	0	3.428612379	0.678920018	0	0
Tmem134	6.629663471	1.139080982	0	4.727011847	6.276792129	0.581259648	5.261479225	7.809135463	2.418374273	6.634655441	3.654268934	0	1.90073603	0	0	5.714474711	8.906636597	10.35968978
Tmem135	0	0.93581687	1.300303904	9.093065844	0	1.790761344	0.900539758	2.405860783	1.986825764	1.635218896	0.477619597	0	4.216206178	0.199133649	0	0	0	0
Tmem138	25.56296165	9.411687637	28.77028622	12.95551395	4.696950874	15.84882311	23.91021346	12.90463889	7.992753317	12.06018468	13.99880296	0	19.68345363	17.08991876	16.13587861	0	6.399245864	0
Tmem139	0	4.519579381	0	0	0	1.53752552	0	3.873079282	15.99247503	0.877486687	1.757478314	0	4.357386255	7.907532973	0	0	0	0
Tmem144	0	1.507841056	0	9.462273278	4.076018887	2.500659143	3.192201273	9.691147331	0	1.317378574	4.067714997	0	0	11.55079424	22.51881718	0	0	0
Tmem145	1.458833694	3.759760335	2.08965288	1.97884482	0.938163817	1.822633467	2.026096892	0.644389605	3.192927565	1.751918591	3.618489538	2.730197131	3.178701166	0.106672551	0	0.096726899	2.172903198	0
Tmem147	51.49615712	21.89843819	15.21378039	49.76977105	55.8845163	44.44409706	57.47165887	46.06197861	12.67974806	16.23350372	64.44610211	65.05292287	17.71684521	51.96378811	25.33140074	17.66959741	43.99112912	18.10558687
Tmem14c	61.03809211	54.45333561	61.79072836	1.286025282	34.15773649	38.90165672	58.68870576	79.32896316	57.80473381	31.71671945	53.7306996	57.56846029	68.85469512	36.82152696	43.27512981	57.90446072	72.50574109	38.51874853
Tmem150c	9.786441277	6.165372803	5.451533608	0.226921101	1.223751472	5.076689335	9.276990791	2.881882541	7.139812726	13.38487397	2.942336788	0	12.59487825	0	0.675653934	5.551552987	3.90617606	5.097518456
Tmem151a	0.283261498	0.876038454	0.912932	0.133003375	1.138519461	0.111758034	0	0.750726141	0	0.510254616	0.319364326	0.046775464	0.097453876	0.310688875	0.176006851	0.169033014	0.148910208	0
Tmem159	41.97429504	46.53682658	56.15405263	187.914634	52.71337035	77.95954499	104.6497404	113.3431536	78.00156852	148.3680113	119.6495845	134.440839	82.14978429	110.4925018	134.0140611	83.01964851	129.2724764	66.82770829
Tmem160	76.78298175	10.60114018	38.29833751	13.30523335	10.58110651	27.31866854	40.80605309	47.24047867	27.00864127	43.22294854	30.60842562	25.13219862	7.311731149	33.08550606	16.47121781	22.09147425	57.30348005	0
Tmem161a	0	1.154299165	0	0	1.800184077	1.69344776	7.331187694	0.989183241	0	9.412612709	3.029801042	1.047761023	3.788055599	0	0	4.305994655	0	0
Tmem161b	2.848603884	15.10257116	12.24113483	25.85913036	11.58031014	23.36082736	14.04881376	3.774818349	2.672012944	15.76056843	11.83729806	0.739192013	5.390217892	39.72484245	20.81861077	19.42710098	13.37060202	3.815404079
Tmem164	0	1.047422852	0.363844698	0	1.82408105	2.104544847	2.519846436	1.795189953	2.223775586	1.830235909	3.398406174	0	0.495207168	1.151559204	0	4.378874646	0.890211805	0
Tmem165	0	8.202464478	2.532712193	0	5.116852337	4.418155809	0	3.12406606	9.674772607	6.370109053	8.771401855	0	1.622175279	0	9.033347392	0	0.77459226	2.762948207
Tmem167	15.61082968	17.10560514	11.43973307	20.92191449	12.61547817	12.80766297	16.73769238	11.37080275	13.91577618	9.683933015	13.54422068	16.4742977	12.91121856	20.43346318	24.30332362	6.55997909	14.34795109	7.754352558
Tmem167b	0	9.653552235	11.31761545	6.595369881	10.85226891	19.47346666	25.08204464	7.23858323	6.404807564	10.89413203	13.37315814	4.896724742	16.04135376	17.46062798	7.273188127	17.30729269	24.30618585	16.46192325
Tmem168	0	3.419497065	2.903597488	0	4.85883457	7.803711114	7.604927572	0	8.873221526	1.549107435	5.097189469	0	10.01714635	6.467902959	8.396896759	7.233334484	14.40210222	0
Tmem17	0	3.783910621	0	0	2.491612444	0	4.369524079	0	0	0	0	12.1223566	0	12.52507048	0	6.165386659	0	0
Tmem170	0	0	4.325032968	3.060515133	0	2.722915756	13.00837328	0	3.776298273	2.07200665	2.464019873	0.284913854	0.09893349	0.252324778	0.119119408	0	0.151171068	0
Tmem170b	0	0.241002211	0	0	0	0.799373885	0.556601394	0.826112866	1.535009947	0.280746787	0.702868768	0.128681455	2.359280866	0	0.387362358	0.186007041	3.031475384	0
Tmem175	0	8.337017611	7.722776324	9.901029639	7.165531681	0.921761138	0.855758978	0.47629698	8.260121071	1.942381274	5.51126884	0	1.483906881	0	0.744448404	0	6.235405411	23.58948125
Tmem177	6.110084742	4.199236574	0.364673627	0	8.73187708	1.071410554	0	0	2.228841903	2.140139919	1.377767971	0	1.109455541	0	3.585631668	0	0	0
Tmem18	0	5.841737154	3.652653893	5.67624952	2.186511614	2.757397124	1.798887533	1.501832974	6.201274125	2.722047952	0.340741654	0	0	0	0	0	0	0
Tmem181a	0	2.77365305	0	0	0.576752395	1.415362577	1.779397179	0.792299257	0	0.538511092	0.269639864	3.949260697	0	3.278939569	4.581922594	4.638233353	0	0
Tmem181b-ps	3.084302744	5.50313965	3.823266177	3.082092013	8.200965977	3.650643794	0.706092001	0.314396457	4.673469774	4.70116753	5.938345715	0.861919858	1.591694915	4.52794404	4.176892941	2.642800673	1.309603628	2.224437282
Tmem181c-ps	0	3.417524549	0	0.691814836	0.266489549	0.272487913	0.32886955	0	0.906965086	1.244100408	0.560644272	0.13685726	0.14256695	0.727219349	0.858278154	1.758444806	0.145228868	0
Tmem183a	20.80483748	16.35833875	17.42608289	24.50468622	21.08959103	30.74650769	18.68013292	23.36395254	20.83815964	18.4208518	31.01028614	20.08916885	31.54258147	14.69718183	30.45573894	52.81654956	70.07143932	13.22448672
Tmem184b	0	1.000281245	2.779752427	0	0	1.467491344	1.540118473	6.000376953	0	0	4.375892098	0	0	0	0	0	0	0
Tmem184c	0	10.95293044	21.93317427	47.40935558	31.01484927	22.84976754	6.200024845	4.969152054	9.575211189	27.39479412	21.79679387	56.00550848	43.72070844	43.14057512	63.94620267	42.84785231	12.70400622	15.62580104
Tmem185b	19.34836179	1.83178712	25.0282082	2.842888397	21.83833201	18.46110423	18.80250644	8.372055476	1.296351156	19.20486588	9.972292145	14.08420795	36.00025385	22.69434021	12.18583121	15.00182934	7.265292213	14.80862134
Tmem186	22.13189602	17.41194915	21.69085828	0.911567608	18.29044569	29.56598001	23.80447621	12.86316289	29.31879665	26.22855882	19.26173027	16.86281487	29.25495604	35.68830639	1.930082075	11.12164405	3.878236496	34.58389375
Tmem189	31.55199838	26.42801888	21.18539258	19.13605619	19.65673941	11.8001692	8.216418807	16.55019937	8.632173583	14.20909031	12.59892266	0	5.992983435	13.55444181	0	4.445568275	22.9796919	12.32599953
Tmem19	0	4.594179728	6.383545787	7.207554122	3.642127161	5.05501754	5.084144002	5.905512711	1.219233557	10.36915724	5.61068673	8.217651583	34.43362191	7.739343505	0.53843239	7.608732674	1.659465453	0
Tmem191c	50.79393679	39.27240568	37.51579936	36.14754017	44.14900308	37.10577058	39.20916848	26.29274347	31.26710602	40.03034439	58.52056408	8.518748859	17.74830268	43.00282669	22.52025157	35.36247491	42.34819119	44.64673125
Tmem192	223.2948376	75.19654232	113.0138467	133.11618	173.7548543	123.9256151	154.1751258	124.9348976	87.96997501	125.1392649	137.625887	158.8000006	137.9396435	95.57159523	86.94754062	181.4155082	160.1664178	139.5705986
Tmem194	42.72212279	24.67414157	21.75029301	83.54247699	29.12931671	16.11096812	9.803978485	19.5531136	19.7149673	16.22602628	24.64459922	17.08446357	30.72456765	16.14651942	46.26847989	39.55484132	22.63935872	11.26050932
Tmem199	26.62615897	19.29991642	16.98407	61.3385223	63.00751505	9.848520688	21.29632361	65.05408148	43.70720801	42.71720189	37.52471382	33.25098129	34.06568086	110.4287274	56.69897536	38.72907581	35.43076128	7.801265525
Tmem2	0	1.036739673	0.360133667	0.026233604	0.997054106	0.958877894	0.598594869	1.110549957	0	0.603856145	2.759026112	0	2.075956124	0.03676819	3.228552246	1.066883042	0	0
Tmem201	17.59789936	27.45976083	29.21774496	7.812258377	16.94987351	33.48457085	29.6146206	49.18357859	49.37084247	48.41465274	27.77715233	20.42105602	27.38248127	10.87922575	4.672055869	12.21974386	16.35779167	71.24727717
Tmem203	23.22961223	17.01517796	2.62692687	9.185090853	6.486571379	2.894215161	0	0	20.06933136	11.01178589	4.962376542	5.8548654	11.9879463	4.291177631	19.49843948	10.94368558	0	5.731454923
Tmem205	0	3.136090472	2.178776007	7.141991584	6.847233738	0	6.639315171	20.15617939	0	8.219868488	0.685966751	0	0	0	0	11.09375023	7.729615399	0
Tmem206	10.3666027	33.70476682	49.11678394	21.00956621	14.91455077	9.96292033	5.695764023	7.396991807	71.55833714	20.82862013	12.70681068	8.647063177	5.16692152	9.562772986	60.50486697	5.551673036	8.174564716	4.984348049
Tmem208	480.150169	220.736257	246.2972738	33.4001508	181.7447262	137.3855928	233.4422154	391.6974181	189.3509044	168.8284386	199.6319617	178.8147532	193.2199139	167.639699	120.0548407	110.9958014	146.2941918	141.947801
Tmem209	13.79183003	25.38915442	27.86950949	26.2117877	26.44985126	37.18310963	22.86841723	35.2469563	34.49825469	32.23803059	29.54434407	23.37116891	52.53359583	22.25867127	16.66324043	74.13635016	34.784405	12.31513324
Tmem214	7.687134533	8.133170185	25.6443987	7.915434392	17.56254893	14.76535245	37.08593572	12.86726122	10.62613692	8.381236893	19.79700375	3.741359717	12.45791851	3.816343756	3.603297386	20.68267644	21.16269068	34.13971629
Tmem216	39.76386658	47.29888276	43.81407225	68.77888497	37.21026478	25.94626922	9.103175164	12.15991406	6.694660169	52.34416253	12.87481148	23.40288289	41.21672087	44.95605653	65.88694412	53.13589818	42.34362305	38.23758978
Tmem219	7.102542009	10.98296091	3.815166037	0	12.56086068	7.239114792	5.63676835	6.274607255	27.20414874	4.264734027	5.872379208	0	0	4.933831484	19.85950182	0	4.667246586	0
Tmem222	71.63247497	27.98357652	12.15086619	54.16925924	21.94208174	46.70648753	26.47987939	17.98551391	22.27939538	29.88191507	30.60467044	12.7003907	14.13820984	21.33753331	0	3.149694122	5.3512722	21.20870364
Tmem229b	56.7055765	93.3574784	128.5065301	20.62055988	50.39142896	66.50569353	57.59721338	155.5202832	96.32468375	59.20454296	53.62732546	25.34306693	138.8446482	38.80300894	27.75518283	64.92707011	55.39330036	62.1590105
Tmem231	2.322410688	28.13139417	29.93986898	10.11714797	12.88163588	19.31832647	26.72534991	27.1848935	33.03966681	17.43119554	32.55558125	9.843262118	31.56077701	16.5573387	10.4220198	11.08697318	20.65336099	12.7017141
Tmem29	25.57224715	20.71323395	11.77393776	10.92724424	14.61804398	10.80994093	11.11383168	16.67454656	14.65870378	13.52693699	17.66503505	22.38748813	12.35899578	21.45920045	60.11116648	22.84954271	27.95352376	38.05702724
Tmem30a	5.190418678	10.85892747	20.00842633	34.31087342	36.66797898	19.15322006	23.2616801	16.58827863	14.03317837	27.2243841	39.44908572	4.840110323	20.64085077	7.434377311	16.63144517	38.20030662	20.94599058	24.33206191
Tmem33	23.03867847	21.59982313	23.38647233	18.8527966	20.94069973	11.16528069	23.53899822	15.38501104	11.31571456	16.01213776	22.04811466	6.140988189	15.72772668	24.91129625	15.14187509	42.25454911	21.9817212	14.45703679
Tmem37	438.4161034	400.9878669	208.9375493	279.8047062	189.0210982	116.3989591	126.8799421	329.0682916	183.974791	173.1892973	51.78318263	84.37176088	103.0129154	146.3087984	180.2434759	171.1347079	296.0359093	149.3785095
Tmem38a	9.596564394	0.82442073	0	4.589441369	2.914305635	3.996576056	10.15478878	0	3.500642913	2.88113711	1.081968549	0.176077487	4.585586129	4.444214619	0	0	0	0
Tmem38b	5.858790333	9.059695125	22.23935537	12.04305814	14.38020515	27.81538708	16.50641218	5.693422032	6.411523545	15.83064501	10.56882712	1.67695189	22.37394184	4.112691039	29.2850546	13.59619797	11.49851211	5.493061657
Tmem39a	22.09034197	28.85865939	18.41266226	28.91146135	33.67829039	44.70464187	28.56423716	23.72118053	21.256801	31.21657395	30.65995495	30.88065446	34.3310674	17.87954115	6.626351992	29.84924847	19.2212931	24.99648848
Tmem39b	16.66939141	30.55002608	35.15292581	21.16186574	50.32419561	62.84444433	27.19351449	43.3606561	26.34959063	23.35472026	52.06626604	48.93592205	29.09967355	29.38893608	3.836171417	30.3330211	27.10062946	75.24988663
Tmem41a	18.08996719	8.900589368	4.416871154	13.38450448	5.552355834	3.568609176	6.362621523	3.268890314	5.3990784	3.703006734	6.304096698	0.271566161	5.516470236	0	3.235858108	7.196652101	0	11.56412759
Tmem41b	1320.333579	709.5294206	781.8711388	1544.131515	1418.40259	1031.859547	1078.300235	947.6512117	748.1296613	788.4396099	1228.281817	1710.069222	1466.646366	1893.536229	1504.834258	1635.794693	1701.643113	1165.248021
Tmem42	0	4.960724929	2.297618334	0	8.768016189	3.164249589	0	0	3.510692605	2.889408317	8.921725141	0	0	0	0.88592922	1.914359544	0	0
Tmem43	1.568374189	13.33883814	7.582140503	17.24447094	6.492916563	1.624314789	7.701605599	0.519581513	1.287253955	0.353149905	6.719425421	0	0	9.633317362	0	6.941325903	3.81327693	0
Tmem45b	0.709502609	1.097133873	0.762225765	0.777330837	2.281376139	3.359127183	2.533861582	0	0	0	0.639945278	0.117161401	0.488197512	0	5.878070066	5.36290776	0.372984616	0
Tmem47	0	0.846636869	0	0	2.112592309	1.080072128	0	0	1.797488375	0.493129461	0	0	0.047091566	0	6.860688405	0.054453311	0	0
Tmem5	22.70614301	21.3176774	21.77985449	28.17683259	30.89915378	16.31724063	14.48052247	10.74606177	23.96085918	10.95584794	3.474303783	25.97871261	50.91664459	20.99111438	52.23558908	22.0987973	26.644175	11.40468026
Tmem50a	123.369945	34.68584736	53.67223851	56.01250261	24.09651508	40.42790785	33.37830894	39.18194531	73.64126186	33.97778971	40.69360058	69.36681834	6.66483146	76.49239469	75.38986876	12.77695261	16.61585208	28.67819234
Tmem50b	282.6355691	316.5122597	403.0500281	624.0336396	397.9651223	427.1945807	314.908135	356.5400144	338.4690024	466.0958911	369.1223517	220.4883178	540.608163	392.5225346	205.4083913	343.0210084	468.3479026	379.5708901
Tmem52	0	0	8.681342001	6.865887042	7.980692097	2.049570757	0	0	7.579904489	0	3.644316473	0	12.31210927	0	0	8.496179038	0	0
Tmem55a	4.411052406	15.91565915	15.26958851	35.59356991	32.77977294	11.50556309	18.37883154	25.32959876	3.218134888	24.72049338	23.54009235	30.10739678	20.48743344	23.11566108	7.816479685	19.10814434	28.59957698	4.595219123
Tmem55b	29.22542531	12.55347512	10.46572245	10.16487836	9.919386989	16.73539004	41.0728562	18.28821236	18.65653208	18.27964458	20.5024241	0	7.890206346	7.212428367	0	2.583693876	6.828341682	15.2228109
Tmem56	0	1.388609651	4.244796328	2.78287438	5.341819129	13.10893715	4.169143032	9.281820183	2.358517372	26.20528951	26.56667717	9.994590556	19.80360028	4.294367392	7.737286056	8.895423501	25.11441738	2.525819576
Tmem57	0	0.451761007	7.218726361	0	9.816627327	8.356652184	0.173892462	3.484252499	4.79565199	2.894444323	3.162082551	4.052406094	3.166104456	9.677166496	18.45541116	8.542464528	5.298575576	4.10866651
Tmem59	549.3245833	236.143144	240.2566218	805.0584898	469.7414789	393.1989992	346.35459	229.2182303	204.3432283	286.1680726	421.2152772	810.1836061	498.8709045	731.5902009	577.4233045	429.5847063	528.2871727	339.2843135
Tmem60	31.56685337	46.86063322	6.782517399	49.60424748	32.88661705	18.43249874	4.50941468	20.07874322	24.87236456	17.05893611	20.49994196	5.838212169	24.5443368	43.20997679	51.52028785	37.17198331	63.05968721	17.75779593
Tmem62	17.54570741	13.26437149	13.40410975	31.18409386	22.37893874	17.38313155	17.17385249	15.50042546	10.24054089	8.779459442	32.9699651	28.65160387	21.32883148	0	11.14443937	36.83958358	54.52264652	3.655652338
Tmem63a	6.555068101	8.002404369	0.741281618	0.863967587	6.988871484	2.654296429	0.205353092	2.743082394	5.663281526	2.175159189	5.912430519	0	2.730002299	0	0	0	1.632311495	4.852006607
Tmem63b	3.452167468	3.202939481	1.112609434	0	1.332036114	4.562762537	0.205479971	5.032091577	3.400068371	3.109290177	3.502944207	5.586611737	14.78675158	0	0	0	1.088880019	0
Tmem64	5.729373772	5.168084149	11.54085689	8.294739438	8.86585851	21.94537667	19.89305985	14.86817852	36.0519106	21.93135601	5.975135295	16.32025023	7.843517234	7.540958597	21.85440331	21.27338803	1.50596224	15.66752771
