Symbol	E4.5_WT_male_XK164	E4.5_WT_male_XK165	E4.5_WT_male_XK166	E4.5_WT_male_XK167	E4.5_WT_male_XK169	E4.5_WT_male_XK173	E4.5_WT_male_XK73	E4.5_WT_male_XK75	E4.5_WT_male_XK76	E4.5_WT_male_XK82	E4.5_WT_male_XK83	E4.5_WT_male_XK84	E4.5_Xist_female_XK162	E4.5_Xist_female_XK170	E4.5_Xist_female_XK171	E4.5_Xist_female_XK172	E4.5_Xist_female_XK74	E4.5_Xist_female_XK77	E4.5_Xist_female_XK78	E4.5_Xist_female_XK79	E4.5_Xist_female_XK80	E4.5_Xist_female_XK81
Trim71	0	4.803215935	7.402256976	6.866844397	2.836283449	5.059795019	2.75662849	2.035102561	2.534949063	4.28195963	44.39212462	7.344927466	8.201165014	4.022789672	1.393071453	8.648400144	4.303360594	7.954170228	3.670671251	0.717025643	2.467500857	5.143211416
Trim8	6.037550542	18.31538786	20.43733253	20.37372745	11.55386386	14.41006863	7.360081826	13.36674954	13.70561939	17.14897748	6.887392484	15.87392704	17.05499566	7.701852596	6.216781691	14.03681451	13.88766081	18.20339923	18.09329992	21.39373547	9.328782506	21.20855452
Triml1	0	4.271881885	3.206328104	9.52181924	4.548566384	6.311220597	23.20932181	2.570169527	2.075004251	0	7.948216389	2.698486649	4.717659254	0	1.675558375	8.303448309	1.575303046	0	7.131938721	0.251540347	4.709005312	3.474936914
Triml2	27.4466997	26.09785601	13.56232711	36.4546586	8.317334237	45.76387805	45.52915512	38.17391836	21.30774158	26.52071248	40.21401521	17.8657475	23.97760962	12.32753921	46.48617987	53.36329419	19.64505389	24.12974106	43.97029553	16.81222292	34.93187308	24.27044188
Trio	0.90008729	3.941065251	3.149354449	1.009214179	2.781283959	1.015548239	3.319686902	5.468313679	4.817586505	4.350861303	4.437836263	1.519761768	1.26520971	3.566888245	2.651230707	1.053479761	5.323173292	1.026306287	6.120593376	10.28083927	2.808070489	7.096998502
Triobp	10.09341446	5.766279725	5.239572274	5.985814433	6.037022408	5.6597845	5.858666995	2.800002278	3.544428521	4.310742193	3.228984571	4.391765317	7.48707204	6.7497169	2.60452294	6.52989985	3.390485486	5.338424486	4.169107002	7.940298958	8.280289847	5.6252459
Trip10	15.84509831	30.22295605	23.93114768	21.58545941	39.19853842	15.43784127	6.793253718	17.40981392	30.34238461	13.56708771	13.117553	23.24367738	20.55113664	29.53324303	18.07576197	16.34496147	22.65895621	16.80148569	17.29628932	17.98544182	16.47013656	18.10655931
Trip11	0.466875866	5.093250407	6.439508211	2.993651565	3.327832183	4.526891325	1.849722798	5.735403806	3.146801688	1.723940323	13.24296794	5.333547329	3.281325521	2.686161015	4.246497588	4.352366388	3.565550991	1.829938489	2.27358813	3.175462818	1.510012559	2.14737703
Trip12	35.18063791	35.86462852	32.39540108	23.08497043	25.42276488	21.51626935	25.01304553	37.51721713	34.04688543	21.92726088	53.94595767	26.7928801	30.45085073	16.39545122	27.08662811	22.60361415	41.55232495	19.60040428	33.33223713	39.08511839	32.13456698	35.21948024
Trip13	45.48157645	24.48014655	27.58274278	30.66260754	14.66195362	12.87578088	7.365601076	25.63493107	17.65891513	12.25845523	24.77256978	49.30296332	19.24938161	17.41519477	14.12928581	22.41319646	17.85466987	10.40974272	10.99345551	20.11657032	30.96856162	20.5046157
Trip4	9.457463094	9.882098543	8.33395722	6.274086072	6.109635384	10.59654115	95.2562302	14.31061844	9.18839398	10.86453091	11.08171599	6.641241983	6.536169526	11.62951475	8.079114198	5.815829516	9.35899813	25.5363547	13.91910843	6.952305458	11.16200645	9.114123628
Trip6	13.36299532	8.381950062	17.13229766	7.671362262	31.07756294	9.950930203	8.132054045	11.70692748	17.1373119	18.94767136	4.428976	11.42470081	7.062680306	0	8.219121575	11.24576506	6.439449005	6.704229192	6.663680118	0.528806411	5.823302023	7.305265104
Trit1	1.644836102	5.117682685	2.820849812	6.711044815	3.882518417	4.252947343	6.951148674	3.848804941	3.995099422	2.699360661	7.829758446	7.071677615	3.082756721	0	3.010959683	4.447666535	2.830801977	14.32666753	4.984005528	5.198174728	2.239949103	1.921360867
Trmt1	18.24702951	28.6811466	30.52685437	38.98848798	21.36432084	34.7174875	31.64532163	38.42713054	36.37563001	40.6805753	23.58338547	38.50596704	26.85883523	15.73011033	27.65131216	37.56829708	33.03300151	29.68752909	30.17860621	32.57021739	34.69473264	28.95576963
Trmt11	38.28421686	13.02832425	11.57718	16.90203703	12.66329365	8.661541621	9.100730258	17.6925381	11.39097289	11.78038067	20.57718396	12.34470895	18.72289011	2.483407869	9.417173148	17.0309094	15.78567769	25.00941793	12.42907695	12.82226652	7.168660057	11.94874287
Trmt112	101.5504773	104.3179942	83.70201848	92.39828771	108.8548627	48.08330615	171.0463047	105.4577526	69.08063711	59.24207326	104.887765	67.32053054	97.89669354	76.5121057	95.61669119	60.68523455	70.91238195	51.45106124	76.70980601	55.91410427	71.50473182	75.23072651
Trmt12	5.599460395	4.036794587	1.883708064	3.190213861	0.814405789	2.82500801	2.308640232	1.278278792	1.4595533	1.344781902	2.143225744	4.462474393	0.70390109	0.862801295	3.250034593	2.144286052	2.115396057	0	0.709416707	0.788155697	1.983839644	2.39298453
Trmt2a	31.51171309	11.87020383	18.48291346	19.3267728	15.76070844	10.3002752	10.36005437	10.61214285	9.824647863	12.06945407	13.17632382	20.2889067	13.78370486	14.51937195	12.20055739	17.96202382	13.27243654	9.608667247	11.5402495	9.852679716	8.067897265	12.61779691
Trmt2b	1.292956117	8.930740792	9.477198156	5.885841098	20.47042417	11.23286239	2.622762529	12.1985323	7.989247108	4.583273997	9.690667664	8.080954612	9.450722597	7.911592436	20.59137503	7.714144714	25.18935648	4.865081107	18.93965157	21.10574242	11.6914233	16.31149818
Trmt5	1.127327586	15.15251094	18.65875477	16.62166793	9.831607688	13.99132188	11.4339246	18.99266477	12.81447888	19.98076789	13.69293958	22.84892954	16.48015761	17.85573299	21.35860062	18.23088532	15.32724454	10.60465253	10.54051259	18.12326347	12.89570059	18.66635467
Trmt6	49.17279004	15.9429729	23.22550758	22.92907612	20.44032181	17.59644395	27.06839739	22.29404339	17.89086746	19.7091617	31.2855326	24.04635487	22.50849676	22.40013988	16.85461202	19.06554177	18.60198278	23.01309879	20.27460121	23.76253491	21.44296745	19.99084002
Trmt61a	0.618663293	5.846842037	7.923570787	9.798092161	11.75934343	7.198371211	2.941310135	9.988648067	9.241328898	15.99091048	2.475712026	6.041617937	2.60887632	0	2.972801885	4.85673887	9.050240818	12.12437667	7.833179259	7.459365408	2.738124749	7.317044437
Trmt61b	0.127776553	1.371579507	1.174927814	1.504316369	0.71433343	1.982301885	0	0.538179244	0.186211878	3.77452197	2.406234839	2.118930518	1.347070477	0.778404554	0.350852631	2.808662808	2.199064807	0	1.493388414	1.422121147	1.044041925	0.503745589
Trmu	1.609185963	9.474334531	8.211381664	6.939554677	11.34897238	7.681419806	3.138687526	4.866037335	3.607855136	3.656568158	13.520032	6.294989414	9.917806387	10.55711177	5.438215779	8.162676286	6.391032095	3.881395848	10.60928019	7.041474846	7.079909302	7.482720937
Trnau1ap	1.665052868	31.860594	40.46334047	40.32556799	40.21254706	61.99517578	71.77317316	39.2727969	44.1627011	24.59284779	78.38895575	46.14226433	48.21399683	129.8351242	42.97634239	48.363771	27.50971691	73.09389704	40.21796319	36.23961814	40.36115172	28.88289975
Trnt1	46.46621966	13.00167122	11.97710923	16.36315227	10.22431353	13.19667489	18.19888896	13.43547224	8.987524974	9.422973044	26.53130579	17.55443891	12.48016326	17.77724871	11.8245466	10.51760493	12.90125269	11.66941278	7.87063659	11.30829873	8.543256316	9.78121439
Troap	10.79418651	7.982809583	6.653319478	10.79949056	1.485410028	3.864438914	2.10538616	4.662953441	1.936077602	2.452772992	0.469088367	3.059846217	3.968289699	7.98080319	6.155791471	4.693204371	3.286709062	0	1.940877704	3.080425697	7.689020147	1.091152368
Trove2	0.970962596	0.54378313	0.821958633	1.318515389	0.337751919	1.338963085	1.641332009	0.787622033	0.440224526	0.63738344	2.43796844	0.779236158	0.545934297	0.584200156	2.606851142	1.287342132	1.782452988	2.706294353	2.017444439	0.533657846	0.470138145	1.361037394
Trp53	44.01604694	24.25611734	53.51926031	51.2159939	27.70412957	46.87804378	20.43171323	15.27242063	23.19225079	26.77829358	28.35682707	47.28812145	43.04087283	37.77035398	24.61462228	44.75447169	42.8167218	34.74140181	28.25286217	13.9505246	23.86680958	21.70762354
Trp53bp1	10.24814021	6.172158051	6.250177579	6.908056245	2.837323863	6.813761052	4.330908478	6.371816122	4.622695986	4.324718143	11.44147347	4.675759298	4.458789886	3.633541626	5.828926652	5.861484203	4.325336034	3.825523077	5.133220062	5.310694916	4.519081741	3.719568757
Trp53bp2	0	3.85805351	3.110639632	3.427536571	4.332587546	1.335899097	4.912728302	1.813430063	2.384321655	1.271849794	5.270177391	2.729018725	4.236439036	5.712060472	1.300442904	3.17719077	0.815088151	4.05015219	1.341885241	2.129746645	4.573357561	1.471083133
Trp53i11	165.8866778	154.9720637	99.9480744	33.68108431	247.5141186	51.53649802	20.61016452	133.7651049	158.2143415	119.0101673	34.34036989	32.45409453	31.09715401	60.08966052	89.27499231	33.84688138	129.9141731	26.59528936	137.1286239	157.5056452	45.81639278	111.2740953
Trp53i13	0	3.342728464	2.804461273	2.084914524	4.004136953	6.410555328	3.492536632	1.933794381	3.211677779	4.06880205	0.778150981	1.218204075	5.227540702	4.102231256	0.378206807	2.59511984	2.13346313	0	7.512494423	1.703329583	7.878083557	1.086040088
Trp53inp1	0	3.234287492	5.188878124	4.875835913	6.431237277	8.600926781	6.589509723	9.729514271	14.94701826	6.141418343	10.17930396	1.123679216	6.283103862	2.392315777	5.04261813	8.432546404	9.660698238	5.432524576	9.989384191	33.59430196	22.6497493	16.02832497
Trp53inp2	0.239134436	8.660557016	3.706688618	9.840267365	13.68963548	5.193842573	3.638132974	4.163114228	7.666921439	2.825614438	2.656935272	6.133443853	6.252201281	6.927835708	2.363840616	6.157527612	21.07166928	11.99740049	7.080371859	16.08732875	8.727551786	10.55893779
Trp53rk	2.600772586	1.512265763	1.288137896	1.888288524	0.762732636	1.984323267	4.324319093	1.316890749	2.858160335	5.037827873	0.883185787	2.639580188	2.57702651	1.038931073	2.458472803	2.40988015	1.687668873	5.347583675	4.650834979	1.054497263	1.741844249	1.904979448
Trpc2	2.585348614	1.705874021	3.074060423	3.648486079	1.295818782	3.457639808	2.260509377	2.002606491	3.76769141	2.6334914	3.483582165	4.04091077	2.506276588	2.775815761	1.591138708	3.359330681	2.454866944	1.397707105	1.736566721	1.763940837	2.792315398	1.991630965
Trpc4ap	35.41803828	63.15355924	39.10573976	36.64466784	52.88881832	24.64395472	12.68037612	43.61304971	41.1552706	52.13868293	17.89317383	36.29413914	38.29013431	20.86752727	39.41771162	32.4231741	49.71602119	14.7585283	45.84145172	45.39996507	35.8939742	41.13187222
Trpm1	0	0	0.307361067	0.138892623	0.738684519	0	0.348998174	0.618361521	0.401166043	0.813165121	1.062695046	0.020288549	1.896015657	0	0.075586028	0.47542393	0	1.726326756	0.643457041	0.204250026	0	0.506447955
Trpm3	0.087765171	0.06553664	0.11528802	0.186971116	0.039252019	0	0.222539651	0.295724951	0	0	0.09916543	0.142307541	0.246734618	0.047525192	0.144592919	0.440953286	0.302091886	0	0	0.130240594	0.09561537	0.184535965
Trpm4	0	1.530743699	1.310005961	1.888474338	1.387607413	2.062854789	4.495458223	1.866829063	4.004761697	1.309301201	0.417335783	5.651424237	3.73816024	3.12013803	1.217032978	1.530988249	4.805694805	2.779609748	3.108147617	3.288690049	6.639524568	1.514401247
Trpm6	14.36642098	17.80771165	10.138307	7.260038644	12.28161841	4.484466932	7.696029024	15.50279787	12.1322374	5.123352528	9.79831839	4.878774128	7.842010069	6.261146548	9.921464491	3.948497363	21.59080275	0.906394483	10.36049206	19.08870094	5.825985985	14.58687488
Trpm7	15.6946089	22.04797261	28.07079673	16.25400076	23.90782513	33.09084697	31.04862622	25.95349634	22.02786179	17.11345545	37.21703556	22.57184103	19.47008597	28.6973507	34.63485081	37.00391489	20.48469648	20.64283306	18.26100164	22.9906821	29.19067673	26.09242344
Trps1	0	0.154930043	1.005382279	0.858159398	0	0.572228882	0.233817146	0.207140806	0	0	0.468858467	0.122333863	1.244343479	0.024966797	0.658321553	0.83972977	1.110902788	0	0.143698258	0.04561357	0	0.242359465
Trpt1	6.414237753	7.061716169	6.157257039	8.482756347	5.884508959	7.654561695	8.340568251	4.618117351	6.711115149	4.858377273	0.464577902	6.909368131	6.01079175	23.15556982	14.90280286	6.455663063	15.8509514	5.157099379	10.25181557	13.83032153	2.687677857	9.509812562
Trpv5	165.645223	158.2622703	53.85115402	15.2542088	147.4216607	16.84003573	3.66985003	51.00248802	122.9668041	57.717522	127.1456802	26.34772381	6.408428742	4.016600765	31.99135013	4.317547457	40.10290703	18.15298981	78.93897986	75.52982651	10.64320431	40.89219402
Trpv6	0	1.499503166	1.688213511	0.900625266	0.431088515	0	0	0.360869279	0	0	0	4.025662431	0.541956633	0.434957766	0.352889685	2.623186368	0	0	0.500686348	0	5.600552765	0
Trrap	2.578856731	1.942594573	2.813075748	2.553328935	0.944275965	1.637750616	5.353580519	2.837203099	1.890104294	0.890988073	2.584397666	1.711728399	3.518982281	0.959556717	1.366528252	4.475208865	2.829075017	1.891542703	1.645089353	3.319663204	4.928989208	3.052043083
Trub1	8.002668484	8.348558325	10.45430506	14.99334465	7.763503063	17.80119492	21.63461238	16.02699753	9.518644544	15.64405079	4.044600444	11.53614178	10.54590828	8.284588545	14.38002014	13.81202993	13.16515968	24.90891096	13.29609981	12.51604979	14.10340918	9.897937828
Trub2	10.29863639	9.408311294	10.31409326	11.91577572	12.90320219	12.46441568	12.96414413	13.1257795	19.79838517	19.41842096	12.10403379	21.10229596	9.856205105	0.197757196	13.23665098	19.03658755	8.799247087	18.32211705	7.398340503	13.36796332	19.49540242	10.7502229
Tsc1	6.257847131	5.019721759	3.419767413	4.988328975	4.045074302	6.067692922	14.56592418	6.0402119	3.562387818	2.888389555	6.145441559	3.170886395	3.779684561	2.250274941	6.040891894	7.100306773	4.585622959	9.96445134	2.856976015	5.259895914	6.324906446	2.891121397
Tsc2	3.397552973	16.34222804	14.3741205	10.96510601	17.11169638	20.41880586	14.74626578	18.47847964	20.07298612	20.79609937	13.3438483	6.722681749	15.1878343	8.453082589	17.22942123	16.24352789	11.11507952	0.959772521	17.6483996	7.948871386	15.92289904	12.87158622
Tsc22d1	0.145853468	11.91233213	13.43543129	12.04039634	8.724696858	6.222545502	9.245746201	12.08156778	18.91746678	15.07980047	13.56159318	15.42594193	11.17354931	11.89639837	8.610508316	16.77431483	8.283570281	27.440566	12.21674688	13.52760587	11.61951892	21.27544113
Tsc22d2	1.74746629	2.963829405	3.247243983	2.269955137	4.765459175	5.289730708	0.810534325	4.487874829	1.73915862	1.259029018	3.752264184	2.308847876	2.096866983	4.15431222	3.335365097	3.446296025	4.474470463	4.677545795	4.317165055	5.850471204	4.411172718	3.416595928
Tsc22d3	0.302493527	0.847050535	2.533134517	0.720731885	6.087912403	0	0	6.157984776	2.424571458	8.935664952	3.133037685	3.176976343	5.633909309	13.92312397	8.51360549	2.255953253	6.507481769	2.371270775	7.070785977	1.870376375	3.295502109	4.173920948
Tsc22d4	24.47444167	22.8446639	12.7664035	9.302281798	15.9020746	23.90312683	9.767002443	13.97740488	7.081623058	28.00873625	3.571079861	14.67523448	15.24374651	14.19965179	22.78055744	14.32860341	14.07436107	5.574540179	18.00767729	21.98502246	18.39980028	12.14859835
Tsen15	24.76545507	31.95944614	31.76764456	31.40209795	42.3715835	41.25709578	35.82318272	39.20341033	58.13363753	39.27903604	74.80743915	45.2032271	37.84887243	87.97889204	47.46428613	48.27832264	34.89849799	20.84707311	44.03209124	22.60974409	47.08026512	31.88979548
Tsen2	0	4.553891374	8.359226314	11.11893473	4.98060327	4.936199875	8.067877745	4.467130425	4.018670659	3.13302345	7.190220338	11.80355514	11.33037633	0	9.027928675	9.824835042	4.928371987	3.325660479	4.131932429	3.410115753	6.066213156	4.460069928
Tsen34	58.33252085	41.102977	52.28556315	56.04291549	71.10418515	46.1352144	30.45194706	25.3718525	61.67348719	43.92327465	22.1852658	74.60481705	55.94969196	90.89089016	38.94357561	47.9481914	54.32960049	39.45102649	42.77718057	43.56464734	50.77777764	33.36816906
Tsen54	0	23.9565249	23.49972661	18.66782437	25.60298523	37.00481144	15.72527016	16.07442064	20.30058854	19.72915071	8.44470069	23.69804346	24.1407052	32.54931011	17.29087877	15.57949226	11.49435116	8.975235836	11.89460143	13.68675418	22.34825036	12.03676073
Tsfm	9.088648749	48.07274991	31.31321311	40.76223846	28.88146918	29.68413078	8.086110237	22.83385074	24.63125507	23.55077797	31.07789939	32.20016201	31.15423927	20.50641564	31.96103934	28.53972048	34.85098406	29.99858486	21.12047766	28.78857955	26.4910892	33.94519535
Tsg101	115.8484164	66.62508653	67.05009041	60.45594577	114.6017756	74.88545728	40.36434395	75.84400674	83.51633222	51.57517533	94.86518463	67.44375406	54.28086174	109.0030754	86.85709262	72.40152983	78.47852511	74.06855833	83.22325387	59.69277613	62.37799067	69.6417278
Tsga10	0	0.568188211	1.526542241	1.023788419	1.237477619	0	0.701588976	0.310772132	0.483877042	0	0.6252672	0.652575203	1.322374185	2.022707128	1.519501468	0.868856299	1.809539283	5.205636785	0.431179302	0.547470167	0.150720758	0.145444192
Tshz1	0	0.211446969	0.680163627	1.12484285	0.289468449	0	3.282287609	1.272166623	0.18864602	0.955965532	0.914133333	0.882503015	0.773318237	3.417179034	1.332896024	0.406482479	1.225295914	2.029488025	2.521516384	0.080039498	0.705126354	0.255165249
Tsix	0.305865494	1.305131897	1.951521498	1.028846193	0.293132181	0	2.215887153	0.858845419	2.03769245	0	2.180545546	1.996674012	3.623784343	2.721021442	2.759521941	3.979063219	3.308811167	5.480466038	3.745031557	1.40491067	1.666118925	1.837474234
Tsku	0	0.689942828	1.412311189	1.393859125	2.253977092	0	2.555788414	0.377366161	0.979274966	0	0.379626514	0.693361153	1.511284783	0.54580986	1.47608714	2.215583563	5.782362371	2.10704346	2.094299466	0.830981504	2.56225289	1.942718852
Tsn	16.59245181	33.80676516	29.68455978	29.57223063	33.36588224	25.93332254	40.03143419	32.85656009	39.87991765	21.94662823	42.32229781	25.00571976	32.1999637	53.05437073	25.1600243	25.27374033	34.09672053	44.65074	36.66230062	30.47205619	24.28196224	24.8963701
Tsnax	23.21394285	61.99280984	31.37238729	47.33641195	56.13417925	39.06569002	20.95083769	33.58574613	44.2660135	25.56997892	64.23960171	46.63005996	34.06869502	22.15806932	41.0538665	47.07304267	41.30604321	22.20723346	29.43055711	40.87136128	31.93439403	40.74383935
Tspan1	106.7238909	153.0787778	121.1320175	56.83463593	285.4046556	11.84754754	24.20499766	103.19653	158.5918666	129.7144828	99.14075146	114.4696698	7.111702872	33.72888937	104.3221403	6.89442543	121.4090738	35.91915793	150.9893222	46.98355087	27.81948851	76.77328132
Tspan13	0.19568484	1.278577926	2.056407347	0.329114606	0	9.10745562	7.442753572	0	2.566586493	2.890267083	6.817352553	2.163373332	2.475583498	0.132455158	0	3.226018709	0.336778256	9.203933993	2.287066499	0	0	0.771466854
Tspan14	27.96428048	22.69748767	36.98333065	22.91958899	33.64579698	25.93565007	11.5609169	19.63035601	34.55147859	38.16063054	20.24879173	38.36449028	21.36307245	16.66527682	39.85316046	23.0267974	26.67920345	19.06210562	19.53890051	24.0568474	10.55532289	22.1690784
Tspan15	10.80367591	10.81499085	7.747143899	9.304585711	13.07160825	5.66784374	2.646771173	12.45674705	13.3865937	27.75137443	10.46737185	6.962461507	6.38261049	3.744714897	22.06965238	3.851407396	14.73098919	3.27307722	21.95964488	12.13394351	6.254597901	11.93408933
Tspan17	6.045982458	2.708819704	2.462014202	1.152429903	5.948799866	0	0	0.679065071	6.696327528	7.14393779	0.113855424	1.960661358	2.379593649	0	6.308470103	1.328970432	6.451273186	0	7.537324555	3.289746826	1.976030507	4.131512398
Tspan3	7.835089725	27.42503697	31.59117132	42.39991649	37.23168638	67.52896533	24.83357163	15.58354186	29.18001517	32.14565414	28.99711297	59.83197455	50.01924332	12.2273194	44.52165665	87.82031629	35.39648545	51.18324196	47.48209315	19.10921028	55.42409375	45.47549466
Tspan31	115.1098636	57.13684318	36.20019929	73.28313658	35.72083808	58.64363274	20.09736407	29.44581059	42.29350856	32.41856928	19.63330903	52.57501937	68.21839606	41.43391333	52.90189167	58.20154705	35.67601411	34.4118569	31.35341391	46.74607551	39.18935075	33.01008171
Tspan33	36.49687093	21.33639151	9.777677639	7.645908533	10.95347724	28.31028637	26.78859389	27.77753975	31.91266657	31.2086879	4.792970454	15.0776851	22.6808436	42.38686747	31.11914185	11.76215878	23.47184562	12.04639447	32.17887387	82.42793556	15.69527038	21.20411499
Tspan4	0	2.798308012	3.701803546	3.630329177	1.877117103	5.581146322	3.040666055	4.714070586	1.398072609	3.542373232	2.822801785	3.712067357	1.685626749	3.571477308	0	3.577317842	1.85743189	0	3.737436905	2.372719653	3.266096737	2.83657889
Tspan5	0	1.162691686	2.493361493	2.294516061	0	0	0.752018449	0.333110104	1.555972833	1.752201639	0.781912535	0.699481617	3.585251573	0	0	0.651916139	0.918761234	1.859937481	0.462172013	0	0.96932644	4.365159864
Tspan6	0	0	8.62166714	1.196610676	0	4.966998627	5.412144118	0	0.311057278	0	5.225337538	0.235970897	8.400788923	0	0	5.19441032	0	0	1.663085225	0.263953285	2.325357132	4.48789793
Tspan7	0	0.791981109	0.835922631	0	19.6852415	4.936199875	1.344646291	0.59561739	0	0	0	0.390846197	0.596335596	0	2.621011551	0.166522628	3.468113621	0	11.5694108	5.508648524	1.155469173	4.460069928
Tspan8	2465.618383	1855.914064	1220.994987	629.28356	2139.372773	828.5032032	1076.722425	2766.872492	3857.85437	4206.831214	3069.670304	670.4920793	467.7833516	813.1682334	1736.923958	460.7792711	1713.949955	1244.290843	3926.054688	3100.904119	727.5990139	3622.076414
Tspan9	8.904855263	11.57405827	19.6843118	13.92996411	17.98593425	15.59738678	7.890644468	9.947871309	16.18669256	9.899716337	6.040537242	11.6442331	18.97758372	27.60992371	28.26350058	17.06318809	20.02198146	18.01441737	5.968487027	6.157298062	14.73458405	6.291479049
Tspo	40.66346987	40.8279677	43.1654106	21.07160107	47.67758398	20.45985649	16.72011112	58.63282636	37.15753608	38.95782897	34.56256972	26.56804417	25.64417228	21.42431226	30.78055543	20.01617549	43.50281971	20.67659471	56.51672623	8.15449139	22.74897426	28.8849447
Tspyl1	7.746572005	14.26601505	18.19738869	13.18515389	20.91227015	23.81923946	16.81107117	18.42039568	25.62968901	22.67723279	9.199653413	15.99668535	19.22739913	15.2108732	15.13865335	18.40840943	17.29561208	17.50659255	21.20711254	16.22509879	18.43757643	23.29480792
Tsr1	10.33857642	12.60741508	16.53780938	21.50134401	10.93805919	18.97095113	4.932885565	7.647656904	11.17848882	13.13555947	31.55890727	24.41614458	18.51714516	15.12465727	3.662963656	15.09782202	7.844197344	3.485803066	6.929439886	8.523390784	9.688873558	7.596612457
Tsr2	11.66981075	5.630975275	5.975876514	5.766122488	4.865352217	7.671325956	3.134563101	6.109265571	6.341480986	8.764231696	16.34239765	13.0107717	18.07186797	21.62200777	12.76301364	18.4001158	11.48874101	12.40414547	9.63212632	5.74807705	9.966187326	9.0974291
Tssc1	34.13850417	21.17426088	18.40511921	15.33592367	26.10990012	17.25141564	16.91774837	24.04259581	36.6244207	19.7091617	18.53259461	22.12854743	14.06781048	4.967772957	26.86967134	11.34853677	29.66365566	20.9209989	25.12664252	58.30621992	16.35480568	28.93411056
Tssc4	51.55930567	6.425188201	21.09855129	24.13810095	12.37477619	14.65751556	6.844770502	13.64365459	15.34244279	15.94830301	19.31719805	20.59193094	22.76684393	18.08925074	9.635862965	18.22479067	10.45305106	21.16112514	17.87816617	11.34999127	7.352232109	18.09183853
Tst	38.96922548	5.608360747	13.53035354	12.2227339	3.07111234	5.326531982	6.529386459	2.892222399	10.00718943	30.42691752	4.525960876	10.37511214	16.40902273	0	1.88551277	14.2853928	7.386229307	21.53183098	14.71360026	4.670479983	8.883723524	11.27988716
Tsta3	57.07628635	38.14955494	35.69799527	43.25373653	40.40666251	51.17043377	32.72655896	35.43560289	40.12638883	25.41760793	32.13708195	39.95282253	37.4941461	45.04040715	36.62091189	32.19801317	43.68504255	22.48369546	29.05202003	42.91715448	28.51287515	27.5146711
Tstd1	0	5.099725904	2.018502833	3.44584784	2.290793415	5.297530901	4.329224174	1.917650181	5.971622295	0	6.751977931	11.82866577	1.919962519	0	2.81287023	7.505909228	6.464492234	0	0	0	1.860074693	6.282344415
Tstd2	7.170541686	7.400060198	5.936748253	7.077377288	5.984795142	4.700385711	3.201023242	8.082077193	8.830820946	5.966702738	3.233176253	9.341580749	6.459261988	4.92195687	5.546221138	6.421981343	7.300116102	0	7.869080118	6.86909026	8.6646233	6.503221258
Tsx	10.38870409	4.525224573	5.155369063	4.52986882	1.032496664	7.163041782	0	3.889418098	4.71013235	0	0.652119166	6.465699094	17.52348613	21.56451226	19.65097604	14.49870634	2.781209877	0	1.798784817	26.83611432	11.31792688	9.70817675
Ttbk2	0.951775428	2.166438738	2.237287426	2.405810826	0.896149927	1.295234082	5.292426606	4.313521609	2.044067021	6.905552929	2.153957089	2.301358459	1.783820342	2.215273719	3.897194925	2.543031661	3.563429562	5.235819746	5.594463429	3.303866823	2.819660617	2.545402439
Ttc1	65.56378218	43.29224806	35.46804547	42.79650508	31.14433897	52.99750536	29.98410989	31.72827217	37.52975566	23.28764078	58.39320313	55.39142171	33.42873289	31.48316651	32.46979393	45.38439329	37.76302577	12.35975214	26.61749321	25.67222187	23.26067568	22.79167368
Ttc13	48.9970067	23.09752251	26.91219418	16.39819729	13.93735042	17.23217825	9.388268363	13.86192522	24.28113722	10.93732424	15.74617902	14.78139552	19.51683776	2.255560589	15.92760476	15.30828481	12.74433425	9.674846982	16.34776231	21.51994081	9.580086241	13.94814096
Ttc14	0.084967022	4.599920984	5.759198895	5.544623961	3.268049638	5.536283422	4.739781018	5.869079919	4.754861105	3.011913078	7.34429185	5.235277491	6.855516457	3.841833612	3.966184286	6.910358176	5.176551285	4.795655275	4.501835918	5.337735236	7.636772523	4.198334881
Ttc17	0	4.628673298	4.118343724	2.826005538	3.665801704	3.178980098	0	7.134694564	2.269545989	3.631877761	3.202831697	3.836064753	6.106367397	3.606236641	6.30174427	6.048496477	4.796174234	2.570124892	1.596612531	3.34492228	4.911310266	2.369685378
Ttc19	4.435456607	3.935645935	4.279886569	5.249502479	4.285792686	8.495167422	10.41357328	5.689047474	7.341712198	3.235147614	4.227893271	3.228689885	4.233444713	5.411502492	3.157520512	6.44814774	5.654463786	13.73625539	3.839955365	6.36537636	8.501071871	7.33993682
Ttc22	7.644793031	2.632595192	1.462452414	0.083219906	1.161813307	1.151455434	0	2.084073471	0.648986959	2.192498462	0.908507897	0	0.312987973	0	0	0.349598984	0	0	1.156615089	2.569978299	1.212900776	0.585219235
Ttc23	0.228107869	0.851671744	0.749104237	1.023054979	0.085015638	1.769411715	1.445990616	0.854011113	0.664854291	0	2.720567193	0.868627833	0.374080392	1.852819892	0.730736208	0.835675083	1.177737173	1.192103797	1.48111702	0.376116098	0.103546288	0.699448732
Ttc25	0.467372895	0.124642875	0.438528137	0.374312389	0.298610639	0	4.232438821	0.749911462	0.194603968	0	0.314334705	0.344466151	0.844667684	0.180774498	0.183332328	0.419320286	0.919268397	0	1.040461055	0.16513472	0.181849034	0.701930807
