Symbol	E3_WT_male_XK136	E3_WT_male_XK138	E3_WT_male_XK139	E3_WT_male_XK37	E3_WT_male_XK43	E3_WT_male_XK45	E3_Xist_female_XK135	E3_Xist_female_XK140	E3_Xist_female_XK38	E3_Xist_female_XK39	E3_Xist_female_XK40	E3_Xist_female_XK41	E3_Xist_female_XK42	E3_Xist_female_XK47
Pla2g2f	1.564824523	0	7.556473802	2.188778696	0	0.123848215	0	0	3.627386692	0.765438276	0.700941671	0.878144667	0	2.340405365
Pla2g4b	7.009077579	2.894503788	25.05946473	9.591756719	9.105066043	4.693905126	0.54696518	6.287901336	13.23878092	42.62927073	10.09508621	9.121758712	4.91618889	2.497942707
Pla2g4c	2.61957925	5.910158687	1.05682219	2.391523351	2.0353003	2.208425119	0.336392741	1.912918047	1.409204745	1.873401945	3.725188199	0.614071321	4.814403543	0.959389046
Pla2g4e	0.02581191	0.055428961	1.336813974	0	5.997800534	0	0	0	0	0.555542574	0.228929397	2.443148276	1.140586907	0.439300322
Pla2g5	1.015911385	0.872634578	0	1.465399363	0.074233611	1.724674855	0	2.930338196	1.07935792	3.826406316	1.051196832	1.881352575	0	1.296756622
Pla2g6	4.405237222	9.72636158	6.055981249	7.51779378	0.136011918	5.509699536	14.54002309	4.772452363	11.0746469	6.843874384	10.7306737	4.468387734	8.420921423	8.236580316
Pla2g7	2.112061203	0	2.644469885	0.87043957	6.085024078	8.826012312	0	3.771312103	0.769359562	2.27286537	9.455282207	13.7826678	24.37971543	6.059431073
Plaa	35.86342348	19.55384901	27.83210632	28.12803437	37.86513266	25.48735383	76.85934907	31.03107993	36.31964172	13.64016998	41.85892006	36.3215152	28.6870817	30.56178501
Plac1	0	0	1.721039874	16.20156492	0.473499436	0	0	1.730664433	22.03100653	0	0.319288757	4.444524515	4.090580174	0.735232726
Plagl2	1.132730861	0.458952207	1.617752018	0.986508911	0.156169286	0.055819882	0.021681685	2.431636341	0.999109745	0.057498708	2.211459952	0.395790374	0.269830515	1.018474777
Plat	1.323553587	0	2.181887045	14.48326187	0.266795364	0.298003653	67.6450329	3.876223538	8.534259703	0	7.421067681	0.657375368	5.474032052	3.728431362
Plau	1.331676416	0.105913554	0.589472684	1.565156597	0.216237472	0.128816944	0	1.580717834	1.048032125	1.592294562	1.312313586	0.101486155	0.311347331	0.251824269
Plaur	36.58845607	41.24073516	38.25491927	27.94073607	170.4541438	86.15652772	59.20427899	80.51928671	62.97156578	44.31819994	38.17742075	40.87943752	29.26308071	39.72942745
Plb1	0.195459365	0.65291795	0.086520986	0.375919964	0.158693352	0.907553015	11.74311592	0.626434824	0.461480787	1.577556635	0.513646262	0	0	0.70227783
Plbd1	45.36926954	53.55330555	46.17774921	24.15050901	36.8733088	48.08601435	116.4608199	56.84890737	23.1373001	48.82351017	33.57546111	42.03948302	45.45434454	41.64642721
Plbd2	31.50173065	8.835576812	33.93608181	25.9654908	25.17954532	1.301301959	24.55531328	21.42846599	27.32171648	10.80999698	23.0927037	9.921365573	18.46545162	25.93152533
Plcb3	7.878459391	0	10.86470524	20.26495365	10.26573866	1.79867759	20.84760933	6.577349953	16.97512248	4.076103272	7.492439873	4.194486902	5.216830496	6.422989593
Plcd1	32.66203024	72.19919178	52.81319343	33.96685128	53.34105151	43.45041698	39.50526531	32.84343937	24.46273083	26.16215073	33.26145447	47.91532863	45.14559804	70.50604401
Plcd3	6.138286748	11.87150822	12.6068584	0.439958238	7.633375372	14.04036689	0.154711805	2.688211201	0	3.897733257	10.59520396	4.942352319	3.850804607	14.66463031
Plcd4	0.48134539	0	0.590039303	0	2.813789234	1.015408538	0.150250394	3.322698264	0	1.294982913	0.547322926	1.523755601	0.701204868	0
Plcg1	7.37394755	0.05595388	4.048421305	4.585361818	10.39563473	1.973556908	16.20377664	6.263171172	7.52995131	0	5.315239899	3.69942779	0.82242029	3.370300187
Plcg2	4.006148928	7.563602842	7.069557697	0.310263709	1.178791056	4.108040676	15.62923095	9.134107025	2.742342599	3.616746314	11.84369627	8.187935112	7.467989553	2.882854705
Pld2	0.577647588	0	1.574563579	0.87708065	2.532555518	4.56578288	0.030842639	0	0.387614723	0.490758505	0.359525357	0.062557764	0.191919705	0
Pld3	88.80598295	87.72593598	98.28776011	105.2206176	81.39712032	44.70087843	129.09701	91.05022382	89.18918047	39.50844091	83.51525661	42.19422904	77.87035594	57.89363147
Pld6	2.808974881	0	2.342229224	3.580660683	0.381868774	2.132688663	0	1.779580895	0.832856733	1.054478846	3.090007646	4.032482672	3.2989793	3.335354794
Plec	2.685291891	1.813525472	3.022751307	4.111317426	1.986273586	1.792125741	18.38645129	2.875778341	5.860207904	0.656759006	1.83351774	1.425470538	3.831731966	2.414220507
Plek	0.954344737	0.060275797	1.230060683	0.890736436	0.943471873	0.256585705	0.056950629	0.674694296	0.596438977	1.736846442	0.995790052	1.328391405	0.354377847	0.238856879
Plek2	6.631097929	0	2.671440037	1.504608953	3.157680526	0	5.215388808	0	2.533115945	0.601345287	1.321620775	4.445957308	0	0
Plekha1	30.20355635	38.40768006	25.09137251	12.64850128	22.52769923	26.49201326	35.58287658	29.33009804	9.464288661	5.804131833	27.15829213	17.89988419	24.601783	35.17759834
Plekha2	0.67226433	6.371895414	1.108232296	0.3343815	0.609802683	0	17.0263988	0	0.098517122	0.062366201	0	0.715492663	3.658409216	0
Plekha3	4.650066621	0	6.124086018	2.43908341	3.088952642	20.62641153	4.210558689	8.498500504	1.633215344	6.927169731	3.067593016	5.69348468	7.52048245	2.420008617
Plekha4	2.085291791	0	4.499936965	2.005283339	5.269609633	0	0	1.740423819	4.246421292	6.895802736	2.05497125	3.665061851	3.016674727	2.73570147
Plekha5	2.071208387	0	3.318525649	3.766987064	1.447649421	3.557372886	0.137034331	1.912058835	4.879505269	5.996231405	2.595737355	1.436049856	0.852702277	3.256838909
Plekha6	0.309936758	0.033278189	0.432164029	0.178827065	0.611479089	0	0	1.787989646	0.263434547	0	0.045814533	0.60585479	0	0.817609948
Plekha7	2.519163379	0	0.854133889	4.716159477	0.93997105	0	14.30067015	1.030692547	7.516956946	0.576800581	2.376894506	1.323462309	0.845879867	1.824441135
Plekha8	2.083650534	1.988652784	1.383506224	2.09911958	0.845857368	0	0	1.218994038	1.475853596	0	1.466681326	0.306244784	0.104391356	0.562892829
Plekhb1	1.116286502	0	0	0.140016109	1.418575937	0	0	1.399941074	0.206261173	0.130573504	0.860912987	2.296928776	0	3.056264557
Plekhb2	3.423058522	0.635248933	3.788081457	14.56892062	3.026217518	7.422661254	42.33587833	6.399566068	16.1637253	10.97144524	5.059929895	1.04347586	17.34015061	1.905972203
Plekhf1	62.48685865	128.7734225	86.22862385	49.61114714	109.7350381	113.3511849	130.1668366	94.19410377	47.25219889	156.7439855	68.80990165	90.90321276	118.3836817	79.98190779
Plekhf2	65.73459838	65.35326962	60.22755464	57.42784679	147.7134461	24.85864827	121.0469533	79.90691056	51.12903683	9.475924888	64.11580676	63.76142267	71.69955854	73.01213483
Plekhg2	5.192419212	0	3.82737193	1.385777011	2.574004915	0.5376807	0	2.492540462	2.235843357	0.923086441	1.420114485	0.894271411	1.443956448	1.323622654
Plekhg3	7.276426855	5.509001088	9.198272144	5.920745762	9.781832605	2.619208533	8.612061502	2.952433189	9.415791344	1.129388342	6.274297941	2.399415354	7.950007482	6.707978503
Plekhg5	2.163412071	0.181003252	8.730731091	0.648438328	16.3831035	1.137413213	0	3.601869084	3.22390276	0.453531018	2.491896209	2.081243427	0	2.725616581
Plekhh1	3.984205973	13.14194925	5.147884451	5.177486491	5.560315368	0.281240658	7.391915715	5.608062337	11.28808237	1.303646351	5.146603529	1.218637682	2.152546848	1.527215052
Plekhh2	0.100691188	0.144150716	0.267428502	0.338897544	0.19620269	0.175322742	0	0.268924041	0.213959274	0.9932764	0.644976273	0.069062463	0	0.571230771
Plekhj1	43.83939826	82.71848604	52.61464759	51.32968325	39.67374107	64.19623071	17.95709837	74.36637597	34.68936428	118.6831284	43.65386843	38.30933214	82.21200418	64.46561392
Plekhm1	9.149244843	0	8.708401353	5.070887617	21.86764684	1.824563395	14.65410877	4.73064028	6.895430084	3.455741859	7.128582259	4.729674392	4.552179705	5.561201127
Plekhm2	0.475325101	0	2.116425154	0.967950704	5.025990863	0.766777171	0	0	0.594129995	2.106236237	0.826612558	0.575325578	0	3.521396521
Plekhm3	8.368039063	2.173751385	6.344852095	3.543264461	11.95306798	0.863646746	0.972148304	5.428691272	4.35928485	1.016710391	5.626149826	3.74919158	1.107606677	5.421074752
Plekho2	8.559994081	8.35540263	5.495790783	8.163534867	1.447407723	10.76272072	11.51874849	8.955804377	4.810361592	3.901657802	7.006370068	2.984103007	7.145264011	9.812667572
Plin2	78.38722719	74.17047079	87.83049279	177.731121	23.17980897	230.8820492	220.5493848	42.68880552	364.8824648	51.56878411	102.2925375	50.15223132	64.55977489	42.00314043
Plin3	76.54038246	89.30837932	61.19895033	98.51569735	45.29058288	115.6107311	104.0923632	61.6698503	119.6492502	88.55986132	76.74613275	60.35413142	102.716066	72.0563829
Plin5	1.473544837	0	0.225786251	0.490502729	0.57977943	10.06553741	18.28349814	2.724586969	2.167714901	0	0.167552217	0	0	0
Plk1	66.04173372	52.83019058	78.15770959	65.37423941	69.53040811	38.0183943	97.91578806	73.8034502	71.78244617	44.03059469	76.29885311	51.16146036	59.60400526	78.56277068
Plk2	4.662003202	9.391102664	0	4.998890009	6.270500677	0.808152712	0	0	2.80532869	2.33088389	0.121970357	1.952512466	0	0
Plk3	6.053836118	32.81481132	7.19644789	2.112663848	14.55505658	7.45938269	60.62232069	6.415230136	8.091764384	5.253832077	9.670389105	0.803657158	5.239237668	2.49270918
Plk4	11.04449194	12.10343791	12.07081181	20.95950753	14.0456815	12.84875473	2.478845577	4.176624625	15.09183988	22.7890706	13.96607011	14.5471405	4.730249886	9.038056091
Plk5	17.8920899	14.68723119	13.73287144	0	8.076244319	59.09175388	16.65239633	8.768044238	1.395192766	0	11.16150045	13.51034441	10.36202838	21.41817874
Plod1	50.5663488	52.19505946	47.28361242	8.508734156	61.38311564	15.12802898	54.14630104	60.4742688	17.0649408	20.84108914	33.09233569	37.94861315	21.08602675	27.27561937
Plod2	4.577555444	7.556337043	1.860865669	12.57692528	0	0	0.031590641	1.1477136	17.46867063	4.440167663	8.653749181	2.050397728	0	0.26498889
Plod3	14.31279059	6.283374931	7.864910713	10.88208786	7.367312247	0.460369279	10.72906072	4.349891477	3.895303294	0.379372194	4.898423308	3.119166762	6.453665995	3.359910385
Plp2	88.72876623	200.5210196	113.7716158	260.5715879	105.4053284	325.0615624	99.31106358	222.8558687	311.5994659	369.143753	192.4173511	144.3091132	333.7192477	212.7252228
Plrg1	63.88094961	40.91552443	58.4896033	54.21398435	70.27986446	144.7738428	97.83748284	51.02674987	30.5035934	27.56103646	75.81260041	84.04944695	68.3765152	60.30174568
Pls3	13.41049058	42.94300825	4.440946943	30.79437598	0.839223885	2.734978395	80.53120283	14.34463315	49.81421376	1.363178222	14.58032437	4.309408891	15.13988969	6.726380081
Plvap	1.031785001	0	2.055259671	0	0.418852841	1.571969269	0	0	0.487210172	1.07949831	0.847318875	0.471789805	0	1.463353827
Plxna1	1.484984018	0.329884291	0.714001809	2.215874743	0.636088382	1.755339562	1.506481992	0.656452312	2.774620643	0.17220312	1.665239248	0.316094465	0.080811654	1.307243299
Plxnb1	0.5643624	0.028855286	0.588855794	0.271354475	0.392747594	0.017547564	0	0.215326854	0.114211129	0.506108975	0.198627308	0.248841692	0	0.045738315
Plxnb2	24.2718136	18.85012479	23.31384247	8.441245722	32.79226745	5.777634457	28.39624738	23.78317288	24.57037463	7.777129982	17.92614487	13.41967095	8.122717546	14.30961834
Plxnd1	0.334616824	0	0.866500096	0.048266737	0.415663083	0	2.410173384	0.321727687	0	0.720186508	0.049462715	0.722951107	0	0
Pmaip1	14.06399932	0	10.23448071	5.401382544	8.208631888	0.6823318	14.00256965	6.907659509	10.91761996	1.87427589	16.09075783	1.702283033	0.549726298	1.630310699
Pmel	4.340278689	19.22331014	6.268059542	4.225922812	4.360789012	0	14.31011561	3.129821312	2.76680481	5.254572054	2.726696007	8.03770349	0	0.831020089
Pmf1	54.75117182	67.29215548	70.07772492	67.21337805	70.65101625	105.7276105	19.38124063	46.85529705	74.26026015	252.6026045	37.19456532	52.01482597	47.06366437	65.42607755
Pml	6.039118011	6.368877296	4.109754879	5.270068846	4.271504424	0	5.145426327	2.858477	8.037472779	4.394282872	2.859169363	3.316655127	2.84902785	4.79159249
Pmm1	636.3723444	655.9395685	953.083129	233.2841274	783.0702328	870.7415634	455.6848287	862.0859983	468.1181399	1559.245132	685.2081043	1514.973038	934.3789733	828.9229759
Pmm2	75.15883815	70.78352135	80.98772405	38.11095514	89.4078346	105.5190914	106.8887934	49.22405337	44.9682552	27.77701311	82.09193904	98.70198782	57.48453123	72.68889367
Pmpca	73.99532803	72.18345966	44.490946	66.56898995	34.74905031	41.24042513	153.5844385	42.01388668	66.31920458	4.078949133	55.09953313	29.21865973	41.08469644	53.62140502
Pmpcb	85.80106849	112.882746	48.74931712	97.75756278	105.709639	225.890802	161.6726486	85.97693664	82.46673234	48.50437518	84.98162357	108.9089518	84.55830675	119.2864425
Pms1	3.966413099	0	2.582979811	6.931629166	4.79333532	0	13.3482971	4.094763471	4.862453998	3.693808077	3.269811927	1.49104263	3.129811343	3.894549591
Pms2	7.220261014	0	4.84158913	5.155866921	5.537097225	5.507970268	5.983118954	4.811386304	5.164759366	5.962116244	5.81198372	7.575487888	1.805101881	7.117521267
Pmvk	21.71544315	48.44469103	15.59049567	35.64004992	4.709841663	108.1214241	18.52684137	18.81321874	42.39310823	67.71163899	30.8518592	8.683939831	14.04722253	25.98823115
Pnkd	7.329800646	8.508187136	5.524537997	15.43065529	9.360858365	5.130907693	1.674755288	8.888692527	9.260890957	41.12703503	5.271001256	7.473150506	11.04651436	6.462170499
Pnkp	22.68255697	0	12.94059639	13.50031452	19.39039216	14.95430317	30.15995707	13.85108709	7.955058137	14.51536936	18.71771395	21.18401406	35.44909641	40.75917967
Pnldc1	2.18941234	0	2.180595223	3.158113489	2.39973663	9.738949928	0	3.618103086	3.198452571	3.681415194	3.034093875	1.689392977	0	0.232888993
Pnliprp2	20.11980752	15.35145372	19.37816262	15.30818978	19.49460793	30.70152225	43.43896529	13.4634214	18.79239236	7.53445759	24.40278359	67.33114498	25.12263206	10.03442624
Pnma5	6.973007858	3.472223288	3.623439875	12.3905379	0	15.83654217	15.73698782	5.91089632	11.81063925	5.301672503	8.813598272	6.550183594	27.75048159	7.567721199
Pnmal2	0.835977237	0	0	0.482341483	0.325790143	0	0	0	0	0.824656534	0.741439772	0.286691659	0	0.189703163
Pnn	26.61642437	12.44711724	23.09189996	35.94220375	21.27448843	37.62938255	17.47171919	34.00413868	26.75681302	72.50345061	27.27990625	35.64331854	18.50528631	18.0289916
Pno1	136.0398292	124.4746508	123.7100639	88.09037791	152.1337833	223.2256706	166.0611481	157.1018113	100.232505	118.748958	155.628245	183.166732	134.4159934	147.4746079
Pnp	16.9351668	14.68175781	13.93187923	16.09647277	25.95526091	22.01291478	9.008714266	7.241015248	7.013440959	26.42770428	14.05587059	16.25100115	17.61086795	15.18026836
Pnpla1	0.438215178	0	0.308082645	0.22309504	0.602744467	0.033662514	0	0	0.21909786	0.416099282	0.609661334	0.106081669	0	0.394841131
Pnpla2	12.54699169	10.59478585	17.62213077	4.539933434	11.93420734	22.88352172	5.177749142	8.587713611	4.33808925	0.686556157	11.5681948	4.025754447	13.4244902	12.74006506
Pnpla3	4.424535551	0	16.04243127	1.864451975	8.500379198	3.700501544	8.825877513	1.035643892	1.267647719	3.945544263	11.09646903	17.59454274	0.313825252	16.62576435
Pnpla6	16.96009501	27.86713506	20.88439981	14.53016625	20.99282614	23.45684363	6.77797337	10.78884739	10.70237262	55.58372083	14.81423153	41.190177	22.22363604	17.66880159
Pnpla7	0.45327491	0	0.100322111	0.363236386	0.920034132	0.098654859	0	0.161413026	0.856147926	1.69369968	0.744473677	0.932681871	0.317928437	0.514294411
Pnpla8	30.6480442	31.55473582	28.74750131	26.41894776	26.76640845	21.45074141	74.16230161	24.21987064	36.2420646	6.424044437	37.54615387	31.58549183	11.26364719	35.45861829
Pnpo	9.024571363	0.487535281	7.914162978	8.023349411	5.059808147	30.16698589	41.63033651	15.73493581	6.271514832	10.07814532	4.866173939	1.635043645	29.38011661	6.66530356
Pnpt1	36.240685	0.734187746	9.36420087	27.61714185	7.55719575	11.10610241	44.26581377	34.99539171	15.43793179	4.599046053	19.33090328	17.67536774	19.69398529	30.69406299
Pnrc1	1.920996074	19.85243665	6.696409693	2.424569856	3.684686517	0	0	2.597345219	3.316572519	0	1.597273108	1.11170834	0	2.758554996
Pnrc2	14.96764565	9.499396142	9.173765245	37.41110016	11.68975009	27.14305405	34.79486341	12.23535285	24.46525753	1.304228687	11.46559733	8.977613232	12.62352613	20.11094761
Poc1a	12.52406867	0	9.439505462	15.62405882	26.41555433	40.93198012	11.81256805	24.08330576	10.35728338	32.23696885	17.6123195	6.268419901	8.11965387	14.28685972
Poc1b	0.296633458	0.090999435	0.50646663	2.07826624	0.867011557	2.047537529	0	0	0.720363555	5.244295418	0.501120602	0.174390951	0.267505243	0
Poc5	16.15476628	2.781828413	6.375167487	8.903279514	12.19421065	24.13151637	37.87939755	14.22591328	6.153016302	1.332555777	9.799733075	5.25268649	16.35512768	9.532208667
Podxl2	0.693359521	0	0.69056725	0	0.759966594	0	0	0	0	0	0.170819485	3.210057831	4.376920786	2.261759675
Pofut1	0.268120464	1.372982188	1.232495537	1.665999276	0.783672693	0.215468927	0.041846464	0.099151041	0.876508752	0	1.646305943	0.084876695	0	0
Pofut2	17.81049692	11.4068755	12.44826047	13.37119135	13.5470486	12.10536767	12.8380295	16.27323722	12.17256961	1.120849079	16.31984266	5.893651819	13.14982961	7.267836798
Pogk	0.156797721	0	0.124933017	1.718911465	0.274976606	0.081904505	0.015906767	0.150758014	0.932905014	0.295287462	0.4171982	0.096790527	0.692863987	0.026685855
Poglut1	40.99948698	0	34.68960815	27.89724214	14.77153294	23.54204033	57.44011132	42.63161883	21.94272122	19.54133101	23.80218498	35.11359485	13.53459034	21.74518299
Pogz	3.645280202	15.68836208	3.615535338	2.312703249	6.38831721	4.681340943	0	5.647538609	2.056996246	2.19742902	2.996048562	6.037921459	4.201232866	9.370367877
Pola1	19.77507516	16.15075733	12.31233922	8.105327505	22.8038934	20.54643506	28.48054953	30.0611913	19.01240429	42.50320182	26.13247407	44.29230098	14.46149253	34.75923749
Pola2	20.23908071	8.554105276	49.05143416	40.04719099	16.81758325	22.43668672	17.10326344	22.8252463	49.76057989	41.24345074	47.46307422	9.438424449	26.41595646	19.44833922
Polb	61.87682763	78.6735723	67.91234565	31.24573011	40.19021017	113.1510398	33.05833177	71.23510718	27.61731207	82.09465873	60.42025799	102.1280737	70.15439456	57.06292791
Pold1	31.82622799	28.1204199	29.17700412	18.88884372	30.0869433	12.03217599	0	18.76689244	14.91682733	23.33532327	25.94221153	22.91707953	14.2744204	39.11667865
Pold2	37.03659551	21.88700314	19.73049285	7.661490149	13.95107757	24.08920857	37.35432447	12.42208583	20.43740758	22.01371957	23.341793	27.76585564	30.81062251	30.41739989
Pold3	80.14515444	75.05834643	98.6086479	33.42667718	141.6534076	61.93202843	60.21755023	85.74341142	29.93762067	213.7536107	79.89025888	89.18807506	66.5820728	99.90972697
Pold4	5.948867737	17.39534427	5.546724896	12.04982007	4.994304014	11.07437715	1.412444219	5.476330281	8.606490318	8.853541448	4.116132172	9.896734216	3.195999114	8.401221708
Poldip2	47.20720467	25.31160234	29.49629462	53.48407235	9.175517851	30.01164086	69.82296009	59.60724102	66.95781092	22.46861474	36.94814082	35.58808917	64.68540031	43.95191845
Poldip3	60.96328194	121.6717897	85.58584565	75.93105042	74.74655192	53.04343948	114.9957394	82.24571224	61.67190038	33.01291229	81.80828529	58.32942538	112.9368603	93.34332754
Pole	6.289416327	9.015607189	3.745537053	7.716009061	7.462149192	0.127010001	5.673353936	3.117089538	5.579988239	3.27074814	5.606923766	5.703567475	2.865146631	0.717287644
Pole2	41.65611279	47.28862122	30.69187776	34.61627758	31.78359141	49.85785716	60.65677117	29.17011928	25.78678406	18.89217573	26.80706965	43.06731145	61.54372393	50.00992278
Pole3	128.2927327	200.0986415	114.5181082	91.83210116	356.3709052	169.8041729	114.8842985	136.6444803	99.20542623	503.9725264	119.2029128	156.0072624	126.6554707	126.4103179
Pole4	67.60323542	86.28309612	92.40175713	66.91183043	108.5666563	119.9967474	32.11101048	113.7978271	54.79302501	320.9895233	80.26700719	123.9442505	90.43224764	99.73058676
Polg	10.00714713	14.20036673	12.42099492	10.3727382	3.637786134	0.098504602	5.127025001	10.0326572	14.74605827	3.246950529	11.22443092	2.63857379	4.285496853	2.995481463
Polg2	2.784576388	0	4.378993339	4.439407392	3.855252221	18.08611948	0	1.409114224	4.048447748	3.745729074	3.249578031	1.809375231	0	13.09502169
Polh	1.119766668	0	0.713764599	1.292164167	0.065457932	0	0	1.220185505	0.761407525	0	1.721436672	0.18432718	0.282746821	0.3049221
Polk	3.4728135	0.469768969	2.505607626	2.051073647	2.317824181	0	0.055481718	0.613472627	2.789064953	0.441403947	1.697685371	2.644523638	2.244043627	0
Poll	10.54144025	0.318829282	7.09790749	6.71039944	3.327001031	0	29.82283721	5.710080852	7.571684255	1.997187451	8.632419378	3.666018936	17.80760063	22.40491848
Polm	4.898950458	0.848394729	1.416548204	3.191314169	0.115474506	0	11.02189378	1.456124844	5.876504233	1.062890643	2.686391903	1.707153263	0	8.06870787
Polq	2.594422902	0	1.937981056	1.559300071	3.021382624	0	0	1.407480254	1.435652052	0.618010258	2.916235364	1.084366277	0.76770126	1.333855911
Polr1a	25.72622218	4.752690882	21.47778318	8.840611153	48.04648662	10.5727735	17.92363738	21.7646138	9.807686718	10.33095256	28.68894938	20.4347	16.3594191	23.46961793
Polr1b	63.99441298	31.09701964	57.80636306	29.10181239	74.00708537	16.26858441	80.16875113	44.65096921	36.1144845	14.61939882	56.22772448	12.9061299	29.74145773	29.71274428
Polr1c	80.75911657	21.8681055	171.8039594	54.41347865	154.516835	208.0347744	57.76301572	122.6026555	45.53567073	470.5123667	122.2570108	191.8655255	160.9901898	147.091617
Polr1d	122.7921358	334.8261733	193.3216526	223.6730956	188.2016868	231.3397143	49.62279632	219.9492809	184.0828227	438.5174937	225.9967078	291.0670054	262.1439771	219.5716133
Polr1e	15.34780189	12.05374678	17.35800831	6.001716312	34.93505856	29.16686458	17.04336564	15.97690148	4.67086274	6.547391921	11.48853874	20.99977446	11.15044358	20.04158502
Polr2a	11.99639108	8.472974773	7.938923373	11.03787622	13.57109206	13.32392369	5.377469126	12.517846	7.113823024	0.107223836	6.598303962	4.756461311	10.31521252	12.88780939
Polr2b	69.3298891	20.831518	47.58368247	34.0199843	50.54925288	27.67193752	103.1169501	54.21356276	18.68065026	26.01670218	49.74019636	30.62722776	29.08761628	34.2065483
Polr2c	143.6809653	196.7316084	172.1312536	94.64734037	86.68820465	173.1915648	99.40277584	174.2673796	82.16253067	279.3725207	155.014894	162.439203	207.1039831	198.2950153
Polr2d	89.94318903	104.151946	86.17916415	42.370254	77.36934127	160.1271395	56.9416798	144.4959869	37.74030798	218.0863107	64.96189288	102.6094019	71.15191425	75.56961004
Polr2e	373.9647414	334.3205477	576.8428811	332.7168901	384.3393666	832.3951557	259.8196746	494.7348085	273.8121169	1155.988476	389.7666824	619.4600136	618.0374258	641.5343177
Polr2f	290.4554145	437.1353839	444.4419991	198.1036764	580.6924232	510.7690916	68.53613948	715.083918	167.1655579	1537.139162	356.0929267	721.119829	434.8863601	506.4374924
Polr2g	83.34160135	139.8018652	64.17714071	109.4617871	99.61671689	54.06994757	31.87437484	126.2986265	100.1452651	620.0001536	72.8147575	102.1805403	63.03169335	88.14110534
Polr2h	253.5857459	727.4391892	453.3584231	142.3318009	323.1708854	548.9867974	101.2939666	416.0103872	99.84403635	562.9302494	276.5235376	645.3652903	742.4636911	478.0670966
Polr2i	115.2249638	210.7523166	164.8020393	154.1270946	144.6506464	180.4347335	30.07277974	180.0819048	121.7093377	599.262366	133.6848145	268.4525014	398.5746706	131.4015388
Polr2j	237.6274807	399.7589633	325.2501039	194.5655247	294.2456931	367.2291895	67.61895924	415.2354231	152.5283778	1391.602271	288.002818	380.2078356	443.1694539	324.8825293
Polr2k	153.4575999	219.2908491	178.4988044	176.1142522	211.9885276	223.3161383	56.62783228	336.8560778	103.1405832	870.406986	171.6473663	486.7041551	169.7029061	331.0744653
Polr2l	164.1075346	388.3462136	360.0923181	181.7520536	442.1642196	166.8940299	27.22103748	341.7704936	203.6730956	826.0778447	227.1459581	492.9246327	303.4071361	225.5109691
Polr2m	140.2426215	87.53703862	102.2441802	173.1625437	108.9668031	151.3363813	240.4886265	96.261208	161.119931	58.10425853	138.6180774	108.0215433	119.5154341	177.73924
Polr3a	11.2524714	0	8.946063024	4.769666836	8.222287871	2.835788252	0	8.264541685	7.340924571	13.41039796	6.492818355	8.174869082	13.39651177	9.785440478
Polr3b	10.64682494	0	6.576830948	8.006602318	12.90212437	0.749858633	0	6.172703143	5.897361391	2.059763234	7.073270607	11.51987627	10.42123997	9.609780957
Polr3c	37.51193397	32.19388738	38.70662758	24.68781806	43.53681429	70.58107006	95.43121168	38.66531757	18.86772935	9.001429112	38.6150952	27.5382343	28.02594044	22.22994161
Polr3d	25.45962989	10.12879421	23.27514849	14.84430524	31.41069926	21.62843061	14.30067015	21.38687035	19.13407223	19.32281946	25.51200103	15.55068213	26.39145186	29.28228021
Polr3e	15.1204997	0.879152544	10.54716158	21.73179641	12.84360695	8.482842195	15.31170931	14.52057707	17.05074504	9.619110115	17.26753416	14.48931788	23.94866908	27.26690619
Polr3f	11.86155911	1.610624368	18.81353084	12.98252248	12.26014484	7.799385987	18.20491205	8.235216934	13.22213453	16.81526213	13.87908317	11.77478478	9.293942374	22.9769064
Polr3g	61.82078078	16.62479376	38.96664872	29.41573722	68.54600653	20.76232352	130.3736788	33.7683172	19.74060981	60.24870566	40.30446676	44.05961729	37.66631177	35.9927655
Polr3gl	0.8242505	0	1.64186222	2.140089298	0.963660287	0.322915228	0	0.264167039	2.45203636	1.774011487	1.949437776	0	0	0.28056313
Polr3h	22.845378	19.6431727	27.10261282	10.74130739	26.33314814	50.96331873	39.1242554	30.34789612	10.54885605	30.05075963	23.64565666	41.52200677	18.28069541	21.04435518
Polr3k	24.60741879	22.59820331	20.48927136	25.33721152	15.43695695	16.42898933	22.87666415	20.66724983	19.67121496	140.8129969	17.6608985	49.33102681	36.21211423	16.6981647
Polrmt	30.74839979	5.738842333	30.71635294	8.330028012	36.13758097	4.693343654	24.52479235	12.84749219	11.22681431	2.231307511	20.61457902	11.81957616	15.12492563	34.0338291
Pom121	12.69274879	12.13876367	15.01322815	8.123894696	27.80900675	13.51989337	10.29279813	21.26878363	8.27166068	4.066542279	8.998553778	12.18521226	7.711829612	15.25894439
Pomc	0.344269871	3.94288712	2.743067526	0.662121857	0.503122538	3.59664071	0	0	2.926163975	4.322281216	0	2.125162417	1.448831773	0.585922803
Pomgnt1	6.29013173	0	4.063654282	13.85500336	3.664584942	0.055501673	0	1.975083389	11.92097034	0.114341858	4.900301523	5.072217569	5.097553937	8.318351139
Pomp	291.4188176	299.5445993	288.5203768	388.3358224	373.4259105	516.8737755	111.6427469	515.9337028	311.1241853	2105.957073	384.9256518	703.6275718	515.8087847	451.2265481
Pomt1	2.61799465	0	0.977794336	3.422291079	0	1.014963521	0	2.753134853	8.344487427	0.550257545	2.418682976	1.262559619	1.291127076	1.253148877
