Symbol	X4cell_WT_male_XK10	X4cell_WT_male_XK102	X4cell_WT_male_XK103	X4cell_WT_male_XK105	X4cell_WT_male_XK107	X4cell_WT_male_XK4	X4cell_WT_male_XK5	X4cell_WT_male_XK8	X4cell_WT_male_XK9	X4cell_Xist_female_XK100	X4cell_Xist_female_XK101	X4cell_Xist_female_XK104	X4cell_Xist_female_XK106	X4cell_Xist_female_XK108	X4cell_Xist_female_XK11	X4cell_Xist_female_XK3	X4cell_Xist_female_XK97	X4cell_Xist_female_XK98	X4cell_Xist_female_XK99
Tmem86a	11.1157687	3.029800539	16.48105043	16.50853343	5.942704404	0	0	18.96984654	14.56412424	2.053645662	1.111388428	0	3.433634362	6.053766119	0	0	0	6.667109898	0
Tmem87a	0.737837882	34.16370445	10.6031164	30.60673212	9.467096809	8.475262615	1.189331876	47.94541831	15.12562814	24.53688713	11.28700583	17.41605631	19.69197324	16.99759408	13.17090509	22.15980761	0	16.59549954	2.055540102
Tmem87b	16.75061207	31.84559958	16.70267758	28.23489064	33.77389859	31.76967624	32.24638448	22.87459617	54.48166772	28.11743937	28.42336229	14.79329462	19.6916182	35.65618473	11.10607648	31.7418548	7.42276587	20.23717402	0.333324817
Tmem88b	5.098330097	6.64421903	3.27078888	0.293732139	3.066373837	8.426882189	21.05881525	9.035302214	3.352818069	3.178979585	14.91008745	15.04273604	13.11072592	1.561840265	19.33933589	3.190007836	2.965257031	16.05407794	4.438569018
Tmem91	0	10.84035655	5.183976348	19.78567617	24.29996253	20.57368425	0	37.42814869	3.893869781	0	20.4503083	12.77234266	8.424163208	7.426229534	45.07576879	0	0	11.35920265	0
Tmem92	16.01460198	35.35702419	50.87265678	9.323678595	38.9332733	13.64454105	3.58681176	2.715905106	9.633345233	6.16657113	4.550746855	23.87441098	28.68144456	0	16.2495364	10.0202821	15.6872537	20.01962081	15.49785127
Tmem97	148.5201788	136.8805583	190.7765519	102.48982	34.59964657	172.4391165	97.90066081	171.2839242	174.4576006	183.9499565	147.8313359	128.7007552	166.0817773	176.5024787	47.39549703	155.2270556	267.6695034	152.2831921	184.9215071
Tmem9b	15.31579208	16.10199634	14.82278816	10.89127393	61.05996519	38.04925608	0	23.82923857	30.36525158	13.82463071	16.5382513	14.75578262	11.67883991	36.67720011	7.03021486	30.25502351	18.32476051	10.62978679	2.742956628
Tmf1	28.65221478	17.10495766	15.06800971	22.40260934	18.83506902	26.62157877	37.01805548	12.82362197	35.38946879	26.57806955	24.07030339	28.96646518	13.966147	9.593536457	23.2923601	8.708660237	6.071321136	10.2720293	16.35823124
Tmigd1	24.02042208	15.88981776	13.29769628	5.9709766	0	9.516742501	0	7.478958479	23.94272148	11.66789457	11.65737437	2.730251872	2.701159213	13.49333946	5.78131383	0.168870748	17.58097855	7.284525273	19.17325344
Tmod2	1.437601853	2.44657575	1.770779209	2.385363824	1.729281794	1.180884721	0.104278133	1.320187228	8.626060568	2.748938251	1.746390141	2.060242704	1.798490683	1.585439918	2.694527337	1.16935338	0	1.746070456	0
Tmod3	47.54751998	16.62676892	18.97421983	19.31170175	8.894192413	33.00169646	51.44817791	18.72903291	38.56481485	11.26988111	40.47528056	23.54759851	18.84290545	32.3154757	43.99595929	35.79034401	15.29048417	20.51111289	16.73661976
Tmpo	14.8793826	9.681605155	15.36630863	7.276186385	11.78669279	16.90476098	13.68859964	11.48909066	11.28294702	13.1246834	14.69543503	15.4498146	5.448185286	12.14038213	5.830398444	2.55456746	2.532892126	9.550284223	10.04715728
Tmppe	70.01345386	50.75352298	31.46226018	143.8009472	37.25805223	55.63419069	18.72260949	105.9370794	68.80475119	44.16985642	78.96952967	42.24908136	74.80745397	151.9755777	542.5344778	111.940468	8.006539989	101.0160505	8.763778433
Tmprss11a	6.382746623	28.08153012	14.52762058	55.25569162	16.02315933	22.12829046	43.7482548	34.33705435	22.95718519	31.83885049	9.738975072	21.52278342	6.480613322	6.529044859	10.40288349	41.49936662	1.291231609	20.22339941	2.319348598
Tmprss13	0.568238279	0.209092662	0	0	0	0.637534272	1.868541565	0.585912155	0.061852287	0.75587328	1.227186606	0.766445552	0.379139281	0	4.868849995	0.355544762	0	1.226961963	0.474915939
Tmprss9	0	3.927600438	1.972132287	0	1.027155336	2.395091114	0	0.894220012	0.755192429	0	1.152574797	0	0.356087964	0.941716426	3.42962132	1.469283068	7.946270724	0.576181906	0
Tmsb10	64.11704263	107.1751779	139.6540139	3.243513004	30.09793874	25.69144319	72.21981336	28.47017369	40.00209759	53.30549826	61.21357747	67.2342619	91.29899044	24.14508987	79.55897092	50.14726993	14.55271425	42.20853244	55.54753808
Tmsb4x	28.61342649	2.024765957	10.16678346	0	5.295215715	10.58334078	0	30.85089842	9.882703039	0	11.88356223	3.710969211	0	0	0	8.263072538	10.24120115	5.940693447	0
Tmtc1	4.991618554	7.802117563	8.43374441	13.19323981	27.20570931	10.40771261	23.66824584	8.995640026	24.9548855	6.757394819	8.108900902	13.40590962	7.663101735	4.676762812	10.40858155	19.26457906	8.63250061	9.538137094	5.90703017
Tmtc3	2.113057891	2.762293829	4.452120863	7.535093283	6.956459861	4.010655159	32.59070709	9.460492906	5.447479257	9.800814839	2.702031685	8.437837234	5.565284291	0.817669315	3.573427463	9.011381206	2.069865692	4.502561775	0
Tmtc4	8.591494577	1.000437457	0	3.308255693	3.139641176	0	0	0.140169545	0	4.339916673	1.174334321	1.466872786	0	5.437139145	2.329579555	0	0	2.348238708	0
Tmub2	0	10.03205843	8.666342138	5.35066164	10.15590037	11.2767785	23.64602853	4.080699252	0.095729399	4.094554017	5.697986663	2.372470774	17.60392884	15.51855217	3.767783727	18.15924517	0	19.93930267	0
Tmx1	38.61531802	9.06344589	2.936096949	35.15669843	15.2922178	35.0212022	250.0542586	25.70449657	34.24867777	18.49608884	7.72175434	14.46798126	15.37409786	14.95488982	0	13.92019045	0	25.73446946	2.656253976
Tmx2	24.54073291	15.16516779	4.615003334	35.22815513	9.013705613	24.47083855	59.97048856	70.02067054	83.1958519	21.18135144	23.26291845	18.95083362	16.24904651	56.74575189	4.012842831	28.48303777	22.66282063	13.14619917	3.131356313
Tmx3	9.434702543	8.090720616	0	0	3.847098817	2.306713833	0	9.635402258	4.177464032	20.20776642	12.51884701	3.774549035	7.735395147	8.229892196	12.84527439	12.15671618	0	3.452842862	0
Tmx4	0.214886144	0.658924224	0	0	0	1.148053611	0.138551271	0.230801806	0.116950934	0	0	0.241533842	0.238960138	1.263916276	1.53434519	0.089635687	2.666254039	0.386658695	0
Tnfaip1	11.53034981	19.01937071	24.48726493	19.24187053	12.43497678	19.755189	25.18715676	18.89681227	58.96662524	13.55273251	6.976666693	9.384980103	9.616583182	14.03154936	7.452267841	15.42410502	24.97483537	10.73136859	9.138258489
Tnfaip6	2.30276699	1.694682313	0	3.184085741	2.215986589	1.660877183	37.63830523	2.225990431	0.125327183	1.53157584	3.729850108	4.658993201	1.536449505	0.677220182	7.399070605	0.576333396	0	1.243055781	0
Tnfaip8	0	2.851583222	7.000111559	3.143213789	0.994337032	1.242089112	0	1.931063336	3.542846305	1.374469126	4.462997028	5.574774376	1.378842857	0	3.320042612	5.883309191	6.730834276	3.904407548	13.38549509
Tnfaip8l2	78.53194816	92.49499032	91.06610857	23.62580269	50.59243535	79.26107898	0	24.13989409	83.33542762	69.93377312	131.2805293	57.61593909	49.32865622	25.12474805	35.19284622	43.99730171	177.3498559	79.81814056	31.58148667
Tnfrsf10b	16.46793498	17.9229047	9.285171854	6.734957327	11.16009603	7.806836781	14.46884518	9.491537304	4.986239926	5.78496285	17.53189899	12.51386912	17.02322254	15.6887567	40.98931501	2.176886836	5.396040241	23.78893601	2.907758363
Tnfrsf11a	0.220234764	1.35065033	0.452126969	0.203015582	0.706450524	1.29429214	0.283999758	1.750444646	0.399539664	0.244131115	1.981776856	1.23772868	0.979631882	1.511271721	1.572535781	0.137800144	0	1.585131266	0
Tnfrsf12a	93.21887131	121.6013586	112.9408484	89.80441619	161.7647246	91.85023733	19.95267524	69.67588411	68.82358465	158.8117176	57.75534392	56.68361262	90.49209929	51.68347932	81.83704344	71.23510634	206.2036667	78.36790423	197.9666176
Tnfrsf13b	33.91791555	21.70549106	3.027442187	74.76657865	23.65196353	30.72696606	0	14.57202589	0	0	10.61598226	13.26052998	0	0	10.52969959	19.3769051	77.76485407	2.65350974	0
Tnfrsf13c	0.580282784	1.067623183	3.573843085	0	1.861382229	1.240090647	0	3.490265794	2.105444064	0	2.088663877	0	0	1.137701482	2.07168801	0.363080968	27.00001877	0	0
Tnfrsf17	24.06363146	7.518065716	11.18513123	12.55596372	0	5.82170634	0	6.437096466	7.907342632	1.509884803	7.354051752	10.71702315	15.14689444	22.69938633	19.4514155	28.40855193	0	9.803607412	0
Tnfrsf19	6.714371065	8.235545855	14.25946184	2.347705003	0	1.917312016	5.672742081	3.929119304	8.610635954	4.363083488	10.41708538	8.067493251	2.317218015	1.588780947	2.479780624	6.422461742	0	7.915535648	33.21846609
Tnfrsf1a	0	0.629509602	0	1.419319148	6.585233465	0.822603054	0	0.330748091	5.214076046	0	7.3893148	0.576879205	0	0	1.832314314	0	0	0.923495269	0
Tnfrsf23	0	0.413217542	0.691617923	0.310552621	0	0.179988789	0.108608497	1.592117676	0.366705122	0.373446988	0.606304196	2.272021966	0.374635342	1.651278574	1.202752771	1.475548667	0	0	0
Tnfrsf26	0.619202209	1.594919775	0	1.369894866	0	0.793957935	0.359316456	1.197114773	0.067399671	1.235498616	0.668625017	1.670372436	1.239430126	0.364202053	0	0.154973088	0	2.005507865	0
Tnfrsf9	0.165994145	0.610802878	4.089296065	0.459047391	1.5973861	0.133026383	0	9.734557163	0.090341657	5.520155156	18.82054487	1.679209391	0	0.488171775	1.777864631	20.77239457	0	0	0
Tnfsf10	16.62906107	19.20742787	9.644460851	2.680840475	15.78711158	30.41765023	133.2779156	26.28646766	7.142838227	7.935446343	33.01390115	39.7292881	52.24208009	3.728135458	64.69248079	9.844850363	6.939325213	37.03320632	17.76208666
Tnfsf12	0.652903769	4.004112135	9.382568761	8.425985573	6.282989131	6.278782457	0	3.366054952	3.908743233	30.39735025	1.175027553	3.66934677	2.904197942	3.840246205	27.971457	4.766062844	22.27793757	12.92293704	0
Tnfsf13b	102.2644174	86.28507931	38.77907395	10.80788962	20.89396071	39.14994656	29.8184693	67.86211935	44.19473405	35.3800333	26.96196909	40.26773128	65.19052094	78.53959362	44.18381012	61.40530249	14.14347273	69.15065134	73.49282202
Tnip1	14.17008451	21.22560776	20.07997369	34.33159224	30.16832083	12.96369251	14.55353863	12.36424113	6.893037669	20.01675853	19.63415087	34.25073114	19.66211154	54.2114756	14.7738132	22.2046653	35.0081876	26.39971425	10.48045786
Tnip2	11.43898917	3.795148806	6.929547224	0	0	16.38058191	0	4.833924286	0	0	2.02492032	1.897011219	2.502396396	8.272351312	0	0	0	0	0
Tnk2	0	7.309886976	5.607633148	5.49372746	7.168870849	3.648369515	0	1.973671534	5.000453287	8.257924069	4.469009148	6.977855219	4.970521085	5.842278466	11.52498552	3.573584076	0.770274447	1.78727643	0
Tnks	0	7.052432016	7.751830553	7.59437061	11.56171402	11.50812396	0	8.922431042	0	11.60577499	0.308891476	5.208832482	8.970609549	5.384131654	11.02971326	2.899576781	0	6.485533581	0
Tnks1bp1	0.064150512	2.124471676	3.160719179	0	1.234659659	1.028194177	3.288284306	1.116210062	0.907755229	0	0	1.297902926	0	1.509280685	2.061234042	0	0	0.346290639	0
Tnks2	20.99063959	29.82788609	24.17375917	7.551014382	16.42244034	22.74808622	41.75749537	39.5917866	13.34356444	18.72806967	21.80608916	36.44548531	28.27638427	30.61472006	15.84085342	26.87262281	5.293631207	18.73137951	0
Tnpo1	74.88357085	48.17761651	37.8498842	74.63233897	29.57031135	44.37930308	38.31148504	85.28005021	16.17842446	50.20510599	50.85342111	52.03358442	42.34214303	46.75604708	25.04118629	41.75516656	44.13606982	34.97786439	7.257892727
Tnpo2	23.35150661	21.20951472	12.74329243	17.57482579	3.555616886	24.39888913	8.933696541	27.81139089	35.79423715	24.32884737	31.12021259	19.93465121	22.92709722	58.46016009	8.706155704	31.58001456	0.687673358	44.67725358	3.088048318
Tnpo3	134.0629073	89.33495833	58.89446209	236.2076842	79.51491138	149.6974597	72.55146075	123.8493764	191.6547398	106.2082856	80.20132659	80.14422553	115.2186231	83.00321622	60.656479	180.0806017	46.65407424	116.2706358	38.0210214
Tnrc18	0	0.680585839	2.485357994	0.37199462	1.294461198	1.266644627	0.032524099	0.650152455	0.091511821	0.559165584	0.907824808	1.58756231	1.009700853	1.582383671	2.521249788	0.042082905	0	1.089190352	0.140529719
Tnrc6a	1.391382928	3.679873028	3.749043869	2.765599463	2.092106693	2.683072644	9.041250703	2.073530608	3.336653322	0	5.164633428	1.466180783	3.336282587	5.114893322	6.985441702	2.122047464	0	2.816557101	2.907186802
Tnrc6b	0.673067997	3.560205774	4.145288252	2.093997784	4.65536708	3.320627827	3.275127402	4.595054848	5.758007537	3.217550043	3.179707147	2.766077861	2.596264814	2.72170804	4.730795543	2.711065323	0.587198035	1.36248218	6.328455388
Tnrc6c	1.816331209	2.797740312	2.861640472	3.270765252	8.536169238	2.877335669	0	1.769383549	5.37944818	5.7592902	5.473409737	3.560880745	3.945689642	1.366467075	6.333744597	3.171550527	0	4.332322845	0
Tns3	0.197072295	0.725160065	2.124023985	0	0	1.263457316	8.291024343	0.412753698	0	1.146890982	1.596014973	2.4919979	0.821814666	0.289784715	1.58304317	0	0	0.797861408	0
Tns4	1.783276317	0.998543884	0	0.643245586	2.23835617	1.739778067	1.274773678	0.749486999	0.295382068	0.515678848	2.09305644	1.830120463	1.293299504	3.192263547	5.812925641	0.388100848	0	2.511207955	0
Tnxb	0	0	0.474570308	0	1.483036693	0.123503646	0	0.347604065	0	0	0.208015119	0.519667546	0.128532535	0	1.237946707	1.422297947	0	0	0
Tob1	0	5.640102984	12.91796994	2.230950228	6.210581233	5.559920639	5.1494687	2.18351639	1.66841469	17.70629023	2.613343555	10.33711993	3.767831422	5.219485615	1.72806886	9.893386995	0	6.967640454	0
Tob2	23.90743759	19.86998039	25.01391892	22.97420703	40.86092848	19.97294219	2.856778739	5.710663083	42.95311479	15.04138621	21.92835595	38.28504916	9.54626006	3.800504048	23.7274152	14.20797462	4.2949454	20.42950037	0.38573543
Toe1	36.90401993	22.63240633	12.43844524	26.91028161	14.13463956	9.41678396	0	43.30526922	40.96913143	20.14884123	25.77336331	14.23955068	7.350166305	29.69752149	3.932905723	57.43960201	49.54844082	29.73305236	0
Tollip	46.66872732	16.47684038	12.86969351	98.78984813	28.72708121	44.17818747	58.9938785	63.54901275	69.59075109	56.91674794	29.01128756	38.92260825	26.22518177	29.55659398	8.526072542	58.64997302	37.03970186	30.61742007	34.92920208
Tom1	11.56989043	11.50630357	12.51804976	34.59013586	4.513733498	20.924689	0	11.68792872	11.74280622	7.279207142	27.85682369	6.326588732	10.95355572	16.09331337	11.72199382	0.097827583	0	16.87983295	4.573533139
Tom1l1	11.4494719	0	0	4.384089006	3.390152441	0	9.369753129	0.113515231	0	2.343098825	1.902051289	2.375871354	1.762916142	8.806450885	0	0	0	2.852554665	0
Tom1l2	5.074564274	14.43877196	14.17296478	15.66521262	13.06006309	9.173753164	0.057068133	7.110889854	15.25419161	23.9396972	14.97332646	17.11155938	19.88199595	11.6266609	10.74373158	27.24711139	10.9820819	14.65206242	2.219213469
Tomm20	292.6609937	188.6878015	160.2977813	61.13993824	160.8105824	176.405817	274.6797986	185.5049469	186.443237	209.2556192	139.3267829	187.4984685	182.5404318	233.9813387	211.4492923	243.7241803	231.1972727	206.3574813	553.7112179
Tomm20l	0	2.276163073	15.23880295	0	0	6.444414023	0	0	4.713227299	4.114182752	0	2.085863567	2.063637296	3.638354067	0	0	0	6.678296324	0
Tomm22	482.8032094	389.4906233	432.3861522	222.029657	294.4946631	315.6484832	435.6041817	366.3578817	383.6624884	460.957214	285.7451281	379.9938249	276.2533208	493.4091333	281.4946546	296.6818268	499.2085502	340.1105013	892.1796802
Tomm34	27.55834644	43.6279427	44.40511682	30.57303501	49.33916772	26.3222848	20.91952586	28.394841	12.73130274	29.83810594	23.35654507	32.95682566	49.71025121	23.08876405	48.04947662	22.55646431	41.74813854	32.00125827	37.4946237
Tomm40	212.8832061	127.8422155	136.2894142	160.3364914	100.0878409	206.6033074	2.568271522	220.9020706	237.1413717	200.1675853	186.3850427	79.09754904	146.1738956	393.7328059	206.20135	268.6159885	304.7771627	216.2148542	190.4977341
Tomm5	1343.023054	839.4661949	1042.614018	266.0326845	522.3429263	491.845078	1030.182627	992.2563263	798.5004033	609.4388089	394.6174165	913.3528304	706.4016974	256.0425378	1203.010503	754.2412561	815.1906542	858.7159799	1457.532247
Tomm6	52.35376197	101.0372287	63.13434551	34.42353987	59.89325422	51.0512193	71.17070602	43.41219233	40.8470784	86.44277921	71.15976194	74.07197731	75.72544723	33.37747256	47.05426828	42.14960205	37.4764908	100.7912091	142.2823629
Tomm7	132.6424933	200.6143223	149.46119	57.91820381	262.325655	130.2757717	137.930539	68.34118467	129.9060886	187.9391327	138.2040071	174.8739865	175.2286717	54.74919086	153.1031613	102.1304093	142.3055994	188.4255113	555.6816253
Tomm70a	26.83564681	58.35002477	60.10009635	69.62477968	30.98920579	30.26462889	0	38.54977849	33.14051436	73.98995047	37.40742824	62.52069622	42.64704752	128.2823165	39.71630999	31.32279714	29.05920496	48.4627242	10.60251719
Tomt	0	2.514071889	0	6.802000215	0	8.979625994	0	16.0270211	0	0	4.42660491	3.686211077	6.382131059	1.607456652	0	0	0	5.901059465	0
Tonsl	0	5.159375104	2.158860604	10.66316786	4.216537353	4.494628522	10.76380685	3.953200976	5.15095614	0.291425353	5.677670571	5.023524996	6.139406797	8.762491896	5.63152462	1.699786235	0	2.36526302	0
Top1	147.1432781	130.156757	103.9059721	81.64836983	80.25432242	110.9287846	123.8602252	77.21898683	70.79574825	121.4550393	82.29042413	122.1840955	125.3592586	36.64842344	136.5493414	88.76823028	76.71580997	126.7764989	64.09265964
Top2a	55.0500792	76.83980986	37.86478871	50.6156722	34.68229269	72.60282672	164.0306826	86.48235233	67.34446666	57.81148345	61.0464765	49.56494818	42.90720045	92.27485208	114.2887175	114.5207157	34.19622849	78.20148025	46.36352062
Top2b	0.261795132	0.24082961	0	0	0	0.839202121	11.33047109	0.04217777	0	3.700062102	0.706727028	0.220694956	0	0.5774345	0.700983019	0	0	0	0
Top3a	9.167537045	12.15130265	23.07008084	52.88545063	15.17773061	18.64346974	0	11.37116064	11.74922231	23.27483387	16.49876923	16.28758278	19.07374707	13.04554226	2.111570773	14.06268896	8.255941569	13.83514436	0
Top3b	0	2.98001208	1.534695262	10.68126796	4.79593718	1.397878457	0	2.328500839	0	0	2.690769414	3.361067079	0	12.82461403	4.003349793	0	0	3.362846071	0
Topbp1	13.05611663	23.09207741	16.43739399	14.36258781	19.43616647	26.82244979	25.67300024	24.96271226	24.53639445	29.02547479	24.92502194	28.94497899	19.97339264	29.4869697	20.85955945	38.49889606	22.82279028	30.76119195	1.808601807
Topors	18.90384697	11.65215391	10.04682142	31.31343624	20.31532526	33.45170343	0	27.95145631	51.91174554	52.65340081	18.65119216	12.94299517	19.20761835	23.70517413	14.38857961	44.97069334	16.96648759	13.46783965	2.806973228
Tor1a	181.0357063	114.4508719	129.7922012	94.09017224	171.0369263	110.4891302	83.00127642	101.6127839	160.7125185	108.9238384	95.96058347	94.17990044	113.5057362	85.87217209	76.14452183	136.3093974	245.7324022	117.87285	177.193361
Tor1aip1	60.54575658	48.74445011	30.17894048	55.58227294	29.57161468	53.71242139	58.15514038	63.47795249	48.54625634	51.92452681	31.38877387	22.68464734	50.70439121	19.0515661	29.35459167	31.59537836	81.92499501	30.48637006	41.30088971
Tor1aip2	4.136774668	4.014579111	13.43870761	6.2857229	4.374592514	4.772399405	0.263794103	6.767285385	6.531601516	7.558732799	10.30836749	5.824986197	8.947687038	19.25142413	1.460654999	0	8.883705313	3.435493498	0
Tor1b	229.6671611	261.4055949	162.8879055	232.0084022	106.5403763	206.6288111	120.0436275	265.6507527	173.534114	288.8137073	176.6673725	218.1881497	269.6238182	161.3501376	146.2458276	254.4610017	215.2121616	236.3987656	159.3575125
Tor2a	96.24861396	88.31986923	82.7816223	192.4920793	210.1883478	157.3433634	0	167.9817013	189.675837	139.6840042	164.5788266	137.5909483	139.3277618	193.4107332	174.8094658	309.672451	192.089196	141.2268367	101.3042695
Tor3a	5.6406517	7.264498424	9.72709393	24.33428759	0	5.424447921	14.94765985	5.961494813	15.53370602	0	3.045435548	3.043267285	6.021678474	0.331771576	7.24964017	2.399948904	3.149451394	7.916682975	0
Tox3	0	1.487026674	8.533347849	5.428203046	0	0.925310356	8.710245009	0	0	0.76794642	0.623393885	0.389343779	1.155585182	0	2.473308704	3.756726266	0	2.493119079	0
Tox4	42.34198598	62.0782887	50.42341462	195.0810339	47.74958989	88.01249898	3.759174457	96.78301473	121.7035458	76.17975088	53.13349131	47.96456841	69.24896477	68.58517774	47.83006207	114.6142964	61.56666461	54.01660136	57.71304624
Tpcn1	0.793186306	2.480861043	1.465521713	7.677291072	1.526589729	2.733308662	0	1.482365314	4.403222798	0	0.428247994	1.6047866	2.381529788	0.466535935	1.699069426	0	0	6.422544012	0
Tpd52	63.35434482	36.00866709	82.14451864	60.94012059	23.71706921	58.90442766	199.5231199	90.43829436	81.74289295	38.08733399	29.74395345	61.10768216	24.18261558	127.9075319	29.50220589	53.70076503	24.28409081	57.9118327	9.087459533
Tpd52l2	115.5900154	162.3676153	130.9572238	102.1312761	178.4666806	157.463145	54.73670447	155.5754301	186.4659236	233.4022619	102.7186055	106.2035616	180.8089913	190.8920997	140.4112153	175.5589376	133.899486	136.3577208	440.2746725
Tpi1	33.15984466	29.23326989	14.18227133	1.273634297	8.863946357	9.411637373	21.1576272	11.57515024	14.41262599	16.08154632	19.89253391	12.42398187	11.52337128	2.031660547	12.33178434	0	0	4.972223122	16.35894079
Tpm1	3.485472049	3.930355388	1.384923233	2.798383132	0	0.540625063	0	0.144914534	0.611920766	1.869512748	2.428175266	4.170454878	3.000738831	6.613171771	0	4.994845489	2.092590659	4.855461555	0
Tpm3	326.1338034	196.1740154	148.1186364	307.9392714	151.1692239	225.2651315	263.522219	310.6911875	264.73236	164.5797209	184.6388318	170.1630509	201.7415556	314.8026863	150.3817391	289.2166265	257.4395455	191.3588754	403.7465979
Tpm4	0	2.932117849	0	0	1.704031954	2.838151746	0	12.32441734	0	1.766608732	6.692351931	0.597105997	2.362973734	23.9551189	7.586238898	0	3.295679525	3.823501066	0
Tpmt	24.98557315	21.98530402	13.38095994	2.628659219	9.147168215	27.53195358	108.3474768	22.22732751	5.912304067	7.225201975	25.66017812	22.4366702	45.30120915	5.191522525	59.62951425	7.136981621	8.845531012	36.65068701	41.99131516
Tpo	0.112331808	5.373464804	0	0	1.080985536	0.810196335	0	0.506737249	0	5.229850835	4.851911455	0.378785706	0.749498981	0	0	2.249140199	0	2.425511645	0
Tpp2	6.740633381	11.67212899	20.02448855	11.84241552	6.105045436	22.05242075	17.25669642	23.76384837	9.192987418	33.22850806	14.98545571	22.46217974	18.25446766	17.25811656	21.23379945	26.94296641	9.593553669	17.55117756	28.49945113
Tpr	59.81780385	66.66173165	39.396847	44.02270555	44.17121665	73.64766954	108.7158973	106.709775	43.82382821	57.97237699	47.71919179	51.37357642	75.42471319	50.98032804	70.08177542	73.14460866	84.97484054	54.56389233	60.40075266
Tpra1	0	2.595995719	1.241433374	6.68919139	3.879491011	2.423058475	0	0	25.78046612	0	4.353191196	0	0	2.371196308	0	0.882855162	0	0	0
Tprgl	48.4650493	51.78728314	101.6678346	99.496282	65.17188573	32.73373029	0	28.64141763	41.92661896	42.93204022	47.99130902	58.51912987	36.00822001	67.21974012	47.60125389	13.24210343	25.60300287	29.70346723	24.76324028
Tprkb	22.86726744	21.79266171	28.3696055	12.7386163	30.07947169	22.28082099	18.2974543	11.13193876	19.07103905	6.017979054	21.31723346	19.97067768	19.75787676	8.224855735	10.57198754	9.161219236	15.30924759	20.42527577	19.24924791
Tprn	90.72401696	107.0104672	93.79895665	313.3428389	80.86141377	90.90818361	0	73.01919793	68.02623788	123.563208	51.7472426	108.0251508	141.9147494	88.42185122	54.84218536	131.3579876	37.87566736	110.5629058	26.33550951
Tpst1	2.522689116	7.293511781	9.987895778	13.45439632	10.40408953	1.73285394	0.174272579	15.79270943	8.630056743	3.595385513	4.864361374	5.468510348	9.017066191	11.1284554	0	10.37259269	0	3.890776744	0
Tpst2	5.487415032	11.96554083	10.01359048	0	1.955785297	19.05613937	0	21.08686216	0	6.758690518	12.07026649	13.70644637	6.102177759	5.379308493	0	9.410215371	3.782582564	4.388384354	3.397193619
Tpt1	471.7694703	711.6803207	518.1193005	141.413297	329.3813713	412.1120147	299.1289399	467.9992996	399.5021234	606.1562588	456.4338012	393.5329263	459.5032379	383.2399617	477.0165922	486.1256153	257.1182996	405.149977	820.2892592
Tpx2	89.69775964	86.08850264	69.70399537	186.8580535	75.58874942	106.9446788	385.9688465	100.2058108	113.5401108	92.68928564	53.80953209	80.31506561	105.6639028	77.74658356	82.31981638	137.9836885	61.30643438	109.8790116	48.00121733
Tra2a	134.7229545	81.6330695	125.453362	31.79104075	9.704033176	38.62851839	28.08801109	109.8256756	107.2395495	131.4557911	68.60026832	98.6106835	83.43055291	81.85102442	36.72146328	135.0245419	114.4851999	127.377177	39.61131476
Tra2b	372.4719674	210.6373035	192.4942749	37.24798681	86.40998385	241.8966703	216.9431586	382.1428845	271.6982373	315.2639469	177.1402193	166.5330024	160.7259317	119.8492575	181.2489274	249.4773831	130.1615893	215.3257903	116.1784526
Trabd	9.116390072	0	2.85488052	3.418421641	0	2.600370298	0	1.991511975	10.0072127	6.166101224	2.502720043	1.563086361	9.794060662	8.633847748	8.274596283	6.864249103	0	3.336349212	0
Traf2	0	18.55247527	12.11784731	62.91383825	18.93419362	19.80846262	0	10.61931579	23.96006581	39.66796752	27.22160228	15.34271627	12.30748327	22.42235815	15.80508611	40.01076373	22.88727408	3.319099908	0
Traf3	1.691402988	5.640315778	0	5.262163894	3.051866262	1.482552815	0	6.403788844	10.49990237	1.23042082	1.426879336	4.099357387	2.116004866	3.108901826	1.698338644	0.330720346	7.869940955	3.709207163	9.276895607
Traf3ip1	0	1.744191246	23.35455401	2.912983584	3.040966739	3.123345451	0	3.869280167	1.605190554	0.700586549	2.843566678	4.262313208	3.865487461	0.929339582	1.128182099	7.843033017	0	0.56860923	0
Traf4	8.190016802	13.71886351	22.58536114	63.55249331	19.99751558	10.18798609	9.221423181	10.94981619	16.16633391	5.691104258	21.77930711	27.20475108	24.06025924	60.0352548	36.6584369	25.545844	3.412601842	28.37390222	8.683907229
Traf7	45.42698331	37.69692232	39.84933043	109.2235709	50.59012309	45.47902092	0	19.5455796	87.0823212	50.65484095	32.0226156	39.09068482	48.56753399	32.11063637	17.32491706	121.2848852	58.95711594	55.3016655	0
Trafd1	16.46126406	9.549630269	12.78686362	55.36543618	5.708438502	13.54846421	0	8.888023417	0	0	9.6081899	6.500913482	7.421125272	8.286548965	1.588349697	7.887201344	0	16.01071846	0
Traip	38.95877034	27.66504469	19.36350676	61.99675852	55.24930301	40.5328479	6.478132414	61.48905833	51.03637005	38.6400627	41.33029802	23.50830885	30.55438061	38.19125088	2.928170075	59.44413124	40.70659115	28.77833144	31.41805778
Trak1	6.490456004	17.07891121	4.183261978	23.79284442	12.34647021	6.71343444	0	7.927685306	0.90363849	11.79595571	7.741952264	16.79621889	6.042634162	20.19752008	8.083188017	18.98307708	4.916195844	5.29615557	0
